Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,2e-05,,
Horizontal Delay,0,,
Sample Interval,2e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0.06,0.02,0
,,,
,,,
,,,
Label,M2024,,M2030
TIME,CH1,CH2,CH4
-9.154000e-05,1.38,-0.02,-0.04
-9.152000e-05,1.42,-0.02,-0.04
-9.150000e-05,1.42,-0.02,-0.04
-9.148000e-05,1.46,-0.02,-0.04
-9.146000e-05,1.42,-0.06,-0.04
-9.144000e-05,1.42,-0.02,-0.04
-9.142000e-05,1.46,-0.02,0
-9.140000e-05,1.42,-0.02,-0.04
-9.138000e-05,1.42,-0.02,-0.04
-9.136000e-05,1.46,-0.02,-0.04
-9.134000e-05,1.42,-0.02,-0.04
-9.132000e-05,1.42,-0.02,-0.04
-9.130000e-05,1.42,-0.02,-0.08
-9.128000e-05,1.46,-0.02,-0.04
-9.126000e-05,1.42,-0.02,0
-9.124000e-05,1.46,-0.06,-0.04
-9.122000e-05,1.42,-0.02,-0.04
-9.120000e-05,1.42,-0.02,-0.04
-9.118000e-05,1.42,-0.02,-0.04
-9.116000e-05,1.42,-0.02,-0.04
-9.114000e-05,1.42,-0.02,-0.08
-9.112000e-05,1.38,-0.02,-0.04
-9.110000e-05,1.38,-0.02,-0.04
-9.108000e-05,1.42,-0.02,-0.04
-9.106000e-05,1.42,-0.02,-0.04
-9.104000e-05,1.42,-0.02,-0.04
-9.102000e-05,1.42,-0.02,-0.04
-9.100000e-05,1.42,-0.02,-0.04
-9.098000e-05,1.42,-0.06,-0.04
-9.096000e-05,1.46,-0.02,-0.04
-9.094000e-05,1.46,-0.02,-0.04
-9.092000e-05,1.42,-0.02,-0.04
-9.090000e-05,1.42,-0.02,-0.04
-9.088000e-05,1.46,-0.02,-0.04
-9.086000e-05,1.42,-0.02,0
-9.084000e-05,1.42,0.02,-0.04
-9.082000e-05,1.42,-0.02,-0.04
-9.080000e-05,1.42,-0.02,-0.04
-9.078000e-05,1.42,-0.02,-0.04
-9.076000e-05,1.46,-0.02,-0.04
-9.074000e-05,1.42,-0.02,-0.04
-9.072000e-05,1.42,-0.02,-0.04
-9.070000e-05,1.46,0.02,-0.04
-9.068000e-05,1.38,0.02,-0.04
-9.066000e-05,1.46,-0.02,0
-9.064000e-05,1.46,-0.02,-0.04
-9.062000e-05,1.38,-0.02,-0.04
-9.060000e-05,1.46,0.02,-0.04
-9.058000e-05,1.42,-0.02,-0.04
-9.056000e-05,1.46,-0.02,-0.04
-9.054000e-05,1.42,-0.02,-0.04
-9.052000e-05,1.42,-0.02,-0.04
-9.050000e-05,1.42,-0.02,-0.04
-9.048000e-05,1.38,-0.02,-0.04
-9.046000e-05,1.42,-0.02,-0.04
-9.044000e-05,1.46,-0.06,0
-9.042000e-05,1.42,-0.02,-0.04
-9.040000e-05,1.42,-0.02,0
-9.038000e-05,1.46,-0.06,-0.04
-9.036000e-05,1.42,-0.02,-0.04
-9.034000e-05,1.46,-0.02,-0.08
-9.032000e-05,1.38,-0.02,0.04
-9.030000e-05,1.42,-0.02,-0.04
-9.028000e-05,1.42,-0.02,-0.04
-9.026000e-05,1.42,-0.02,0
-9.024000e-05,1.46,-0.02,-0.04
-9.022000e-05,1.42,-0.02,-0.04
-9.020000e-05,1.42,-0.02,0
-9.018000e-05,1.42,-0.02,0
-9.016000e-05,1.42,-0.02,-0.04
-9.014000e-05,1.42,-0.02,-0.04
-9.012000e-05,1.42,-0.02,-0.04
-9.010000e-05,1.46,-0.02,-0.04
-9.008000e-05,1.42,-0.02,0
-9.006000e-05,1.42,-0.02,-0.04
-9.004000e-05,1.42,-0.02,-0.04
-9.002000e-05,1.42,-0.02,-0.04
-9.000000e-05,1.46,-0.02,-0.04
-8.998000e-05,1.46,-0.02,-0.04
-8.996000e-05,1.42,-0.02,-0.04
-8.994000e-05,1.46,-0.02,-0.04
-8.992000e-05,1.42,0.02,-0.04
-8.990000e-05,1.46,-0.02,-0.04
-8.988000e-05,1.46,-0.02,-0.08
-8.986000e-05,1.42,-0.02,-0.04
-8.984000e-05,1.46,-0.02,-0.04
-8.982000e-05,1.46,0.02,-0.04
-8.980000e-05,1.42,-0.06,-0.04
-8.978000e-05,1.42,-0.02,-0.04
-8.976000e-05,1.38,-0.02,-0.04
-8.974000e-05,1.42,-0.02,0
-8.972000e-05,1.42,-0.02,-0.04
-8.970000e-05,1.46,-0.02,-0.04
-8.968000e-05,1.42,0.02,-0.04
