Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.4
Horizontal Delay,0
Sample Interval,0.0004
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,0
,
,
,
Label,M2024
TIME,CH1
-3.200000e-03,1.36
-2.800000e-03,1.36
-2.400000e-03,1.36
-2.000000e-03,1.36
-1.600000e-03,1.36
-1.200000e-03,1.4
-8.000000e-04,1.36
-4.000000e-04,1.36
-1.550000e-13,1.4
4.000000e-04,1.36
8.000000e-04,1.36
1.200000e-03,1.36
1.600000e-03,1.32
2.000000e-03,1.32
2.400000e-03,1.4
2.800000e-03,1.36
3.200000e-03,1.32
3.600000e-03,1.4
4.000000e-03,1.36
4.400000e-03,1.36
4.800000e-03,1.32
5.200000e-03,1.36
5.600000e-03,1.36
6.000000e-03,1.36
6.400000e-03,1.36
6.800000e-03,1.36
7.200000e-03,1.36
7.600000e-03,1.36
8.000000e-03,1.36
8.400000e-03,1.36
8.800000e-03,1.36
9.200000e-03,1.4
9.600000e-03,1.36
1.000000e-02,1.36
1.040000e-02,1.36
1.080000e-02,1.36
1.120000e-02,1.36
1.160000e-02,1.4
1.200000e-02,1.36
1.240000e-02,1.4
1.280000e-02,1.36
1.320000e-02,1.36
1.360000e-02,1.4
1.400000e-02,1.36
1.440000e-02,1.36
1.480000e-02,1.36
1.520000e-02,1.36
1.560000e-02,1.36
1.600000e-02,1.36
1.640000e-02,1.4
1.680000e-02,1.36
1.720000e-02,1.36
1.760000e-02,1.4
1.800000e-02,1.36
1.840000e-02,1.4
1.880000e-02,1.32
1.920000e-02,1.36
1.960000e-02,1.32
2.000000e-02,1.4
2.040000e-02,1.4
2.080000e-02,1.4
2.120000e-02,1.36
2.160000e-02,1.36
2.200000e-02,1.36
2.240000e-02,1.36
2.280000e-02,1.32
2.320000e-02,1.32
2.360000e-02,1.4
2.400000e-02,1.4
2.440000e-02,1.4
2.480000e-02,1.4
2.520000e-02,1.4
2.560000e-02,1.36
2.600000e-02,1.36
2.640000e-02,1.32
2.680000e-02,1.36
2.720000e-02,1.36
2.760000e-02,1.36
2.800000e-02,1.36
2.840000e-02,1.4
2.880000e-02,1.4
2.920000e-02,1.36
2.960000e-02,1.36
3.000000e-02,1.32
3.040000e-02,1.36
3.080000e-02,1.36
3.120000e-02,1.4
3.160000e-02,1.36
3.200000e-02,1.36
3.240000e-02,1.32
3.280000e-02,1.36
3.320000e-02,1.36
3.360000e-02,1.36
3.400000e-02,1.36
3.440000e-02,1.4
3.480000e-02,1.36
3.520000e-02,1.36
3.560000e-02,1.4
3.600000e-02,1.32
3.640000e-02,1.36
3.680000e-02,1.4
3.720000e-02,1.4
3.760000e-02,1.36
3.800000e-02,1.36
3.840000e-02,1.36
3.880000e-02,1.32
3.920000e-02,1.36
3.960000e-02,1.36
4.000000e-02,1.36
4.040000e-02,1.36
4.080000e-02,1.36
4.120000e-02,1.36
4.160000e-02,1.36
4.200000e-02,1.32
4.240000e-02,1.36
4.280000e-02,1.32
4.320000e-02,1.36
4.360000e-02,1.32
4.400000e-02,1.4
4.440000e-02,1.36
4.480000e-02,1.36
4.520000e-02,1.36
4.560000e-02,1.36
4.600000e-02,1.36
4.640000e-02,1.4
4.680000e-02,1.36
4.720000e-02,1.36
4.760000e-02,1.36
4.800000e-02,1.36
4.840000e-02,1.36
4.880000e-02,1.36
4.920000e-02,1.4
4.960000e-02,1.32
5.000000e-02,1.36
5.040000e-02,1.36
5.080000e-02,1.4
5.120000e-02,1.32
5.160000e-02,1.4
5.200000e-02,1.32
5.240000e-02,1.36
5.280000e-02,1.4
5.320000e-02,1.36
5.360000e-02,1.36
5.400000e-02,1.36
5.440000e-02,1.36
5.480000e-02,1.36
5.520000e-02,1.36
5.560000e-02,1.36
5.600000e-02,1.4
5.640000e-02,1.36
5.680000e-02,1.36
5.720000e-02,1.36
5.760000e-02,1.36
5.800000e-02,1.4
5.840000e-02,1.36
5.880000e-02,1.36
5.920000e-02,1.36
5.960000e-02,1.36
6.000000e-02,1.32
6.040000e-02,1.36
6.080000e-02,1.36
6.120000e-02,1.36
6.160000e-02,1.36
6.200000e-02,1.32
6.240000e-02,1.36
6.280000e-02,1.36
6.320000e-02,1.36
6.360000e-02,1.36
6.400000e-02,1.36
6.440000e-02,1.36
6.480000e-02,1.4
6.520000e-02,1.36
6.560000e-02,1.36
6.600000e-02,1.36
6.640000e-02,1.36
6.680000e-02,1.4
6.720000e-02,1.36
6.760000e-02,1.4
6.800000e-02,1.36
6.840000e-02,1.36
6.880000e-02,1.36
6.920000e-02,1.36
6.960000e-02,1.36
7.000000e-02,1.32
7.040000e-02,1.36
7.080000e-02,1.36
7.120000e-02,1.36
7.160000e-02,1.36
7.200000e-02,1.32
7.240000e-02,1.44
7.280000e-02,1.36
7.320000e-02,1.36
7.360000e-02,1.36
7.400000e-02,1.4
7.440000e-02,1.36
7.480000e-02,1.4
7.520000e-02,1.36
7.560000e-02,1.36
7.600000e-02,1.36
7.640000e-02,1.36
7.680000e-02,1.36
7.720000e-02,1.4
7.760000e-02,1.36
7.800000e-02,1.36
7.840000e-02,1.36
7.880000e-02,1.36
7.920000e-02,1.36
7.960000e-02,1.32
8.000000e-02,1.36
8.040000e-02,1.4
8.080000e-02,1.4
8.120000e-02,1.36
8.160000e-02,1.32
8.200000e-02,1.4
8.240000e-02,1.36
8.280000e-02,1.4
8.320000e-02,1.36
8.360000e-02,1.36
8.400000e-02,1.36
8.440000e-02,1.4
8.480000e-02,1.36
8.520000e-02,1.36
8.560000e-02,1.36
8.600000e-02,1.36
8.640000e-02,1.36
8.680000e-02,1.4
8.720000e-02,1.36
8.760000e-02,1.32
8.800000e-02,1.36
8.840000e-02,1.36
8.880000e-02,1.36
8.920000e-02,1.36
8.960000e-02,1.36
9.000000e-02,1.4
9.040000e-02,1.36
9.080000e-02,1.36
9.120000e-02,1.36
9.160000e-02,1.36
9.200000e-02,1.36
9.240000e-02,1.4
9.280000e-02,1.36
9.320000e-02,1.4
9.360000e-02,1.4
9.400000e-02,1.36
9.440000e-02,1.4
9.480000e-02,1.36
9.520000e-02,1.36
9.560000e-02,1.36
9.600000e-02,1.36
9.640000e-02,1.36
9.680000e-02,1.36
9.720000e-02,1.36
9.760000e-02,1.36
9.800000e-02,1.36
9.840000e-02,1.36
9.880000e-02,1.36
9.920000e-02,1.36
9.960000e-02,1.32
1.000000e-01,1.32
1.004000e-01,1.32
1.008000e-01,1.32
1.012000e-01,1.36
1.016000e-01,1.36
1.020000e-01,1.36
1.024000e-01,1.36
1.028000e-01,1.32
1.032000e-01,1.36
1.036000e-01,1.36
1.040000e-01,1.36
1.044000e-01,1.36
1.048000e-01,1.36
1.052000e-01,1.4
1.056000e-01,1.36
1.060000e-01,1.4
1.064000e-01,1.4
1.068000e-01,1.36
1.072000e-01,1.36
1.076000e-01,1.36
1.080000e-01,1.36
1.084000e-01,1.36
1.088000e-01,1.36
1.092000e-01,1.36
1.096000e-01,1.36
1.100000e-01,1.36
1.104000e-01,1.32
1.108000e-01,1.4
1.112000e-01,1.36
1.116000e-01,1.4
1.120000e-01,1.4
1.124000e-01,1.4
1.128000e-01,1.36
1.132000e-01,1.36
1.136000e-01,1.36
1.140000e-01,1.36
1.144000e-01,1.36
1.148000e-01,1.36
1.152000e-01,1.36
1.156000e-01,1.4
1.160000e-01,1.36
1.164000e-01,1.4
1.168000e-01,1.4
1.172000e-01,1.36
1.176000e-01,1.4
1.180000e-01,1.36
1.184000e-01,1.32
1.188000e-01,1.36
1.192000e-01,1.4
1.196000e-01,1.32
1.200000e-01,1.36
1.204000e-01,1.36
1.208000e-01,1.36
1.212000e-01,1.36
1.216000e-01,1.32
1.220000e-01,1.36
1.224000e-01,1.36
1.228000e-01,1.36
1.232000e-01,1.36
1.236000e-01,1.4
1.240000e-01,1.4
1.244000e-01,1.36
1.248000e-01,1.36
1.252000e-01,1.36
1.256000e-01,1.36
1.260000e-01,1.4
1.264000e-01,1.36
1.268000e-01,1.4
1.272000e-01,1.36
1.276000e-01,1.36
1.280000e-01,1.36
1.284000e-01,1.4
1.288000e-01,1.36
1.292000e-01,1.4
1.296000e-01,1.36
1.300000e-01,1.36
1.304000e-01,1.36
1.308000e-01,1.36
1.312000e-01,1.4
1.316000e-01,1.36
1.320000e-01,1.36
1.324000e-01,1.36
1.328000e-01,1.36
1.332000e-01,1.36
1.336000e-01,1.36
1.340000e-01,1.36
1.344000e-01,1.4
1.348000e-01,1.32
1.352000e-01,1.36
1.356000e-01,1.4
1.360000e-01,1.4
1.364000e-01,1.36
1.368000e-01,1.36
1.372000e-01,1.4
1.376000e-01,1.36
1.380000e-01,1.36
1.384000e-01,1.32
1.388000e-01,1.32
1.392000e-01,1.24
1.396000e-01,1.32
1.400000e-01,1.28
1.404000e-01,1.28
1.408000e-01,1.28
1.412000e-01,1.32
1.416000e-01,1.24
1.420000e-01,1.16
1.424000e-01,1.28
1.428000e-01,1.24
1.432000e-01,1.16
1.436000e-01,1.28
1.440000e-01,1.2
1.444000e-01,1.32
1.448000e-01,1.56
1.452000e-01,1.52
1.456000e-01,1.88
1.460000e-01,1.56
1.464000e-01,1.44
1.468000e-01,1.4
1.472000e-01,1.44
1.476000e-01,1.4
1.480000e-01,1.36
1.484000e-01,1.32
1.488000e-01,1.28
1.492000e-01,1.28
1.496000e-01,1.24
1.500000e-01,1.2
1.504000e-01,1.08
1.508000e-01,1.12
1.512000e-01,0.96
1.516000e-01,1.04
1.520000e-01,1
1.524000e-01,1.08
1.528000e-01,1
1.532000e-01,1
1.536000e-01,1.24
1.540000e-01,1.16
1.544000e-01,1.08
1.548000e-01,1.04
1.552000e-01,1.08
1.556000e-01,1.04
1.560000e-01,1.04
1.564000e-01,1.08
1.568000e-01,1.04
1.572000e-01,1.04
1.576000e-01,1.04
1.580000e-01,1
1.584000e-01,0.96
1.588000e-01,1.16
1.592000e-01,1.04
1.596000e-01,0.92
1.600000e-01,1
1.604000e-01,1
1.608000e-01,1.04
1.612000e-01,1.08
1.616000e-01,1.16
1.620000e-01,1.56
1.624000e-01,1.56
1.628000e-01,1.04
1.632000e-01,1.16
1.636000e-01,1.2
1.640000e-01,1.12
1.644000e-01,1.12
1.648000e-01,1.08
1.652000e-01,0.96
1.656000e-01,1
1.660000e-01,1.04
1.664000e-01,0.96
1.668000e-01,0.96
1.672000e-01,0.88
1.676000e-01,0.76
1.680000e-01,0.68
1.684000e-01,0.76
1.688000e-01,0.76
1.692000e-01,0.84
1.696000e-01,0.8
1.700000e-01,0.72
1.704000e-01,1
1.708000e-01,0.92
1.712000e-01,0.8
1.716000e-01,0.8
1.720000e-01,0.8
1.724000e-01,0.76
1.728000e-01,0.8
1.732000e-01,0.76
1.736000e-01,0.76
1.740000e-01,0.72
1.744000e-01,0.76
1.748000e-01,0.8
1.752000e-01,0.72
1.756000e-01,0.76
1.760000e-01,0.8
1.764000e-01,0.68
1.768000e-01,0.72
1.772000e-01,0.72
1.776000e-01,0.76
1.780000e-01,0.72
1.784000e-01,0.8
1.788000e-01,1.32
1.792000e-01,1.08
1.796000e-01,1.04
1.800000e-01,0.92
1.804000e-01,0.92
1.808000e-01,0.8
1.812000e-01,0.88
1.816000e-01,0.8
1.820000e-01,0.8
1.824000e-01,0.72
1.828000e-01,0.76
1.832000e-01,0.68
1.836000e-01,0.72
1.840000e-01,0.68
1.844000e-01,0.52
1.848000e-01,0.48
1.852000e-01,0.52
1.856000e-01,0.52
1.860000e-01,0.6
1.864000e-01,0.6
1.868000e-01,0.52
1.872000e-01,0.88
1.876000e-01,0.68
1.880000e-01,0.6
1.884000e-01,0.56
1.888000e-01,0.6
1.892000e-01,0.56
1.896000e-01,0.56
1.900000e-01,0.52
1.904000e-01,0.52
1.908000e-01,0.52
1.912000e-01,0.6
1.916000e-01,0.56
1.920000e-01,0.52
1.924000e-01,0.52
1.928000e-01,0.56
1.932000e-01,0.4
1.936000e-01,0.56
1.940000e-01,0.52
1.944000e-01,0.56
1.948000e-01,0.76
1.952000e-01,0.8
1.956000e-01,1.12
1.960000e-01,0.72
1.964000e-01,0.72
1.968000e-01,0.72
1.972000e-01,0.72
1.976000e-01,0.64
1.980000e-01,0.6
1.984000e-01,0.52
1.988000e-01,0.52
1.992000e-01,0.52
1.996000e-01,0.52
2.000000e-01,0.44
2.004000e-01,0.28
2.008000e-01,0.4
2.012000e-01,0.28
2.016000e-01,0.24
2.020000e-01,0.28
2.024000e-01,0.32
2.028000e-01,0.28
2.032000e-01,0.2
2.036000e-01,0.36
2.040000e-01,0.68
2.044000e-01,0.36
2.048000e-01,0.36
2.052000e-01,0.28
2.056000e-01,0.36
2.060000e-01,0.36
2.064000e-01,0.32
2.068000e-01,0.32
2.072000e-01,0.28
2.076000e-01,0.36
2.080000e-01,0.28
2.084000e-01,0.24
2.088000e-01,0.16
2.092000e-01,0.36
2.096000e-01,0.28
2.100000e-01,0.24
2.104000e-01,0.32
2.108000e-01,0.24
2.112000e-01,0.32
2.116000e-01,0.32
2.120000e-01,0.6
2.124000e-01,1
2.128000e-01,0.28
2.132000e-01,0.4
2.136000e-01,0.44
2.140000e-01,0.36
2.144000e-01,0.4
2.148000e-01,0.28
2.152000e-01,0.32
2.156000e-01,0.28
2.160000e-01,0.32
2.164000e-01,0.24
2.168000e-01,0.28
2.172000e-01,0.08
2.176000e-01,0.08
2.180000e-01,0.08
2.184000e-01,0.08
2.188000e-01,0.12
2.192000e-01,0.08
2.196000e-01,0.12
2.200000e-01,0
2.204000e-01,0.12
2.208000e-01,0.44
2.212000e-01,0.04
2.216000e-01,0.12
2.220000e-01,0.16
2.224000e-01,0.08
2.228000e-01,0.08
2.232000e-01,0.08
2.236000e-01,0.12
2.240000e-01,0.12
2.244000e-01,0.12
2.248000e-01,0.12
2.252000e-01,0.04
2.256000e-01,0.04
2.260000e-01,0.16
2.264000e-01,0.08
2.268000e-01,0.04
2.272000e-01,0.08
2.276000e-01,0.08
2.280000e-01,0.08
2.284000e-01,0.16
2.288000e-01,0.52
2.292000e-01,0.6
2.296000e-01,0.24
2.300000e-01,0.2
2.304000e-01,0.2
2.308000e-01,0.08
2.312000e-01,0.16
2.316000e-01,0.08
2.320000e-01,0.08
2.324000e-01,0.08
2.328000e-01,0.08
2.332000e-01,0.04
2.336000e-01,0
2.340000e-01,0
2.344000e-01,0
2.348000e-01,0
2.352000e-01,0
2.356000e-01,-0.04
2.360000e-01,-0.04
2.364000e-01,0
2.368000e-01,-0.04
2.372000e-01,0
2.376000e-01,0
2.380000e-01,0
2.384000e-01,0
2.388000e-01,0
2.392000e-01,0
2.396000e-01,0
2.400000e-01,0
2.404000e-01,-0.04
2.408000e-01,0
2.412000e-01,0
2.416000e-01,0
2.420000e-01,-0.04
2.424000e-01,0
2.428000e-01,0
2.432000e-01,-0.04
2.436000e-01,-0.04
2.440000e-01,-0.04
2.444000e-01,0
2.448000e-01,0
2.452000e-01,-0.04
2.456000e-01,0.32
2.460000e-01,0.12
2.464000e-01,0.04
2.468000e-01,0.08
2.472000e-01,0
2.476000e-01,0.04
2.480000e-01,-0.04
2.484000e-01,0
2.488000e-01,-0.04
2.492000e-01,0
2.496000e-01,-0.04
2.500000e-01,-0.04
2.504000e-01,-0.04
2.508000e-01,-0.04
2.512000e-01,-0.04
2.516000e-01,-0.04
2.520000e-01,-0.04
2.524000e-01,-0.04
2.528000e-01,-0.04
2.532000e-01,-0.04
2.536000e-01,0
2.540000e-01,-0.04
2.544000e-01,-0.04
2.548000e-01,-0.04
2.552000e-01,-0.04
2.556000e-01,-0.04
2.560000e-01,-0.04
2.564000e-01,-0.04
2.568000e-01,-0.04
2.572000e-01,-0.04
2.576000e-01,-0.04
2.580000e-01,0
2.584000e-01,-0.04
2.588000e-01,-0.04
2.592000e-01,-0.04
2.596000e-01,-0.04
2.600000e-01,-0.04
2.604000e-01,-0.04
2.608000e-01,-0.04
2.612000e-01,-0.04
2.616000e-01,-0.04
2.620000e-01,-0.04
2.624000e-01,0.24
2.628000e-01,-0.04
2.632000e-01,-0.04
2.636000e-01,-0.04
2.640000e-01,-0.04
2.644000e-01,-0.04
2.648000e-01,-0.04
2.652000e-01,-0.04
2.656000e-01,-0.04
2.660000e-01,-0.04
2.664000e-01,0
2.668000e-01,-0.04
2.672000e-01,-0.04
2.676000e-01,-0.04
2.680000e-01,-0.04
2.684000e-01,-0.04
2.688000e-01,-0.04
2.692000e-01,-0.04
2.696000e-01,0
2.700000e-01,0
2.704000e-01,-0.04
2.708000e-01,-0.04
2.712000e-01,-0.04
2.716000e-01,-0.04
2.720000e-01,-0.04
2.724000e-01,-0.04
2.728000e-01,-0.04
2.732000e-01,0
2.736000e-01,0
2.740000e-01,-0.04
2.744000e-01,-0.04
2.748000e-01,-0.04
2.752000e-01,-0.04
2.756000e-01,-0.04
2.760000e-01,-0.04
2.764000e-01,-0.04
2.768000e-01,-0.04
2.772000e-01,-0.04
2.776000e-01,-0.04
2.780000e-01,-0.04
2.784000e-01,-0.04
2.788000e-01,-0.04
2.792000e-01,0
2.796000e-01,-0.04
2.800000e-01,-0.04
2.804000e-01,-0.04
2.808000e-01,-0.04
2.812000e-01,-0.04
2.816000e-01,-0.04
2.820000e-01,-0.04
2.824000e-01,-0.04
2.828000e-01,-0.04
2.832000e-01,-0.04
2.836000e-01,-0.04
2.840000e-01,-0.04
2.844000e-01,0
2.848000e-01,0
2.852000e-01,-0.04
2.856000e-01,-0.04
2.860000e-01,-0.04
2.864000e-01,-0.04
2.868000e-01,-0.04
2.872000e-01,-0.04
2.876000e-01,-0.04
2.880000e-01,-0.04
2.884000e-01,-0.04
2.888000e-01,-0.04
2.892000e-01,-0.04
2.896000e-01,-0.04
2.900000e-01,-0.04
2.904000e-01,-0.08
2.908000e-01,-0.04
2.912000e-01,-0.04
2.916000e-01,-0.04
2.920000e-01,-0.04
2.924000e-01,-0.04
2.928000e-01,-0.04
2.932000e-01,-0.08
2.936000e-01,-0.04
2.940000e-01,0
2.944000e-01,-0.04
2.948000e-01,-0.04
2.952000e-01,-0.08
2.956000e-01,0
2.960000e-01,0
2.964000e-01,-0.04
2.968000e-01,-0.04
2.972000e-01,0
2.976000e-01,-0.04
2.980000e-01,-0.04
2.984000e-01,-0.04
2.988000e-01,-0.04
2.992000e-01,-0.04
2.996000e-01,-0.04
3.000000e-01,-0.08
3.004000e-01,-0.04
3.008000e-01,-0.04
3.012000e-01,-0.04
3.016000e-01,-0.04
3.020000e-01,-0.04
3.024000e-01,-0.04
3.028000e-01,-0.04
3.032000e-01,0
3.036000e-01,-0.04
3.040000e-01,0
3.044000e-01,0
3.048000e-01,-0.04
3.052000e-01,-0.04
3.056000e-01,-0.04
3.060000e-01,-0.04
3.064000e-01,-0.04
3.068000e-01,-0.04
3.072000e-01,-0.04
3.076000e-01,0
3.080000e-01,-0.04
3.084000e-01,-0.04
3.088000e-01,-0.04
3.092000e-01,-0.04
3.096000e-01,-0.04
3.100000e-01,-0.04
3.104000e-01,-0.04
3.108000e-01,-0.04
3.112000e-01,-0.04
3.116000e-01,-0.04
3.120000e-01,-0.04
3.124000e-01,0
3.128000e-01,-0.04
3.132000e-01,-0.04
3.136000e-01,-0.04
3.140000e-01,-0.04
3.144000e-01,-0.04
3.148000e-01,-0.04
3.152000e-01,-0.04
3.156000e-01,-0.04
3.160000e-01,-0.04
3.164000e-01,-0.04
3.168000e-01,-0.04
3.172000e-01,-0.04
3.176000e-01,-0.04
3.180000e-01,-0.04
3.184000e-01,-0.04
3.188000e-01,0
3.192000e-01,-0.04
3.196000e-01,-0.04
3.200000e-01,-0.04
3.204000e-01,-0.04
3.208000e-01,-0.04
3.212000e-01,-0.04
3.216000e-01,-0.04
3.220000e-01,-0.04
3.224000e-01,-0.04
3.228000e-01,0
3.232000e-01,-0.04
3.236000e-01,-0.04
3.240000e-01,-0.04
3.244000e-01,-0.04
3.248000e-01,-0.04
3.252000e-01,-0.04
3.256000e-01,0
3.260000e-01,-0.04
3.264000e-01,-0.04
3.268000e-01,0
3.272000e-01,-0.04
3.276000e-01,-0.04
3.280000e-01,-0.04
3.284000e-01,0
3.288000e-01,-0.04
3.292000e-01,-0.04
3.296000e-01,-0.04
3.300000e-01,-0.04
3.304000e-01,-0.04
3.308000e-01,-0.04
3.312000e-01,-0.04
3.316000e-01,-0.04
3.320000e-01,-0.04
3.324000e-01,-0.08
3.328000e-01,-0.04
3.332000e-01,0
3.336000e-01,-0.04
3.340000e-01,-0.04
3.344000e-01,-0.04
3.348000e-01,0
3.352000e-01,-0.04
3.356000e-01,-0.04
3.360000e-01,-0.04
3.364000e-01,0
3.368000e-01,-0.04
3.372000e-01,0
3.376000e-01,0
3.380000e-01,-0.04
3.384000e-01,-0.04
3.388000e-01,-0.08
3.392000e-01,-0.04
3.396000e-01,-0.04
3.400000e-01,-0.08
3.404000e-01,-0.04
3.408000e-01,-0.04
3.412000e-01,-0.04
3.416000e-01,-0.04
3.420000e-01,0
3.424000e-01,-0.04
3.428000e-01,-0.04
3.432000e-01,0
3.436000e-01,0
3.440000e-01,-0.04
3.444000e-01,-0.04
3.448000e-01,-0.04
3.452000e-01,-0.04
3.456000e-01,-0.04
3.460000e-01,-0.04
3.464000e-01,-0.04
3.468000e-01,-0.04
3.472000e-01,-0.04
3.476000e-01,-0.04
3.480000e-01,-0.04
3.484000e-01,-0.04
3.488000e-01,-0.04
3.492000e-01,-0.04
3.496000e-01,-0.04
3.500000e-01,-0.04
3.504000e-01,-0.04
3.508000e-01,-0.04
3.512000e-01,-0.04
3.516000e-01,-0.04
3.520000e-01,0
3.524000e-01,-0.04
3.528000e-01,-0.04
3.532000e-01,-0.04
3.536000e-01,-0.04
3.540000e-01,-0.04
3.544000e-01,-0.04
3.548000e-01,-0.04
3.552000e-01,0
3.556000e-01,0
3.560000e-01,0
3.564000e-01,-0.04
3.568000e-01,-0.04
3.572000e-01,-0.04
3.576000e-01,-0.04
3.580000e-01,-0.04
3.584000e-01,-0.04
3.588000e-01,-0.04
3.592000e-01,-0.04
3.596000e-01,0
3.600000e-01,-0.04
3.604000e-01,-0.04
3.608000e-01,-0.04
3.612000e-01,-0.04
3.616000e-01,0
3.620000e-01,0
3.624000e-01,-0.04
3.628000e-01,0
3.632000e-01,-0.04
3.636000e-01,0
3.640000e-01,0
3.644000e-01,-0.04
3.648000e-01,-0.04
3.652000e-01,-0.04
3.656000e-01,-0.04
3.660000e-01,-0.04
3.664000e-01,-0.04
3.668000e-01,0
3.672000e-01,-0.04
3.676000e-01,-0.04
3.680000e-01,-0.04
3.684000e-01,-0.04
3.688000e-01,-0.04
3.692000e-01,0
3.696000e-01,-0.04
3.700000e-01,-0.04
3.704000e-01,-0.04
3.708000e-01,-0.08
3.712000e-01,-0.04
3.716000e-01,-0.04
3.720000e-01,-0.04
3.724000e-01,-0.04
3.728000e-01,-0.04
3.732000e-01,-0.04
3.736000e-01,-0.04
3.740000e-01,-0.04
3.744000e-01,-0.04
3.748000e-01,-0.04
3.752000e-01,-0.04
3.756000e-01,-0.04
3.760000e-01,-0.04
3.764000e-01,0
3.768000e-01,-0.04
3.772000e-01,-0.04
3.776000e-01,-0.04
3.780000e-01,0
3.784000e-01,-0.04
3.788000e-01,-0.04
3.792000e-01,-0.04
3.796000e-01,-0.04
3.800000e-01,-0.04
3.804000e-01,-0.04
3.808000e-01,0
3.812000e-01,-0.04
3.816000e-01,-0.04
3.820000e-01,0
3.824000e-01,-0.04
3.828000e-01,-0.04
3.832000e-01,-0.04
3.836000e-01,-0.04
3.840000e-01,-0.04
3.844000e-01,-0.04
3.848000e-01,-0.04
3.852000e-01,-0.04
3.856000e-01,-0.04
3.860000e-01,-0.04
3.864000e-01,-0.04
3.868000e-01,-0.04
3.872000e-01,-0.04
3.876000e-01,-0.04
3.880000e-01,-0.04
3.884000e-01,0
3.888000e-01,-0.04
3.892000e-01,-0.04
3.896000e-01,-0.04
3.900000e-01,-0.04
3.904000e-01,-0.08
3.908000e-01,0
3.912000e-01,-0.04
3.916000e-01,-0.04
3.920000e-01,0
3.924000e-01,-0.04
3.928000e-01,-0.04
3.932000e-01,-0.04
3.936000e-01,-0.04
3.940000e-01,-0.04
3.944000e-01,-0.04
3.948000e-01,-0.04
3.952000e-01,-0.04
3.956000e-01,-0.04
3.960000e-01,-0.04
3.964000e-01,-0.04
3.968000e-01,-0.04
3.972000e-01,-0.04
3.976000e-01,-0.08
3.980000e-01,-0.04
3.984000e-01,-0.04
3.988000e-01,-0.04
3.992000e-01,-0.04
3.996000e-01,-0.04
4.000000e-01,0
4.004000e-01,-0.04
4.008000e-01,-0.04
4.012000e-01,-0.04
4.016000e-01,-0.04
4.020000e-01,-0.04
4.024000e-01,-0.04
4.028000e-01,-0.04
4.032000e-01,-0.04
4.036000e-01,-0.04
4.040000e-01,0
4.044000e-01,0
4.048000e-01,0
4.052000e-01,0
4.056000e-01,0
4.060000e-01,-0.04
4.064000e-01,-0.04
4.068000e-01,-0.04
4.072000e-01,-0.04
4.076000e-01,-0.04
4.080000e-01,-0.04
4.084000e-01,-0.04
4.088000e-01,-0.04
4.092000e-01,0
4.096000e-01,-0.04
4.100000e-01,-0.04
4.104000e-01,-0.04
4.108000e-01,-0.04
4.112000e-01,-0.04
4.116000e-01,-0.04
4.120000e-01,0
4.124000e-01,-0.04
4.128000e-01,-0.04
4.132000e-01,-0.04
4.136000e-01,-0.04
4.140000e-01,-0.04
4.144000e-01,-0.04
4.148000e-01,0
4.152000e-01,-0.04
4.156000e-01,-0.04
4.160000e-01,-0.04
4.164000e-01,-0.04
4.168000e-01,-0.04
4.172000e-01,0
4.176000e-01,-0.04
4.180000e-01,-0.04
4.184000e-01,-0.04
4.188000e-01,-0.04
4.192000e-01,-0.04
4.196000e-01,-0.04
4.200000e-01,-0.04
4.204000e-01,0
4.208000e-01,-0.04
4.212000e-01,0
4.216000e-01,0
4.220000e-01,-0.04
4.224000e-01,-0.04
4.228000e-01,0
4.232000e-01,0
4.236000e-01,-0.08
4.240000e-01,-0.04
4.244000e-01,-0.04
4.248000e-01,0
4.252000e-01,-0.04
4.256000e-01,-0.04
4.260000e-01,-0.04
4.264000e-01,-0.04
4.268000e-01,0
4.272000e-01,-0.04
4.276000e-01,-0.04
4.280000e-01,0
4.284000e-01,0
4.288000e-01,-0.04
4.292000e-01,0
4.296000e-01,-0.04
4.300000e-01,-0.04
4.304000e-01,-0.04
4.308000e-01,-0.04
4.312000e-01,-0.04
4.316000e-01,0
4.320000e-01,-0.04
4.324000e-01,-0.04
4.328000e-01,-0.04
4.332000e-01,0
4.336000e-01,-0.04
4.340000e-01,-0.04
4.344000e-01,-0.04
4.348000e-01,-0.04
4.352000e-01,-0.04
4.356000e-01,-0.04
4.360000e-01,-0.04
4.364000e-01,0
4.368000e-01,-0.04
4.372000e-01,-0.04
4.376000e-01,-0.04
4.380000e-01,0
4.384000e-01,-0.04
4.388000e-01,-0.04
4.392000e-01,0
4.396000e-01,-0.04
4.400000e-01,-0.04
4.404000e-01,-0.04
4.408000e-01,0
4.412000e-01,-0.04
4.416000e-01,0
4.420000e-01,-0.04
4.424000e-01,-0.04
4.428000e-01,0
4.432000e-01,-0.04
4.436000e-01,0
4.440000e-01,-0.04
4.444000e-01,-0.04
4.448000e-01,0
4.452000e-01,-0.04
4.456000e-01,-0.04
4.460000e-01,0
4.464000e-01,-0.04
4.468000e-01,-0.04
4.472000e-01,-0.04
4.476000e-01,-0.04
4.480000e-01,-0.04
4.484000e-01,-0.04
4.488000e-01,-0.04
4.492000e-01,-0.04
4.496000e-01,-0.04
4.500000e-01,0
