Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0001,
Horizontal Delay,0,
Sample Interval,1e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Vertical Position,0.06,0
,,
,,
,,
Label,M2024,M2030
TIME,CH1,CH4
-4.321000e-04,1.46,-0.04
-4.320000e-04,1.38,-0.04
-4.319000e-04,1.38,-0.04
-4.318000e-04,1.46,-0.04
-4.317000e-04,1.42,-0.04
-4.316000e-04,1.42,-0.04
-4.315000e-04,1.42,0
-4.314000e-04,1.38,-0.04
-4.313000e-04,1.38,-0.04
-4.312000e-04,1.42,-0.04
-4.311000e-04,1.46,-0.04
-4.310000e-04,1.42,-0.04
-4.309000e-04,1.42,0
-4.308000e-04,1.42,-0.04
-4.307000e-04,1.46,-0.04
-4.306000e-04,1.38,-0.04
-4.305000e-04,1.42,-0.04
-4.304000e-04,1.38,-0.04
-4.303000e-04,1.46,-0.04
-4.302000e-04,1.42,0
-4.301000e-04,1.38,-0.04
-4.300000e-04,1.42,-0.04
-4.299000e-04,1.42,-0.04
-4.298000e-04,1.42,-0.04
-4.297000e-04,1.46,0
-4.296000e-04,1.42,-0.04
-4.295000e-04,1.38,0
-4.294000e-04,1.42,0
-4.293000e-04,1.38,0
-4.292000e-04,1.42,-0.04
-4.291000e-04,1.42,0
-4.290000e-04,1.46,0
-4.289000e-04,1.42,-0.04
-4.288000e-04,1.46,0
-4.287000e-04,1.42,-0.04
-4.286000e-04,1.42,0
-4.285000e-04,1.42,0
-4.284000e-04,1.42,0
-4.283000e-04,1.38,0
-4.282000e-04,1.46,0
-4.281000e-04,1.42,0
-4.280000e-04,1.46,-0.04
-4.279000e-04,1.46,0
-4.278000e-04,1.42,-0.08
-4.277000e-04,1.42,-0.04
-4.276000e-04,1.42,-0.08
-4.275000e-04,1.46,-0.04
-4.274000e-04,1.38,-0.04
-4.273000e-04,1.42,0
-4.272000e-04,1.42,0
-4.271000e-04,1.38,0
-4.270000e-04,1.42,-0.08
-4.269000e-04,1.38,0
-4.268000e-04,1.42,-0.04
-4.267000e-04,1.42,-0.04
-4.266000e-04,1.42,0
-4.265000e-04,1.42,-0.04
-4.264000e-04,1.42,0
-4.263000e-04,1.42,-0.04
-4.262000e-04,1.42,-0.04
-4.261000e-04,1.42,-0.04
-4.260000e-04,1.42,-0.04
-4.259000e-04,1.42,0.04
-4.258000e-04,1.38,-0.04
-4.257000e-04,1.42,-0.04
-4.256000e-04,1.42,-0.04
-4.255000e-04,1.42,-0.08
-4.254000e-04,1.42,-0.04
-4.253000e-04,1.42,-0.04
-4.252000e-04,1.38,-0.04
-4.251000e-04,1.42,-0.04
-4.250000e-04,1.46,-0.04
-4.249000e-04,1.38,-0.04
-4.248000e-04,1.42,-0.04
-4.247000e-04,1.38,-0.04
-4.246000e-04,1.42,-0.04
-4.245000e-04,1.42,-0.04
-4.244000e-04,1.38,-0.04
-4.243000e-04,1.42,0
-4.242000e-04,1.46,0
-4.241000e-04,1.42,-0.04
-4.240000e-04,1.38,-0.04
