Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
-4.522000e-03,-0.00515625,19.9875,1.43469,4.10406
-4.520000e-03,-0.00484375,19.9875,1.42453,4.10609
-4.518000e-03,-0.0009375,19.9875,1.42266,4.105
-4.516000e-03,-0.00984375,19.9875,1.43656,4.10172
-4.514000e-03,-0.00609375,19.9875,1.42328,4.11625
-4.512000e-03,-0.00421875,19.9875,1.42719,4.10406
-4.510000e-03,-0.005625,19.9875,1.43031,4.1125
-4.508000e-03,-0.004375,19.9875,1.42203,4.10438
-4.506000e-03,-0.00125,19.9875,1.43516,4.11109
-4.504000e-03,-0.00375,19.9875,1.43266,4.10172
-4.502000e-03,-0.0025,19.9875,1.42547,4.10641
-4.500000e-03,-0.0046875,19.9875,1.43,4.10156
-4.498000e-03,-0.00234375,19.9875,1.42969,4.11484
-4.496000e-03,-0.00546875,19.9875,1.42969,4.11266
-4.494000e-03,-0.0075,19.9875,1.43047,4.1025
-4.492000e-03,-0.003125,19.9875,1.42703,4.10016
-4.490000e-03,-0.0046875,19.9875,1.43516,4.10875
-4.488000e-03,-0.0021875,19.9875,1.43016,4.09781
-4.486000e-03,-0.00421875,19.9875,1.42859,4.11203
-4.484000e-03,-0.00328125,19.9875,1.41844,4.11078
-4.482000e-03,0.00046875,19.9875,1.43562,4.10375
-4.480000e-03,-0.001875,19.9875,1.42859,4.11187
-4.478000e-03,-0.003125,19.9875,1.43375,4.09781
-4.476000e-03,-0.00703125,19.9875,1.42984,4.09938
-4.474000e-03,-0.00125,19.9875,1.43016,4.10266
-4.472000e-03,-0.0025,19.9875,1.43094,4.10297
-4.470000e-03,-0.0003125,19.9875,1.42437,4.10297
-4.468000e-03,-0.005,19.9875,1.43,4.10969
-4.466000e-03,-0.00234375,19.9875,1.42328,4.10766
-4.464000e-03,-0.00328125,19.9875,1.43219,4.11031
-4.462000e-03,-0.00640625,19.9875,1.43172,4.11156
-4.460000e-03,-0.0071875,19.9875,1.42625,4.10641
-4.458000e-03,-0.00046875,19.9875,1.43109,4.11
-4.456000e-03,-0.0025,19.9875,1.42922,4.11062
-4.454000e-03,-0.00359375,19.9875,1.42656,4.10297
-4.452000e-03,-0.003125,19.9875,1.43484,4.11453
-4.450000e-03,-0.006875,19.9875,1.42469,4.10484
-4.448000e-03,-0.00390625,19.9875,1.41562,4.10734
-4.446000e-03,-0.00421875,19.9875,1.43422,4.09938
-4.444000e-03,-0.00421875,19.9875,1.42609,4.10531
-4.442000e-03,-0.00015625,19.9875,1.43578,4.10875
-4.440000e-03,-0.00375,19.9875,1.42641,4.10422
-4.438000e-03,-0.00765625,19.9875,1.43594,4.10516
-4.436000e-03,-0.00765625,19.9875,1.42984,4.10156
-4.434000e-03,-0.000625,19.9875,1.43219,4.10016
-4.432000e-03,-0.0059375,19.9875,1.43156,4.105
-4.430000e-03,0,19.9875,1.43,4.1025
-4.428000e-03,-0.00203125,19.9875,1.43078,4.10719
-4.426000e-03,-0.0028125,19.9875,1.43078,4.09578
-4.424000e-03,-0.005625,19.9875,1.43328,4.10422
-4.422000e-03,-0.00421875,19.9875,1.42797,4.10641
-4.420000e-03,-0.00390625,19.9875,1.43109,4.11609
-4.418000e-03,-0.00765625,19.9875,1.42531,4.1125
-4.416000e-03,-0.00421875,19.9875,1.42609,4.11078
-4.414000e-03,-0.00546875,19.9875,1.42625,4.10219
-4.412000e-03,-0.0059375,19.9875,1.42562,4.10922
-4.410000e-03,0.0009375,19.9875,1.43766,4.105
-4.408000e-03,-0.00828125,19.9875,1.42828,4.10141
-4.406000e-03,-0.00234375,19.9875,1.43328,4.09969
-4.404000e-03,-0.0028125,19.9875,1.43109,4.11484
-4.402000e-03,-0.003125,19.9875,1.43656,4.11078
-4.400000e-03,-0.00578125,19.9875,1.43109,4.10484
-4.398000e-03,-0.0059375,19.9875,1.42813,4.10781
-4.396000e-03,-0.00375,19.9875,1.43281,4.10172
-4.394000e-03,-0.00375,19.9875,1.42344,4.1075
-4.392000e-03,-0.000625,19.9875,1.43406,4.10891
-4.390000e-03,-0.00203125,19.9875,1.43969,4.11297
-4.388000e-03,-0.003125,19.9875,1.43891,4.11875
-4.386000e-03,-0.00171875,19.9875,1.42547,4.10938
-4.384000e-03,-0.0107813,19.9875,1.43344,4.10687
-4.382000e-03,-0.00265625,19.9875,1.42656,4.10891
-4.380000e-03,-0.00640625,19.9875,1.42359,4.10687
-4.378000e-03,-0.00125,19.9875,1.4375,4.10312
-4.376000e-03,-0.003125,19.9875,1.42781,4.10187
-4.374000e-03,-0.00140625,19.9875,1.42844,4.10312
-4.372000e-03,-0.001875,19.9875,1.42766,4.10938
-4.370000e-03,-0.00296875,19.9875,1.43203,4.10656
-4.368000e-03,-0.00453125,19.9875,1.42422,4.11359
-4.366000e-03,-0.005,19.9875,1.42859,4.11484
-4.364000e-03,-0.004375,19.9875,1.43188,4.10531
-4.362000e-03,-0.008125,19.9875,1.42484,4.10187
-4.360000e-03,-0.00359375,19.9875,1.4275,4.11297
-4.358000e-03,-0.0090625,19.9875,1.43656,4.11344
-4.356000e-03,-0.00625,19.9875,1.43344,4.10578
-4.354000e-03,-0.0075,19.9875,1.42844,4.10969
-4.352000e-03,-0.001875,19.9875,1.43031,4.11297
-4.350000e-03,-0.00578125,19.9875,1.43141,4.10172
-4.348000e-03,-0.009375,19.9875,1.42813,4.11125
-4.346000e-03,-0.0071875,19.9875,1.43734,4.10109
-4.344000e-03,-0.0053125,19.9875,1.44063,4.11016
-4.342000e-03,-0.00046875,19.9875,1.43297,4.11062
-4.340000e-03,-0.00609375,19.9875,1.43172,4.11203
-4.338000e-03,-0.00296875,19.9875,1.42891,4.09922
-4.336000e-03,-0.00265625,19.9875,1.42672,4.10562
-4.334000e-03,-0.0028125,19.9875,1.42828,4.10641
-4.332000e-03,-0.00515625,19.9875,1.42875,4.11344
-4.330000e-03,-0.00921875,19.9875,1.43156,4.10047
-4.328000e-03,-0.00484375,19.9875,1.43437,4.10812
-4.326000e-03,-0.0071875,19.9875,1.42703,4.10687
-4.324000e-03,-0.005625,19.9875,1.4375,4.11047
-4.322000e-03,-0.00265625,19.9875,1.43453,4.11328
-4.320000e-03,-0.00359375,19.9875,1.42547,4.10703
-4.318000e-03,0.0003125,19.9875,1.42125,4.11281
-4.316000e-03,-0.0028125,19.9875,1.42297,4.11484
-4.314000e-03,-0.00328125,19.9875,1.44,4.11328
-4.312000e-03,-0.01,19.9875,1.42484,4.10625
-4.310000e-03,-0.0009375,19.9875,1.42969,4.10859
-4.308000e-03,-0.0025,19.9875,1.43203,4.09812
-4.306000e-03,-0.00921875,19.9875,1.43219,4.10984
-4.304000e-03,-0.00484375,19.9875,1.43141,4.11125
-4.302000e-03,-0.00328125,19.9875,1.42422,4.105
-4.300000e-03,-0.00125,19.9875,1.43437,4.10828
-4.298000e-03,-0.00515625,19.9875,1.42719,4.11156
-4.296000e-03,-0.00765625,19.9875,1.43719,4.10203
-4.294000e-03,-0.00453125,19.9875,1.43203,4.11
-4.292000e-03,-0.00390625,19.9875,1.43437,4.10656
-4.290000e-03,-0.0034375,19.9875,1.43312,4.10094
-4.288000e-03,-0.006875,19.9875,1.43813,4.10922
-4.286000e-03,-0.00078125,19.9875,1.42219,4.10516
-4.284000e-03,-0.00703125,19.9875,1.43312,4.10656
-4.282000e-03,-0.00140625,19.9875,1.42047,4.10797
-4.280000e-03,-0.00328125,19.9875,1.43922,4.11094
-4.278000e-03,-0.000625,19.9875,1.43453,4.11109
-4.276000e-03,-0.00484375,19.9875,1.43375,4.11125
-4.274000e-03,-0.00078125,19.9875,1.43,4.11562
-4.272000e-03,-0.00609375,19.9875,1.43031,4.11781
-4.270000e-03,-0.00375,19.9875,1.43797,4.11172
-4.268000e-03,-0.0021875,19.9875,1.42859,4.11297
-4.266000e-03,-0.006875,19.9875,1.43156,4.11547
-4.264000e-03,-0.00484375,19.9875,1.42609,4.10938
-4.262000e-03,-0.00125,19.9875,1.42609,4.10641
-4.260000e-03,-0.0071875,19.9875,1.43484,4.10562
-4.258000e-03,-0.00390625,19.9875,1.43203,4.10016
-4.256000e-03,-0.00203125,19.9875,1.43828,4.1025
-4.254000e-03,-0.0059375,19.9875,1.42781,4.11047
-4.252000e-03,-0.001875,19.9875,1.42375,4.10938
-4.250000e-03,-0.003125,19.9875,1.43766,4.10844
-4.248000e-03,-0.006875,19.9875,1.43344,4.10312
-4.246000e-03,-0.00203125,19.9875,1.43516,4.11422
-4.244000e-03,-0.003125,19.9875,1.43453,4.11469
-4.242000e-03,-0.00453125,19.9875,1.43406,4.10734
-4.240000e-03,-0.00375,19.9875,1.44266,4.10578
-4.238000e-03,-0.003125,19.9875,1.42344,4.10625
-4.236000e-03,-0.003125,19.9875,1.43484,4.10719
-4.234000e-03,-0.00265625,19.9875,1.42719,4.10453
-4.232000e-03,-0.004375,19.9875,1.42781,4.10984
-4.230000e-03,-0.0040625,19.9875,1.42984,4.11391
-4.228000e-03,-0.00109375,19.9875,1.43219,4.10391
-4.226000e-03,-0.00265625,19.9875,1.43344,4.11297
-4.224000e-03,-0.00421875,19.9875,1.44016,4.11078
-4.222000e-03,-0.0059375,19.9875,1.43219,4.10656
-4.220000e-03,-0.00203125,19.9875,1.42359,4.10719
-4.218000e-03,-0.0034375,19.9875,1.43125,4.1025
-4.216000e-03,-0.00171875,19.9875,1.42672,4.10734
-4.214000e-03,-0.0053125,19.9875,1.43344,4.115
-4.212000e-03,-0.00640625,19.9875,1.42234,4.10812
-4.210000e-03,-0.0025,19.9875,1.43016,4.10609
-4.208000e-03,-0.0021875,19.9875,1.42078,4.10641
-4.206000e-03,-0.0059375,19.9875,1.42469,4.12297
-4.204000e-03,-0.005,19.9875,1.43172,4.10906
-4.202000e-03,-0.0021875,19.9875,1.42719,4.11281
-4.200000e-03,-0.00375,19.9875,1.43906,4.10531
-4.198000e-03,-0.00375,19.9875,1.44531,4.11125
-4.196000e-03,-0.00375,19.9875,1.42625,4.11187
-4.194000e-03,-0.00484375,19.9875,1.43172,4.11031
-4.192000e-03,0,19.9875,1.43094,4.10656
-4.190000e-03,-0.006875,19.9875,1.43078,4.10375
-4.188000e-03,-0.0034375,19.9875,1.42656,4.1125
-4.186000e-03,-0.0065625,19.9875,1.43328,4.11656
-4.184000e-03,-0.00359375,19.9875,1.44031,4.11391
-4.182000e-03,-0.00328125,19.9875,1.43109,4.10828
-4.180000e-03,-0.00453125,19.9875,1.43359,4.11813
-4.178000e-03,-0.00625,19.9875,1.42906,4.10328
-4.176000e-03,-0.00203125,19.9875,1.43266,4.11906
-4.174000e-03,-0.0046875,19.9875,1.43031,4.09984
-4.172000e-03,-0.00375,19.9875,1.43578,4.10594
-4.170000e-03,0.00015625,19.9875,1.43281,4.1075
-4.168000e-03,-0.0040625,19.9875,1.43234,4.11344
-4.166000e-03,-0.00421875,19.9875,1.42891,4.10766
-4.164000e-03,0.00046875,19.9875,1.42719,4.11469
-4.162000e-03,-0.000625,19.9875,1.44391,4.10344
-4.160000e-03,-0.00125,19.9875,1.43234,4.105
-4.158000e-03,-0.00609375,19.9875,1.42266,4.10094
-4.156000e-03,-0.00484375,19.9875,1.43594,4.11219
-4.154000e-03,-0.00734375,19.9875,1.43938,4.10969
-4.152000e-03,-0.00203125,19.9875,1.43219,4.10484
-4.150000e-03,-0.005,19.9875,1.43359,4.11313
-4.148000e-03,-0.005,19.9875,1.43344,4.10797
-4.146000e-03,-0.0046875,19.9875,1.42312,4.10703
-4.144000e-03,-0.0040625,19.9875,1.44156,4.11891
-4.142000e-03,-0.00703125,19.9875,1.42656,4.10594
-4.140000e-03,0.00109375,19.9875,1.44312,4.10438
-4.138000e-03,-0.005,19.9875,1.42859,4.10922
-4.136000e-03,-0.00453125,19.9875,1.43234,4.11391
-4.134000e-03,-0.0046875,19.9875,1.42609,4.10844
-4.132000e-03,-0.00578125,19.9875,1.42562,4.11266
-4.130000e-03,-0.00171875,19.9875,1.43156,4.10203
-4.128000e-03,-0.00546875,19.9875,1.42562,4.11578
-4.126000e-03,-0.00796875,19.9875,1.42172,4.10891
-4.124000e-03,-0.0040625,19.9875,1.41969,4.10812
-4.122000e-03,-0.00234375,19.9875,1.43281,4.11266
-4.120000e-03,-0.001875,19.9875,1.42969,4.10266
-4.118000e-03,-0.003125,19.9875,1.43516,4.10656
-4.116000e-03,-0.00765625,19.9875,1.43063,4.11687
-4.114000e-03,-0.00234375,19.9875,1.43484,4.10891
-4.112000e-03,-0.00359375,19.9875,1.42781,4.11156
-4.110000e-03,-0.00109375,19.9875,1.43891,4.11266
-4.108000e-03,-0.00421875,19.9875,1.42453,4.11125
-4.106000e-03,-0.0028125,19.9875,1.425,4.10438
-4.104000e-03,-0.0065625,19.9875,1.43766,4.11406
-4.102000e-03,-0.00484375,19.9875,1.43531,4.10906
-4.100000e-03,-0.00359375,19.9875,1.43484,4.1075
-4.098000e-03,-0.001875,19.9875,1.43328,4.10344
-4.096000e-03,-0.009375,19.9875,1.42531,4.10703
-4.094000e-03,-0.00375,19.9875,1.42656,4.10266
-4.092000e-03,0,19.9875,1.43188,4.10141
-4.090000e-03,-0.00078125,19.9875,1.4275,4.10594
-4.088000e-03,-0.00375,19.9875,1.43141,4.10578
-4.086000e-03,-0.00140625,19.9875,1.43891,4.11062
-4.084000e-03,-0.00453125,19.9875,1.42422,4.09984
-4.082000e-03,-0.0040625,19.9875,1.43141,4.115
-4.080000e-03,-0.00546875,19.9875,1.42922,4.11031
-4.078000e-03,-0.00140625,19.9875,1.42266,4.10906
-4.076000e-03,-0.003125,19.9875,1.42719,4.11203
-4.074000e-03,-0.0021875,19.9875,1.43203,4.11437
-4.072000e-03,-0.000625,19.9875,1.42953,4.10609
-4.070000e-03,-0.0046875,19.9875,1.42312,4.09969
-4.068000e-03,-0.00359375,19.9875,1.43828,4.10922
-4.066000e-03,-0.00578125,19.9875,1.43094,4.11109
-4.064000e-03,-0.0046875,19.9875,1.43,4.11031
-4.062000e-03,-0.0053125,19.9875,1.42266,4.10531
-4.060000e-03,-0.001875,19.9875,1.43156,4.09422
-4.058000e-03,-0.00359375,19.9875,1.4275,4.10125
-4.056000e-03,-0.005,19.9875,1.42844,4.11047
-4.054000e-03,-0.0040625,19.9875,1.43078,4.11547
-4.052000e-03,-0.00171875,19.9875,1.42859,4.10875
-4.050000e-03,-0.0046875,19.9875,1.42281,4.10844
-4.048000e-03,-0.00390625,19.9875,1.42719,4.10703
-4.046000e-03,-0.00359375,19.9875,1.43141,4.1025
-4.044000e-03,-0.003125,19.9875,1.43063,4.10719
-4.042000e-03,-0.00265625,19.9875,1.43406,4.10953
-4.040000e-03,-0.00203125,19.9875,1.43672,4.10812
-4.038000e-03,-0.00375,19.9875,1.44078,4.10391
-4.036000e-03,-0.0040625,19.9875,1.43297,4.11156
-4.034000e-03,-0.00390625,19.9875,1.43094,4.11125
-4.032000e-03,-0.003125,19.9875,1.43359,4.10797
-4.030000e-03,-0.004375,19.9875,1.42641,4.10984
-4.028000e-03,-0.00453125,19.9875,1.43656,4.095
-4.026000e-03,-0.00640625,19.9875,1.43922,4.11516
-4.024000e-03,-0.00328125,19.9875,1.4325,4.11719
-4.022000e-03,-0.00328125,19.9875,1.42891,4.1
-4.020000e-03,-0.0015625,19.9875,1.42969,4.11297
-4.018000e-03,-0.0009375,19.9875,1.42797,4.10938
-4.016000e-03,-0.00328125,19.9875,1.42797,4.11062
-4.014000e-03,-0.0040625,19.9875,1.43516,4.10141
-4.012000e-03,-0.00359375,19.9875,1.42141,4.11078
-4.010000e-03,-0.00453125,19.9875,1.43094,4.09984
-4.008000e-03,-0.004375,19.9875,1.42531,4.11641
-4.006000e-03,-0.004375,19.9875,1.43375,4.10656
-4.004000e-03,-0.0046875,19.9875,1.43078,4.10781
-4.002000e-03,-0.0040625,19.9875,1.44078,4.11359
-4.000000e-03,-0.00203125,19.9875,1.43063,4.10625
-3.998000e-03,-0.00421875,19.9875,1.43687,4.10938
-3.996000e-03,-0.0040625,19.9875,1.43484,4.10328
-3.994000e-03,-0.00375,19.9875,1.43875,4.10891
-3.992000e-03,-0.0003125,19.9875,1.43047,4.11719
-3.990000e-03,-0.0071875,19.9875,1.44047,4.11031
-3.988000e-03,-0.00328125,19.9875,1.43141,4.10469
-3.986000e-03,-0.0025,19.9875,1.44266,4.09641
-3.984000e-03,-0.0046875,19.9875,1.43437,4.10906
-3.982000e-03,-0.0071875,19.9875,1.43063,4.10172
-3.980000e-03,-0.00546875,19.9875,1.44016,4.11
-3.978000e-03,-0.0053125,19.9875,1.4275,4.10672
-3.976000e-03,-0.00859375,19.9875,1.43562,4.11156
-3.974000e-03,-0.00359375,19.9875,1.43375,4.10953
-3.972000e-03,-0.003125,19.9875,1.4325,4.10719
-3.970000e-03,-0.00453125,19.9875,1.43828,4.10359
-3.968000e-03,-0.0015625,19.9875,1.43016,4.12047
-3.966000e-03,-0.003125,19.9875,1.435,4.10922
-3.964000e-03,-0.0009375,19.9875,1.43063,4.10578
-3.962000e-03,-0.0040625,19.9875,1.43031,4.10859
-3.960000e-03,-0.00484375,19.9875,1.43578,4.10984
-3.958000e-03,0.00234375,19.9875,1.43547,4.10406
-3.956000e-03,-0.00234375,19.9875,1.4225,4.11078
-3.954000e-03,-0.00296875,19.9875,1.42922,4.11234
-3.952000e-03,-0.00640625,19.9875,1.42953,4.10578
-3.950000e-03,-0.00171875,19.9875,1.43094,4.10781
-3.948000e-03,-0.00390625,19.9875,1.42437,4.11187
-3.946000e-03,-0.0015625,19.9875,1.43297,4.10672
-3.944000e-03,-0.00421875,19.9875,1.43219,4.10687
-3.942000e-03,-0.0040625,19.9875,1.4325,4.10812
-3.940000e-03,-0.00921875,19.9875,1.43109,4.10453
-3.938000e-03,-0.00359375,19.9875,1.42953,4.11281
-3.936000e-03,-0.0028125,19.9875,1.43359,4.11359
-3.934000e-03,-0.003125,19.9875,1.42672,4.10703
-3.932000e-03,-0.00078125,19.9875,1.42922,4.11047
-3.930000e-03,-0.003125,19.9875,1.43016,4.09828
-3.928000e-03,-0.005,19.9875,1.43422,4.10547
-3.926000e-03,-0.00453125,19.9875,1.43703,4.1
-3.924000e-03,-0.0084375,19.9875,1.43547,4.10047
-3.922000e-03,-0.00515625,19.9875,1.43266,4.11406
-3.920000e-03,-0.0090625,19.9875,1.42969,4.11578
-3.918000e-03,-0.0053125,19.9875,1.43938,4.1025
-3.916000e-03,-0.00171875,19.9875,1.43609,4.09438
-3.914000e-03,-0.00234375,19.9875,1.42859,4.11625
-3.912000e-03,-0.00390625,19.9875,1.43609,4.09953
-3.910000e-03,-0.00578125,19.9875,1.42297,4.10328
-3.908000e-03,-0.00375,19.9875,1.43859,4.11062
-3.906000e-03,-0.00546875,19.9875,1.43391,4.11687
-3.904000e-03,-0.0046875,19.9875,1.43406,4.10812
-3.902000e-03,-0.000625,19.9875,1.43531,4.10922
-3.900000e-03,-0.00296875,19.9875,1.43953,4.10797
-3.898000e-03,0.000625,19.9875,1.43188,4.11531
-3.896000e-03,-0.0034375,19.9875,1.42813,4.10672
-3.894000e-03,-0.0009375,19.9875,1.42453,4.10859
-3.892000e-03,-0.00625,19.9875,1.43141,4.09891
-3.890000e-03,-0.0075,19.9875,1.44406,4.10203
-3.888000e-03,-0.00109375,19.9875,1.43484,4.10594
-3.886000e-03,-0.00359375,19.9875,1.43203,4.10766
-3.884000e-03,-0.00140625,19.9875,1.44156,4.11375
-3.882000e-03,-0.00890625,19.9875,1.42953,4.09812
-3.880000e-03,-0.0040625,19.9875,1.44109,4.10344
-3.878000e-03,0.00109375,19.9875,1.43266,4.11062
-3.876000e-03,-0.00859375,19.9875,1.43406,4.10672
-3.874000e-03,-0.00078125,19.9875,1.43359,4.11328
-3.872000e-03,-0.00453125,19.9875,1.43406,4.10125
-3.870000e-03,-0.00578125,19.9875,1.43531,4.10844
-3.868000e-03,-0.00203125,19.9875,1.42938,4.10687
-3.866000e-03,-0.00203125,19.9875,1.43703,4.11922
-3.864000e-03,-0.00390625,19.9875,1.43312,4.10547
-3.862000e-03,-0.00203125,19.9875,1.43203,4.11109
-3.860000e-03,-0.00546875,19.9875,1.435,4.10094
-3.858000e-03,-0.0059375,19.9875,1.42453,4.10672
-3.856000e-03,-0.00296875,19.9875,1.42969,4.11609
-3.854000e-03,-0.0021875,19.9875,1.43531,4.10703
-3.852000e-03,-0.00328125,19.9875,1.43922,4.09984
-3.850000e-03,-0.00171875,19.9875,1.43859,4.10609
-3.848000e-03,-0.00296875,19.9875,1.43453,4.11406
-3.846000e-03,-0.00234375,19.9875,1.43687,4.11281
-3.844000e-03,-0.005,19.9875,1.43125,4.10469
-3.842000e-03,-0.0021875,19.9875,1.43203,4.10375
-3.840000e-03,0.00078125,19.9875,1.44234,4.11297
-3.838000e-03,-0.00421875,19.9875,1.44219,4.10359
-3.836000e-03,-0.004375,19.9875,1.43406,4.10938
-3.834000e-03,-0.0034375,19.9875,1.43625,4.11469
-3.832000e-03,-0.0059375,19.9875,1.43781,4.11313
-3.830000e-03,-0.00546875,19.9875,1.43734,4.10562
-3.828000e-03,-0.00796875,19.9875,1.43625,4.10953
-3.826000e-03,-0.01,19.9875,1.43188,4.10922
-3.824000e-03,-0.00296875,19.9875,1.44203,4.10484
-3.822000e-03,-0.00296875,19.9875,1.43016,4.10594
-3.820000e-03,-0.001875,19.9875,1.44078,4.10734
-3.818000e-03,-0.005,19.9875,1.43063,4.10547
-3.816000e-03,-0.00171875,19.9875,1.42844,4.10766
-3.814000e-03,-0.00734375,19.9875,1.43672,4.10906
-3.812000e-03,-0.0046875,19.9875,1.43578,4.105
-3.810000e-03,-0.0065625,19.9875,1.43453,4.10203
-3.808000e-03,-0.00203125,19.9875,1.44234,4.11422
-3.806000e-03,-0.0028125,19.9875,1.42578,4.11
-3.804000e-03,-0.00796875,19.9875,1.43391,4.10844
-3.802000e-03,-0.003125,19.9875,1.43922,4.11172
-3.800000e-03,-0.00234375,19.9875,1.42281,4.1125
-3.798000e-03,-0.00296875,19.9875,1.43094,4.11687
-3.796000e-03,-0.00234375,19.9875,1.43063,4.09734
-3.794000e-03,-0.00375,19.9875,1.43078,4.10984
-3.792000e-03,0.0003125,19.9875,1.43234,4.10984
-3.790000e-03,-0.0078125,19.9875,1.43188,4.115
-3.788000e-03,-0.00390625,19.9875,1.43328,4.09938
-3.786000e-03,-0.00609375,19.9875,1.43266,4.10641
-3.784000e-03,0.00125,19.9875,1.42891,4.10453
-3.782000e-03,-0.00484375,19.9875,1.43484,4.11141
-3.780000e-03,-0.00140625,19.9875,1.43219,4.10906
-3.778000e-03,-0.003125,19.9875,1.43719,4.11125
-3.776000e-03,-0.00484375,19.9875,1.42328,4.11484
-3.774000e-03,-0.0053125,19.9875,1.42125,4.11813
-3.772000e-03,0.000625,19.9875,1.43375,4.1025
-3.770000e-03,-0.00625,19.9875,1.43469,4.10687
-3.768000e-03,-0.0034375,19.9875,1.43219,4.12391
-3.766000e-03,-0.005625,19.9875,1.43437,4.10609
-3.764000e-03,0.00109375,19.9875,1.42719,4.10891
-3.762000e-03,-0.0103125,19.9875,1.43328,4.10172
-3.760000e-03,-0.00625,19.9875,1.43391,4.105
-3.758000e-03,-0.009375,19.9875,1.43641,4.10359
-3.756000e-03,-0.00359375,19.9875,1.42844,4.11344
-3.754000e-03,0.00078125,19.9875,1.44031,4.11125
-3.752000e-03,-0.00375,19.9875,1.42797,4.11203
-3.750000e-03,-0.00171875,19.9875,1.43594,4.11062
-3.748000e-03,-0.00125,19.9875,1.42828,4.10672
-3.746000e-03,-0.00265625,19.9875,1.43344,4.10391
-3.744000e-03,-0.00390625,19.9875,1.435,4.11219
-3.742000e-03,-0.0034375,19.9875,1.43031,4.11125
-3.740000e-03,-0.0021875,19.9875,1.42875,4.10922
-3.738000e-03,-0.00296875,19.9875,1.44469,4.115
-3.736000e-03,-0.0025,19.9875,1.43391,4.11031
-3.734000e-03,-0.000625,19.9875,1.43437,4.12094
-3.732000e-03,-0.00640625,19.9875,1.43984,4.1025
-3.730000e-03,-0.0034375,19.9875,1.43672,4.11062
-3.728000e-03,-0.0075,19.9875,1.44422,4.10562
-3.726000e-03,-0.00671875,19.9875,1.44141,4.10656
-3.724000e-03,-0.0040625,19.9875,1.43375,4.11391
-3.722000e-03,-0.0021875,19.9875,1.42938,4.10875
-3.720000e-03,-0.00171875,19.9875,1.44297,4.10953
-3.718000e-03,-0.00296875,19.9875,1.44031,4.10719
-3.716000e-03,-0.00640625,19.9875,1.43547,4.11219
-3.714000e-03,-0.00640625,19.9875,1.43797,4.11406
-3.712000e-03,-0.0021875,19.9875,1.43281,4.11562
-3.710000e-03,-0.00390625,19.9875,1.43078,4.10578
-3.708000e-03,-0.0025,19.9875,1.43859,4.11094
-3.706000e-03,-0.00078125,19.9875,1.43359,4.10422
-3.704000e-03,-0.005,19.9875,1.43562,4.11297
-3.702000e-03,-0.00515625,19.9875,1.43562,4.10484
-3.700000e-03,-0.00578125,19.9875,1.43625,4.10734
-3.698000e-03,-0.003125,19.9875,1.43,4.10578
-3.696000e-03,-0.00234375,19.9875,1.43625,4.11094
-3.694000e-03,-0.0015625,19.9875,1.43469,4.10594
-3.692000e-03,-0.00078125,19.9875,1.43703,4.10172
-3.690000e-03,-0.0084375,19.9875,1.43219,4.105
-3.688000e-03,-0.00296875,19.9875,1.43312,4.11281
-3.686000e-03,-0.00703125,19.9875,1.43016,4.10938
-3.684000e-03,-0.00296875,19.9875,1.43375,4.11062
-3.682000e-03,-0.0065625,19.9875,1.43625,4.10109
-3.680000e-03,-0.00359375,19.9875,1.43906,4.10391
-3.678000e-03,-0.0059375,19.9875,1.43234,4.11109
-3.676000e-03,-0.00578125,19.9875,1.43516,4.10766
-3.674000e-03,-0.00171875,19.9875,1.41875,4.10172
-3.672000e-03,-0.00234375,19.9875,1.43437,4.11109
-3.670000e-03,-0.00171875,19.9875,1.43672,4.11328
-3.668000e-03,-0.00140625,19.9875,1.43625,4.10953
-3.666000e-03,-0.0059375,19.9875,1.43531,4.10609
-3.664000e-03,-0.0078125,19.9875,1.43359,4.11
-3.662000e-03,-0.0046875,19.9875,1.44,4.11469
-3.660000e-03,-0.006875,19.9875,1.42922,4.11687
-3.658000e-03,-0.0009375,19.9875,1.44156,4.10016
-3.656000e-03,-0.0028125,19.9875,1.43891,4.10078
-3.654000e-03,-0.00140625,19.9875,1.42672,4.09844
-3.652000e-03,-0.00390625,19.9875,1.43203,4.10906
-3.650000e-03,-0.0034375,19.9875,1.43047,4.10953
-3.648000e-03,-0.01125,19.9875,1.43719,4.10797
-3.646000e-03,-0.00078125,19.9875,1.42953,4.10391
-3.644000e-03,0.00046875,19.9875,1.43719,4.11062
-3.642000e-03,-0.00421875,19.9875,1.44234,4.11234
-3.640000e-03,-0.005625,19.9875,1.43109,4.10969
-3.638000e-03,-0.00421875,19.9875,1.43844,4.11344
-3.636000e-03,-0.00171875,19.9875,1.43875,4.10266
-3.634000e-03,-0.003125,19.9875,1.43188,4.11625
-3.632000e-03,-0.0025,19.9875,1.43938,4.10687
-3.630000e-03,-0.003125,19.9875,1.43422,4.11406
-3.628000e-03,-0.00328125,19.9875,1.42891,4.11062
-3.626000e-03,-0.00390625,19.9875,1.43359,4.11328
-3.624000e-03,-0.00203125,19.9875,1.43422,4.10891
-3.622000e-03,-0.00015625,19.9875,1.43359,4.10781
-3.620000e-03,-0.004375,19.9875,1.43703,4.11672
-3.618000e-03,-0.00390625,19.9875,1.43453,4.10516
-3.616000e-03,-0.0075,19.9875,1.43469,4.10641
-3.614000e-03,-0.0015625,19.9875,1.43906,4.10328
-3.612000e-03,-0.00046875,19.9875,1.42938,4.115
