Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.002,,,
Horizontal Delay,0,,,
Sample Interval,2e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,10,1,10,1
Vertical Units,V,V,V,V
Vertical Offset,0,-30.8,0,0
Vertical Scale,1,10,1,1
Vertical Position,0,0,0.02,-0.1
,,,,
,,,,
,,,,
Label,,,,M
TIME,CH1,CH2,CH3,CH4
-6.140000e-04,1.3675,17.7625,1.39062,-0.0490625
-6.120000e-04,1.37078,17.7547,1.38922,-0.0385938
-6.100000e-04,1.37156,17.7406,1.39125,-0.0514062
-6.080000e-04,1.37141,17.7781,1.38891,-0.043125
-6.060000e-04,1.37219,17.7703,1.38766,-0.0354687
-6.040000e-04,1.36609,17.6719,1.38969,-0.0492188
-6.020000e-04,1.36094,17.7156,1.39344,-0.04125
-6.000000e-04,1.3675,17.7609,1.38984,-0.0495312
-5.980000e-04,1.36578,17.6922,1.38875,-0.0440625
-5.960000e-04,1.36922,17.6797,1.39391,-0.0417187
-5.940000e-04,1.36891,17.7797,1.38563,-0.0510937
-5.920000e-04,1.37719,17.725,1.38531,-0.0417187
-5.900000e-04,1.38062,17.8094,1.38813,-0.0414063
-5.880000e-04,1.37781,17.7219,1.38453,-0.0429688
-5.860000e-04,1.36859,17.7641,1.38344,-0.0409375
-5.840000e-04,1.37234,17.7516,1.38234,-0.038125
-5.820000e-04,1.36891,17.7563,1.38984,-0.04375
-5.800000e-04,1.36578,17.7828,1.39375,-0.0440625
-5.780000e-04,1.37109,17.7156,1.38797,-0.0434375
-5.760000e-04,1.36922,17.7531,1.38625,-0.038125
-5.740000e-04,1.37047,17.7875,1.39688,-0.0376563
-5.720000e-04,1.36969,17.7406,1.38609,-0.0392187
-5.700000e-04,1.37266,17.7937,1.39547,-0.0498437
-5.680000e-04,1.37031,17.7266,1.38984,-0.0446875
-5.660000e-04,1.37516,17.8031,1.38219,-0.0457812
-5.640000e-04,1.37719,17.7172,1.38344,-0.0514062
-5.620000e-04,1.3725,17.7688,1.38922,-0.0495312
-5.600000e-04,1.36938,17.7031,1.39031,-0.053125
-5.580000e-04,1.36859,17.7312,1.39016,-0.0428125
-5.560000e-04,1.36938,17.8125,1.39203,-0.0375
-5.540000e-04,1.37563,17.7391,1.38734,-0.0498437
-5.520000e-04,1.37078,17.6344,1.38422,-0.050625
-5.500000e-04,1.37094,17.6953,1.38594,-0.0454688
-5.480000e-04,1.36984,17.6844,1.38969,-0.0459375
-5.460000e-04,1.37125,17.8031,1.38578,-0.0509375
-5.440000e-04,1.36625,17.7781,1.38,-0.0428125
-5.420000e-04,1.36859,17.7078,1.38844,-0.0440625
-5.400000e-04,1.36984,17.7906,1.39297,-0.0445312
-5.380000e-04,1.37016,17.8031,1.38375,-0.04
-5.360000e-04,1.37547,17.7734,1.38828,-0.0440625
-5.340000e-04,1.36953,17.6563,1.38875,-0.0398438
-5.320000e-04,1.37359,17.7031,1.39281,-0.0403125
-5.300000e-04,1.36797,17.7844,1.38766,-0.04875
-5.280000e-04,1.36609,17.7875,1.39328,-0.0434375
-5.260000e-04,1.3725,17.775,1.39172,-0.04375
-5.240000e-04,1.3675,17.7656,1.38375,-0.0451563
-5.220000e-04,1.36703,17.8094,1.39375,-0.048125
-5.200000e-04,1.37922,17.7734,1.39516,-0.0484375
-5.180000e-04,1.37297,17.7328,1.39062,-0.0457812
-5.160000e-04,1.36859,17.7203,1.38234,-0.0445312
-5.140000e-04,1.37203,17.6828,1.39531,-0.0371875
-5.120000e-04,1.37203,17.8094,1.38703,-0.044375
-5.100000e-04,1.36547,17.7875,1.38781,-0.038125
-5.080000e-04,1.37,17.7922,1.39328,-0.0421875
-5.060000e-04,1.37094,17.7734,1.39156,-0.036875
-5.040000e-04,1.36844,17.7563,1.39266,-0.0434375
-5.020000e-04,1.36859,17.7203,1.38813,-0.0475
-5.000000e-04,1.36953,17.7281,1.38813,-0.0492188
-4.980000e-04,1.37641,17.8266,1.39062,-0.0564062
-4.960000e-04,1.37484,17.7484,1.38656,-0.0414063
-4.940000e-04,1.36813,17.7438,1.39266,-0.0420312
-4.920000e-04,1.37375,17.7141,1.38625,-0.0485937
-4.900000e-04,1.37547,17.7703,1.39781,-0.0460937
-4.880000e-04,1.37078,17.8297,1.38969,-0.05
-4.860000e-04,1.37219,17.8219,1.38938,-0.0390625
-4.840000e-04,1.36859,17.7688,1.39187,-0.0440625
-4.820000e-04,1.36922,17.7359,1.37672,-0.0470312
-4.800000e-04,1.37563,17.75,1.38437,-0.0470312
-4.780000e-04,1.36969,17.7375,1.39031,-0.0476563
-4.760000e-04,1.36703,17.7594,1.38453,-0.0532813
-4.740000e-04,1.37438,17.775,1.38734,-0.0565625
-4.720000e-04,1.36609,17.7438,1.38531,-0.0451563
-4.700000e-04,1.37078,17.8031,1.39078,-0.0404687
-4.680000e-04,1.37062,17.6938,1.39187,-0.0478125
-4.660000e-04,1.37734,17.7266,1.38688,-0.0571875
-4.640000e-04,1.37281,17.725,1.39328,-0.0445312
-4.620000e-04,1.37234,17.75,1.38828,-0.0478125
-4.600000e-04,1.36641,17.6484,1.39109,-0.05125
-4.580000e-04,1.36906,17.7922,1.38688,-0.039375
-4.560000e-04,1.36922,17.7438,1.39,-0.0392187
-4.540000e-04,1.36578,17.7703,1.39281,-0.0390625
-4.520000e-04,1.37656,17.8422,1.38938,-0.0435937
-4.500000e-04,1.36688,17.7984,1.3925,-0.0514062
-4.480000e-04,1.36719,17.7922,1.37938,-0.0404687
-4.460000e-04,1.36969,17.7375,1.38578,-0.0421875
-4.440000e-04,1.36344,17.7516,1.38766,-0.0385938
-4.420000e-04,1.36906,17.7859,1.38219,-0.0551562
-4.400000e-04,1.37391,17.6906,1.39625,-0.043125
-4.380000e-04,1.37,17.7141,1.39297,-0.0428125
-4.360000e-04,1.37656,17.7766,1.38469,-0.046875
-4.340000e-04,1.37125,17.6531,1.39109,-0.0404687
-4.320000e-04,1.36688,17.7578,1.39891,-0.044375
-4.300000e-04,1.37,17.8094,1.3925,-0.0398438
-4.280000e-04,1.37047,17.7156,1.38984,-0.0392187
-4.260000e-04,1.36781,17.7891,1.38844,-0.0445312
-4.240000e-04,1.37344,17.7594,1.3875,-0.0504688
-4.220000e-04,1.36969,17.7641,1.39172,-0.0389063
-4.200000e-04,1.37203,17.8313,1.38469,-0.0410937
-4.180000e-04,1.37031,17.7813,1.38656,-0.0453125
-4.160000e-04,1.37156,17.7766,1.39109,-0.0523437
-4.140000e-04,1.36938,17.7734,1.39047,-0.04875
-4.120000e-04,1.36672,17.7438,1.39594,-0.0471875
-4.100000e-04,1.36578,17.7422,1.3875,-0.0385938
-4.080000e-04,1.36781,17.7937,1.39062,-0.04625
-4.060000e-04,1.37031,17.7641,1.39422,-0.0425
-4.040000e-04,1.37391,17.7328,1.39234,-0.0473437
-4.020000e-04,1.37219,17.7594,1.38062,-0.045
-4.000000e-04,1.36641,17.6672,1.39938,-0.0482812
-3.980000e-04,1.36656,17.7344,1.38672,-0.0407812
-3.960000e-04,1.36219,17.7031,1.37781,-0.0492188
-3.940000e-04,1.36984,17.7328,1.39563,-0.04875
-3.920000e-04,1.36688,17.6938,1.38703,-0.0373438
-3.900000e-04,1.36813,17.7031,1.38906,-0.054375
-3.880000e-04,1.37031,17.7563,1.39891,-0.0390625
-3.860000e-04,1.36094,17.6969,1.38109,-0.0471875
-3.840000e-04,1.36391,17.7422,1.39406,-0.0434375
-3.820000e-04,1.37766,17.7469,1.38578,-0.0509375
-3.800000e-04,1.37234,17.8844,1.38672,-0.0520313
-3.780000e-04,1.37406,17.6875,1.39,-0.049375
-3.760000e-04,1.36172,17.8531,1.38734,-0.0510937
-3.740000e-04,1.37172,17.7688,1.39156,-0.0439063
-3.720000e-04,1.36703,17.7688,1.39844,-0.0432812
-3.700000e-04,1.36203,17.7406,1.38641,-0.0410937
-3.680000e-04,1.36609,17.6906,1.39109,-0.044375
-3.660000e-04,1.37297,17.7656,1.39203,-0.036875
-3.640000e-04,1.37,17.7141,1.39484,-0.0460937
-3.620000e-04,1.37016,17.7813,1.38703,-0.0504688
-3.600000e-04,1.37438,17.7891,1.37891,-0.0475
-3.580000e-04,1.36563,17.7641,1.38938,-0.0382812
-3.560000e-04,1.36266,17.8125,1.38813,-0.0403125
-3.540000e-04,1.37219,17.8391,1.38844,-0.0520313
-3.520000e-04,1.36578,17.7937,1.38328,-0.0373438
-3.500000e-04,1.36391,17.7906,1.38656,-0.041875
-3.480000e-04,1.35953,17.6703,1.39016,-0.0435937
-3.460000e-04,1.36969,17.7656,1.38781,-0.0464063
-3.440000e-04,1.37234,17.7656,1.38391,-0.0478125
-3.420000e-04,1.37406,17.6969,1.39234,-0.0439063
-3.400000e-04,1.37547,17.7969,1.38578,-0.0442188
-3.380000e-04,1.37078,17.7859,1.38859,-0.04375
-3.360000e-04,1.375,17.8219,1.38922,-0.0495312
-3.340000e-04,1.37078,17.7016,1.39187,-0.0442188
-3.320000e-04,1.36641,17.6938,1.39266,-0.0471875
-3.300000e-04,1.3675,17.7234,1.39656,-0.0496875
-3.280000e-04,1.37438,17.7188,1.39281,-0.0426563
-3.260000e-04,1.36922,17.8156,1.39187,-0.0434375
-3.240000e-04,1.3675,17.6969,1.38906,-0.0365625
-3.220000e-04,1.37172,17.7781,1.39281,-0.0414063
-3.200000e-04,1.36609,17.6797,1.38781,-0.04625
-3.180000e-04,1.35953,17.7484,1.38422,-0.0382812
-3.160000e-04,1.37,17.8156,1.38813,-0.046875
-3.140000e-04,1.36516,17.7984,1.38953,-0.0482812
-3.120000e-04,1.37922,17.8469,1.38563,-0.0409375
-3.100000e-04,1.36766,17.7937,1.38938,-0.038125
-3.080000e-04,1.37297,17.8,1.38344,-0.0428125
-3.060000e-04,1.37078,17.7469,1.38328,-0.0453125
-3.040000e-04,1.36734,17.7266,1.39203,-0.0507812
-3.020000e-04,1.37172,17.6625,1.38891,-0.0482812
-3.000000e-04,1.37672,17.7422,1.38781,-0.044375
-2.980000e-04,1.36891,17.7,1.39078,-0.0453125
-2.960000e-04,1.37203,17.6453,1.39203,-0.04875
-2.940000e-04,1.37422,17.7359,1.38766,-0.0490625
-2.920000e-04,1.37062,17.7078,1.38734,-0.0476563
-2.900000e-04,1.36187,17.7797,1.39406,-0.046875
-2.880000e-04,1.37203,17.8313,1.39125,-0.0526562
-2.860000e-04,1.36828,17.7031,1.38422,-0.0467188
-2.840000e-04,1.37719,17.7328,1.39219,-0.0395312
-2.820000e-04,1.36781,17.7719,1.39484,-0.0434375
-2.800000e-04,1.37281,17.8234,1.38469,-0.0395312
-2.780000e-04,1.37125,17.7125,1.38609,-0.0482812
-2.760000e-04,1.37469,17.6703,1.39375,-0.0534375
-2.740000e-04,1.37359,17.7094,1.39062,-0.0478125
-2.720000e-04,1.36375,17.8141,1.38453,-0.0464063
-2.700000e-04,1.36891,17.7734,1.39312,-0.0534375
-2.680000e-04,1.36797,17.6719,1.38312,-0.041875
-2.660000e-04,1.37016,17.7688,1.38609,-0.0367187
-2.640000e-04,1.37266,17.7344,1.39031,-0.0451563
-2.620000e-04,1.37094,17.7859,1.38828,-0.0354687
-2.600000e-04,1.37187,17.6891,1.39187,-0.0398438
-2.580000e-04,1.37297,17.7703,1.38609,-0.0479688
-2.560000e-04,1.37484,17.6484,1.38031,-0.0485937
-2.540000e-04,1.36438,17.8359,1.38,-0.04875
-2.520000e-04,1.37516,17.7141,1.38656,-0.0473437
-2.500000e-04,1.37375,17.7469,1.39328,-0.0504688
-2.480000e-04,1.36297,17.7156,1.39375,-0.04375
-2.460000e-04,1.365,17.7141,1.39047,-0.0432812
-2.440000e-04,1.3775,17.7375,1.39172,-0.0479688
-2.420000e-04,1.36703,17.7641,1.38609,-0.0528125
-2.400000e-04,1.36406,17.7312,1.38781,-0.0448437
-2.380000e-04,1.37,17.7016,1.39688,-0.0428125
-2.360000e-04,1.36688,17.6484,1.38437,-0.0404687
-2.340000e-04,1.37297,17.7125,1.40063,-0.045
-2.320000e-04,1.36859,17.7969,1.38312,-0.0454688
-2.300000e-04,1.37344,17.7203,1.39109,-0.0425
-2.280000e-04,1.36891,17.7141,1.38641,-0.0428125
-2.260000e-04,1.36875,17.7438,1.38781,-0.0503125
-2.240000e-04,1.38047,17.6734,1.39219,-0.039375
-2.220000e-04,1.36469,17.7813,1.38984,-0.0459375
-2.200000e-04,1.36406,17.7359,1.39031,-0.0448437
-2.180000e-04,1.3725,17.8453,1.38656,-0.0495312
-2.160000e-04,1.36484,17.7297,1.39234,-0.04375
-2.140000e-04,1.37078,17.7656,1.38578,-0.0421875
-2.120000e-04,1.36328,17.7219,1.39609,-0.0490625
-2.100000e-04,1.37031,17.8156,1.38656,-0.0485937
-2.080000e-04,1.36922,17.6656,1.38953,-0.0467188
-2.060000e-04,1.37172,17.7375,1.38891,-0.0504688
-2.040000e-04,1.36984,17.7813,1.39719,-0.0357812
-2.020000e-04,1.36938,17.775,1.38797,-0.0470312
-2.000000e-04,1.37922,17.7406,1.3875,-0.0434375
-1.980000e-04,1.36953,17.7469,1.38719,-0.0385938
-1.960000e-04,1.37109,17.7531,1.39219,-0.0464063
-1.940000e-04,1.36641,17.7406,1.38141,-0.0490625
-1.920000e-04,1.37094,17.7906,1.38859,-0.0428125
-1.900000e-04,1.37828,17.7234,1.38297,-0.0553125
-1.880000e-04,1.36547,17.7703,1.38859,-0.0515625
-1.860000e-04,1.36813,17.6844,1.39047,-0.0435937
-1.840000e-04,1.36828,17.7203,1.40125,-0.0465625
-1.820000e-04,1.36484,17.7,1.39297,-0.0442188
-1.800000e-04,1.36469,17.8266,1.38906,-0.0398438
-1.780000e-04,1.36703,17.7594,1.39109,-0.0367187
-1.760000e-04,1.37219,17.8063,1.39875,-0.04875
-1.740000e-04,1.37422,17.7406,1.385,-0.046875
-1.720000e-04,1.36906,17.7672,1.39187,-0.04625
-1.700000e-04,1.37578,17.7766,1.38688,-0.04625
-1.680000e-04,1.36859,17.7625,1.39047,-0.036875
-1.660000e-04,1.37094,17.6953,1.38391,-0.04625
-1.640000e-04,1.37469,17.7719,1.38766,-0.049375
-1.620000e-04,1.36578,17.7922,1.38641,-0.0446875
-1.600000e-04,1.36875,17.7844,1.39344,-0.0364063
-1.580000e-04,1.36938,17.8344,1.39203,-0.0496875
-1.560000e-04,1.37031,17.7563,1.38641,-0.04625
-1.540000e-04,1.36766,17.7609,1.39563,-0.0482812
-1.520000e-04,1.37672,17.825,1.39344,-0.04625
-1.500000e-04,1.37047,17.7234,1.39109,-0.0485937
-1.480000e-04,1.36891,17.7844,1.39062,-0.043125
-1.460000e-04,1.37797,17.6781,1.38172,-0.0482812
-1.440000e-04,1.37828,17.8313,1.38859,-0.0529688
-1.420000e-04,1.36891,17.725,1.38656,-0.0515625
-1.400000e-04,1.36328,17.7016,1.39437,-0.049375
-1.380000e-04,1.36828,17.7422,1.38938,-0.0495312
-1.360000e-04,1.36875,17.7563,1.38406,-0.0453125
-1.340000e-04,1.37187,17.8484,1.38422,-0.0409375
-1.320000e-04,1.37109,17.7797,1.38734,-0.0417187
-1.300000e-04,1.36797,17.7703,1.39406,-0.0482812
-1.280000e-04,1.37844,17.7844,1.38594,-0.0446875
-1.260000e-04,1.37469,17.7563,1.395,-0.0490625
-1.240000e-04,1.37281,17.7063,1.39203,-0.0428125
-1.220000e-04,1.37547,17.725,1.39641,-0.0476563
-1.200000e-04,1.36953,17.7094,1.38469,-0.0509375
-1.180000e-04,1.36922,17.7672,1.39016,-0.04375
-1.160000e-04,1.37516,17.7531,1.39,-0.04375
-1.140000e-04,1.36984,17.7234,1.38234,-0.0471875
-1.120000e-04,1.37156,17.7531,1.38516,-0.044375
-1.100000e-04,1.36922,17.7344,1.38406,-0.0376563
-1.080000e-04,1.36734,17.7547,1.39656,-0.0389063
-1.060000e-04,1.37156,17.8172,1.385,-0.0429688
-1.040000e-04,1.36891,17.7312,1.38203,-0.0476563
-1.020000e-04,1.37281,17.7328,1.39281,-0.0409375
-1.000000e-04,1.37828,17.7469,1.38875,-0.0382812
-9.800000e-05,1.37016,17.7016,1.39,-0.0378125
-9.600000e-05,1.37031,17.8031,1.38172,-0.048125
-9.400000e-05,1.36609,17.7063,1.38922,-0.048125
-9.200000e-05,1.36563,17.7719,1.38875,-0.050625
-9.000000e-05,1.36969,17.8031,1.39234,-0.0525
-8.800000e-05,1.37187,17.7422,1.3875,-0.0453125
-8.600000e-05,1.37859,17.7172,1.38656,-0.0453125
-8.400000e-05,1.36766,17.725,1.38688,-0.0442188
-8.200000e-05,1.37891,17.7188,1.38938,-0.046875
-8.000000e-05,1.36938,17.7484,1.38359,-0.0434375
-7.800000e-05,1.36531,17.7422,1.39344,-0.0435937
-7.600000e-05,1.36234,17.7063,1.38984,-0.05625
-7.400000e-05,1.36859,17.7984,1.38797,-0.04
-7.200000e-05,1.36516,17.7266,1.39172,-0.0376563
-7.000000e-05,1.37219,17.7625,1.38578,-0.0459375
-6.800000e-05,1.37688,17.7859,1.38844,-0.045625
-6.600000e-05,1.37359,17.7125,1.39109,-0.0460937
-6.400000e-05,1.37,17.8141,1.39047,-0.0496875
-6.200000e-05,1.37172,17.7703,1.38016,-0.0542188
-6.000000e-05,1.36875,17.7781,1.3925,-0.0465625
-5.800000e-05,1.36453,17.6547,1.38578,-0.0510937
-5.600000e-05,1.37141,17.7703,1.38938,-0.0503125
-5.400000e-05,1.37344,17.7031,1.3875,-0.049375
-5.200000e-05,1.37047,17.7641,1.38531,-0.0425
-5.000000e-05,1.36813,17.7734,1.40297,-0.0425
-4.800000e-05,1.36219,17.8016,1.39484,-0.0423437
-4.600000e-05,1.36719,17.7125,1.39203,-0.0428125
-4.400000e-05,1.37609,17.7813,1.39359,-0.043125
-4.200000e-05,1.36953,17.7672,1.38047,-0.0365625
-4.000000e-05,1.36938,17.7641,1.39328,-0.0523437
-3.800000e-05,1.37016,17.7203,1.38875,-0.0503125
-3.600000e-05,1.36734,17.7547,1.38391,-0.040625
-3.400000e-05,1.37766,17.7344,1.39187,-0.043125
-3.200000e-05,1.36531,17.7297,1.39344,-0.0448437
-3.000000e-05,1.37531,17.7078,1.39922,-0.0470312
-2.800000e-05,1.37266,17.8234,1.38719,-0.0428125
-2.600000e-05,1.37453,17.7656,1.39187,-0.0423437
-2.400000e-05,1.36703,17.8,1.39375,-0.0451563
-2.200000e-05,1.36766,17.7156,1.38672,-0.0484375
-2.000000e-05,1.36531,17.725,1.38875,-0.0498437
-1.800000e-05,1.37078,17.7484,1.385,-0.0446875
-1.600000e-05,1.37828,17.75,1.38688,-0.0534375
-1.400000e-05,1.37266,17.8016,1.385,-0.0435937
-1.200000e-05,1.37609,17.7688,1.4,-0.041875
-1.000000e-05,1.37312,17.6969,1.39219,-0.0420312
-8.000000e-06,1.36938,17.7172,1.38609,-0.041875
-6.000000e-06,1.38172,17.8438,1.38047,-0.0440625
-4.000000e-06,1.37766,17.7047,1.38469,-0.05125
-2.000000e-06,1.37406,17.75,1.38859,-0.0423437
1.000000e-15,1.17578,17.7203,1.39453,4.09672
2.000000e-06,1.16391,17.7594,1.40187,4.09078
4.000000e-06,1.16828,17.7766,1.38891,4.07359
6.000000e-06,1.17203,17.7875,1.39156,4.09063
8.000000e-06,1.16109,17.7875,1.39297,4.08422
1.000000e-05,1.16703,17.7609,1.39266,4.09672
1.200000e-05,1.17188,17.7813,1.38688,4.09406
1.400000e-05,1.16625,17.7375,1.38563,4.08875
1.600000e-05,1.17344,17.7656,1.39156,4.09781
1.800000e-05,1.16813,17.7813,1.38844,4.08703
2.000000e-05,1.16312,17.6938,1.39813,4.10094
2.200000e-05,1.17016,17.6938,1.39594,4.08531
2.400000e-05,1.17375,17.6672,1.38938,4.09063
2.600000e-05,1.17719,17.7094,1.39359,4.10047
2.800000e-05,1.16797,17.7937,1.39391,4.09266
3.000000e-05,1.1675,17.7359,1.39328,4.09625
3.200000e-05,1.17328,17.7641,1.39078,4.08906
3.400000e-05,1.17656,17.8313,1.39594,4.08922
3.600000e-05,1.17969,17.8391,1.38891,4.10438
3.800000e-05,1.16875,17.7859,1.39813,4.0975
4.000000e-05,1.16969,17.7578,1.39312,4.09625
4.200000e-05,1.16797,17.7797,1.39781,4.09906
4.400000e-05,1.17312,17.7594,1.39328,4.11109
4.600000e-05,1.16781,17.7469,1.38703,4.10656
4.800000e-05,1.17672,17.7016,1.38984,4.10594
5.000000e-05,1.17453,17.7984,1.395,4.10438
5.200000e-05,1.16391,17.7438,1.39219,4.09781
5.400000e-05,1.16547,17.8109,1.38297,4.09859
5.600000e-05,1.16625,17.7484,1.38594,4.10266
5.800000e-05,1.16187,17.7406,1.39641,4.10234
6.000000e-05,1.16484,17.675,1.38875,4.09969
6.200000e-05,1.16547,17.7469,1.38906,4.10141
6.400000e-05,1.16406,17.7109,1.39219,4.10344
6.600000e-05,1.16844,17.7672,1.38844,4.10812
6.800000e-05,1.15688,17.7656,1.39422,4.10453
7.000000e-05,1.16328,17.8281,1.39375,4.10094
7.200000e-05,1.15859,17.7594,1.39531,4.10172
7.400000e-05,1.15688,17.7734,1.39688,4.10016
7.600000e-05,1.16281,17.8094,1.39453,4.10516
7.800000e-05,1.16172,17.8016,1.39484,4.10172
8.000000e-05,1.16234,17.7531,1.39156,4.10906
8.200000e-05,1.15656,17.7891,1.39406,4.10219
8.400000e-05,1.16344,17.8063,1.39563,4.09797
8.600000e-05,1.16109,17.7219,1.39406,4.10703
8.800000e-05,1.15453,17.7594,1.39453,4.10125
9.000000e-05,1.1575,17.8125,1.38578,4.11047
9.200000e-05,1.15437,17.725,1.39891,4.10406
9.400000e-05,1.15563,17.7516,1.38875,4.10156
9.600000e-05,1.15328,17.7359,1.40063,4.10719
9.800000e-05,1.15609,17.7922,1.38609,4.11719
1.000000e-04,1.15312,17.7344,1.37906,4.105
1.020000e-04,1.14813,17.6719,1.39328,4.09422
1.040000e-04,1.15297,17.7109,1.39234,4.09391
1.060000e-04,1.14672,17.7719,1.38922,4.09234
1.080000e-04,1.14969,17.7234,1.39391,4.10297
1.100000e-04,1.14859,17.7922,1.39516,4.10672
1.120000e-04,1.13984,17.7578,1.39813,4.10016
1.140000e-04,1.15031,17.7422,1.39437,4.10422
1.160000e-04,1.15437,17.6484,1.38828,4.10484
1.180000e-04,1.14953,17.7469,1.39062,4.09578
1.200000e-04,1.14734,17.6859,1.39359,4.09953
1.220000e-04,1.14531,17.725,1.38906,4.09375
1.240000e-04,1.14641,17.7172,1.39031,4.10609
1.260000e-04,1.15031,17.7734,1.39062,4.10219
1.280000e-04,1.14094,17.7563,1.38406,4.10906
1.300000e-04,1.15359,17.7406,1.395,4.10656
1.320000e-04,1.14828,17.7469,1.39078,4.09687
1.340000e-04,1.14906,17.7906,1.39344,4.10047
1.360000e-04,1.1425,17.7828,1.38828,4.10375
1.380000e-04,1.14484,17.8203,1.38719,4.10422
1.400000e-04,1.135,17.7297,1.39688,4.11078
1.420000e-04,1.14312,17.7141,1.39688,4.10484
1.440000e-04,1.14547,17.7406,1.39234,4.09312
1.460000e-04,1.15141,17.7266,1.38984,4.10531
1.480000e-04,1.14719,17.7969,1.39594,4.10297
1.500000e-04,1.14125,17.7453,1.39031,4.10516
1.520000e-04,1.14219,17.7859,1.39578,4.10469
1.540000e-04,1.14453,17.7406,1.38469,4.09625
1.560000e-04,1.13859,17.75,1.39516,4.11047
1.580000e-04,1.14734,17.8297,1.38688,4.09875
1.600000e-04,1.13906,17.8406,1.39016,4.08984
1.620000e-04,1.14141,17.7047,1.39016,4.09781
1.640000e-04,1.14234,17.7109,1.39469,4.11141
1.660000e-04,1.13891,17.7688,1.40219,4.10031
1.680000e-04,1.13328,17.7844,1.39625,4.09891
1.700000e-04,1.13234,17.7859,1.38922,4.10547
1.720000e-04,1.13781,17.7531,1.38516,4.09531
1.740000e-04,1.13078,17.7484,1.38891,4.11297
1.760000e-04,1.13391,17.8344,1.38844,4.11437
1.780000e-04,1.13641,17.8359,1.38984,4.10375
1.800000e-04,1.13688,17.8172,1.40094,4.105
1.820000e-04,1.13875,17.7031,1.39312,4.10953
1.840000e-04,1.13563,17.7563,1.39938,4.10219
1.860000e-04,1.13578,17.6875,1.40219,4.10703
1.880000e-04,1.13125,17.775,1.39016,4.10047
1.900000e-04,1.13344,17.7937,1.39406,4.09687
1.920000e-04,1.13031,17.8125,1.39266,4.10484
1.940000e-04,1.13406,17.7156,1.39375,4.09687
1.960000e-04,1.135,17.7281,1.39453,4.11266
1.980000e-04,1.13781,17.7469,1.38141,4.10969
2.000000e-04,1.12766,17.7656,1.38828,4.10344
2.020000e-04,1.12844,17.6766,1.38625,4.10266
2.040000e-04,1.12547,17.775,1.39781,4.10359
2.060000e-04,1.13156,17.7953,1.39906,4.09812
2.080000e-04,1.13125,17.8,1.39813,4.10594
2.100000e-04,1.12813,17.7797,1.38453,4.10469
2.120000e-04,1.12703,17.7672,1.39344,4.10266
2.140000e-04,1.12766,17.7188,1.39125,4.10469
2.160000e-04,1.12156,17.7031,1.39359,4.10359
2.180000e-04,1.13,17.7219,1.39437,4.11109
2.200000e-04,1.12359,17.7844,1.39609,4.105
2.220000e-04,1.12547,17.7547,1.38891,4.10203
2.240000e-04,1.12312,17.6516,1.39203,4.10094
2.260000e-04,1.12625,17.6875,1.40266,4.10281
2.280000e-04,1.13844,17.7297,1.39391,4.09938
2.300000e-04,1.12797,17.7375,1.39141,4.10328
2.320000e-04,1.12797,17.7937,1.38969,4.10438
2.340000e-04,1.13109,17.7781,1.39641,4.0975
2.360000e-04,1.12781,17.8484,1.38703,4.10891
2.380000e-04,1.11234,17.7969,1.39844,4.09687
2.400000e-04,1.12438,17.6703,1.39484,4.10172
2.420000e-04,1.12672,17.7922,1.39703,4.105
2.440000e-04,1.11906,17.7781,1.39,4.10297
2.460000e-04,1.1275,17.7531,1.40203,4.09641
2.480000e-04,1.12828,17.6984,1.39609,4.09297
2.500000e-04,1.12391,17.7984,1.38625,4.10578
2.520000e-04,1.11703,17.7984,1.3875,4.10469
2.540000e-04,1.12078,17.8422,1.39375,4.10062
2.560000e-04,1.11469,17.6844,1.39234,4.10062
2.580000e-04,1.12281,17.6563,1.38828,4.11141
2.600000e-04,1.11969,17.7641,1.39297,4.10141
2.620000e-04,1.12187,17.7531,1.39531,4.09641
2.640000e-04,1.11328,17.7688,1.39187,4.0975
2.660000e-04,1.10984,17.7109,1.38453,4.10328
2.680000e-04,1.12031,17.6781,1.39453,4.09547
2.700000e-04,1.10969,17.8344,1.40078,4.09531
2.720000e-04,1.11391,17.8219,1.39453,4.09687
2.740000e-04,1.11875,17.7594,1.38781,4.09734
2.760000e-04,1.11766,17.7094,1.39281,4.10969
2.780000e-04,1.11203,17.775,1.39281,4.11047
2.800000e-04,1.10938,17.8156,1.3825,4.11531
2.820000e-04,1.11203,17.7312,1.39078,4.10281
2.840000e-04,1.12328,17.7312,1.39344,4.10312
2.860000e-04,1.12,17.7234,1.39422,4.10094
2.880000e-04,1.12141,17.7656,1.39344,4.10531
2.900000e-04,1.11375,17.8328,1.38828,4.11047
2.920000e-04,1.11109,17.7109,1.39156,4.08656
2.940000e-04,1.10922,17.6984,1.39406,4.11109
2.960000e-04,1.10375,17.8313,1.40359,4.09578
2.980000e-04,1.11203,17.8531,1.39312,4.10344
3.000000e-04,1.11453,17.7047,1.39266,4.11344
3.020000e-04,1.11641,17.75,1.39469,4.09734
3.040000e-04,1.10297,17.6734,1.39125,4.10187
3.060000e-04,1.10031,17.7516,1.39781,4.10828
3.080000e-04,1.10469,17.7391,1.39469,4.09984
