Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
1.520000e-04,1.12359,19.9875,1.39719,4.08969
1.540000e-04,1.12719,19.9891,1.40125,4.09094
1.560000e-04,1.12422,19.9891,1.39312,4.09531
1.580000e-04,1.11969,19.9875,1.39719,4.10891
1.600000e-04,1.12297,19.9875,1.3925,4.09422
1.620000e-04,1.12438,19.9875,1.39828,4.11187
1.640000e-04,1.11969,19.9875,1.39031,4.10609
1.660000e-04,1.12516,19.9875,1.39141,4.11141
1.680000e-04,1.11719,19.9875,1.39625,4.10687
1.700000e-04,1.11578,19.9875,1.39437,4.09438
1.720000e-04,1.11969,19.9875,1.39906,4.11859
1.740000e-04,1.11781,19.9875,1.39516,4.10703
1.760000e-04,1.12219,19.9875,1.39891,4.105
1.780000e-04,1.11859,19.9875,1.39359,4.11109
1.800000e-04,1.12516,19.9875,1.3925,4.10172
1.820000e-04,1.11141,19.9875,1.39625,4.10984
1.840000e-04,1.10641,19.9875,1.39,4.10016
1.860000e-04,1.12156,19.9875,1.38875,4.10109
1.880000e-04,1.11359,19.9875,1.39219,4.10844
1.900000e-04,1.11375,19.9875,1.39391,4.10469
1.920000e-04,1.11078,19.9875,1.39703,4.11391
1.940000e-04,1.11734,19.9875,1.395,4.10016
1.960000e-04,1.10719,19.9875,1.39547,4.11125
1.980000e-04,1.10641,19.9875,1.39891,4.11219
2.000000e-04,1.105,19.9875,1.39047,4.10625
2.020000e-04,1.10109,19.9875,1.39437,4.10328
2.040000e-04,1.10141,19.9875,1.39437,4.10781
2.060000e-04,1.10766,19.9875,1.39594,4.11625
2.080000e-04,1.1075,19.9875,1.40234,4.10125
2.100000e-04,1.09969,19.9875,1.39453,4.10547
2.120000e-04,1.09609,19.9875,1.40141,4.09922
2.140000e-04,1.10672,19.9875,1.39984,4.10078
2.160000e-04,1.10328,19.9875,1.39891,4.11031
2.180000e-04,1.10906,19.9891,1.40141,4.09656
2.200000e-04,1.09969,19.9891,1.39563,4.10016
2.220000e-04,1.09953,19.9875,1.39531,4.10922
2.240000e-04,1.1,19.9875,1.39062,4.10406
2.260000e-04,1.10078,19.9875,1.39344,4.1075
2.280000e-04,1.10297,19.9875,1.39703,4.10328
2.300000e-04,1.09516,19.9875,1.39391,4.10453
2.320000e-04,1.09563,19.9875,1.40031,4.10109
2.340000e-04,1.10438,19.9875,1.39484,4.09297
2.360000e-04,1.09156,19.9875,1.39453,4.10187
2.380000e-04,1.09609,19.9875,1.40016,4.10344
2.400000e-04,1.0875,19.9875,1.39328,4.11203
2.420000e-04,1.08844,19.9875,1.39844,4.11016
2.440000e-04,1.08953,19.9875,1.39312,4.09891
2.460000e-04,1.08859,19.9875,1.39563,4.10641
2.480000e-04,1.09094,19.9875,1.39109,4.095
2.500000e-04,1.08844,19.9875,1.39641,4.10344
2.520000e-04,1.09156,19.9875,1.39047,4.10328
2.540000e-04,1.09766,19.9875,1.40109,4.10297
2.560000e-04,1.08484,19.9875,1.40141,4.10016
2.580000e-04,1.08078,19.9875,1.39875,4.09484
2.600000e-04,1.08172,19.9875,1.3975,4.10266
2.620000e-04,1.0925,19.9875,1.39922,4.115
2.640000e-04,1.08062,19.9875,1.39484,4.10797
2.660000e-04,1.09094,19.9875,1.39922,4.10438
2.680000e-04,1.08953,19.9875,1.39234,4.10094
2.700000e-04,1.08406,19.9875,1.40125,4.10797
2.720000e-04,1.08438,19.9875,1.40047,4.10938
2.740000e-04,1.07969,19.9875,1.39375,4.11078
2.760000e-04,1.08219,19.9875,1.39563,4.10812
2.780000e-04,1.08313,19.9875,1.39219,4.10734
2.800000e-04,1.08688,19.9875,1.39953,4.10578
2.820000e-04,1.07563,19.9891,1.39906,4.09625
2.840000e-04,1.07406,19.9891,1.39656,4.10812
2.860000e-04,1.0825,19.9875,1.40078,4.10391
2.880000e-04,1.0775,19.9875,1.40234,4.10687
2.900000e-04,1.07453,19.9875,1.39547,4.10766
2.920000e-04,1.07516,19.9875,1.39688,4.10609
2.940000e-04,1.08219,19.9875,1.38859,4.09891
2.960000e-04,1.08281,19.9875,1.39859,4.10828
2.980000e-04,1.08016,19.9875,1.39563,4.11047
3.000000e-04,1.07766,19.9875,1.39641,4.10547
3.020000e-04,1.075,19.9875,1.39734,4.11703
3.040000e-04,1.08391,19.9875,1.39656,4.10859
3.060000e-04,1.07172,19.9875,1.38719,4.10422
3.080000e-04,1.07438,19.9875,1.39078,4.10625
3.100000e-04,1.08031,19.9875,1.39609,4.10016
3.120000e-04,1.07375,19.9875,1.39219,4.10297
3.140000e-04,1.0725,19.9875,1.40063,4.11719
3.160000e-04,1.07109,19.9875,1.39734,4.09797
3.180000e-04,1.07094,19.9875,1.39859,4.11328
3.200000e-04,1.07109,19.9875,1.38859,4.1025
3.220000e-04,1.06688,19.9875,1.4025,4.10969
3.240000e-04,1.06484,19.9875,1.40266,4.10969
3.260000e-04,1.07,19.9875,1.39531,4.10641
3.280000e-04,1.07,19.9875,1.39656,4.09703
3.300000e-04,1.07375,19.9875,1.40063,4.10656
3.320000e-04,1.06656,19.9875,1.39688,4.10672
3.340000e-04,1.06531,19.9875,1.39187,4.10594
3.360000e-04,1.06906,19.9875,1.40391,4.10797
3.380000e-04,1.06016,19.9875,1.39531,4.10828
3.400000e-04,1.06062,19.9875,1.40016,4.11156
3.420000e-04,1.06734,19.9875,1.39266,4.10922
3.440000e-04,1.06344,19.9875,1.40125,4.10969
3.460000e-04,1.06797,19.9891,1.38391,4.10219
3.480000e-04,1.05688,19.9891,1.39234,4.105
3.500000e-04,1.05391,19.9875,1.39641,4.10031
3.520000e-04,1.05812,19.9875,1.40172,4.10625
3.540000e-04,1.05891,19.9875,1.39594,4.11078
3.560000e-04,1.0625,19.9875,1.39219,4.09563
3.580000e-04,1.06641,19.9875,1.38469,4.10109
3.600000e-04,1.05641,19.9875,1.3925,4.10406
3.620000e-04,1.05688,19.9875,1.39922,4.10578
3.640000e-04,1.05328,19.9875,1.39156,4.10859
3.660000e-04,1.05609,19.9875,1.39703,4.10344
3.680000e-04,1.05609,19.9875,1.39891,4.11109
3.700000e-04,1.04937,19.9875,1.40063,4.11141
3.720000e-04,1.05828,19.9875,1.40437,4.10891
3.740000e-04,1.05234,19.9875,1.39234,4.10984
3.760000e-04,1.04266,19.9875,1.39234,4.10234
3.780000e-04,1.05047,19.9875,1.40016,4.10391
3.800000e-04,1.05438,19.9875,1.39766,4.10953
3.820000e-04,1.05031,19.9875,1.39688,4.10156
3.840000e-04,1.05016,19.9875,1.39859,4.11359
3.860000e-04,1.04734,19.9875,1.39734,4.11703
3.880000e-04,1.04563,19.9875,1.39656,4.10187
3.900000e-04,1.0475,19.9875,1.39547,4.09672
3.920000e-04,1.03969,19.9875,1.39922,4.11531
3.940000e-04,1.03984,19.9875,1.39672,4.10406
3.960000e-04,1.04891,19.9875,1.39109,4.10438
3.980000e-04,1.03844,19.9875,1.40641,4.11187
4.000000e-04,1.04125,19.9875,1.39969,4.10766
4.020000e-04,1.05328,19.9875,1.38953,4.10578
4.040000e-04,1.03906,19.9875,1.40266,4.10594
4.060000e-04,1.03766,19.9875,1.40281,4.10141
4.080000e-04,1.04109,19.9875,1.39797,4.10812
4.100000e-04,1.04906,19.9891,1.39828,4.09734
4.120000e-04,1.03656,19.9891,1.39531,4.1125
4.140000e-04,1.03859,19.9875,1.40578,4.10516
4.160000e-04,1.04703,19.9875,1.39734,4.10594
4.180000e-04,1.03969,19.9875,1.40063,4.10781
4.200000e-04,1.03812,19.9875,1.4025,4.10187
4.220000e-04,1.045,19.9875,1.40125,4.10891
4.240000e-04,1.03438,19.9875,1.3925,4.11422
4.260000e-04,1.03766,19.9875,1.39563,4.10906
4.280000e-04,1.04391,19.9875,1.40141,4.11453
4.300000e-04,1.04625,19.9875,1.40312,4.10906
4.320000e-04,1.03094,19.9875,1.39359,4.10078
4.340000e-04,1.03469,19.9875,1.40203,4.09656
4.360000e-04,1.03078,19.9875,1.39969,4.11078
4.380000e-04,1.02859,19.9875,1.4025,4.10203
4.400000e-04,1.02766,19.9875,1.39125,4.10391
4.420000e-04,1.03,19.9875,1.39234,4.11156
4.440000e-04,1.02563,19.9875,1.40297,4.10484
4.460000e-04,1.02125,19.9875,1.38484,4.10531
4.480000e-04,1.02922,19.9875,1.39453,4.10797
4.500000e-04,1.02812,19.9875,1.40172,4.10094
4.520000e-04,1.03375,19.9875,1.40219,4.10422
4.540000e-04,1.02859,19.9875,1.39359,4.11469
4.560000e-04,1.01875,19.9875,1.40172,4.11031
4.580000e-04,1.02969,19.9875,1.39844,4.10828
4.600000e-04,1.02516,19.9875,1.39672,4.11078
4.620000e-04,1.02094,19.9875,1.39375,4.11406
4.640000e-04,1.02188,19.9875,1.39125,4.10141
4.660000e-04,1.02719,19.9875,1.39734,4.11375
4.680000e-04,1.02734,19.9875,1.39969,4.11141
4.700000e-04,1.02156,19.9875,1.39078,4.11406
4.720000e-04,1.01188,19.9875,1.39672,4.11062
4.740000e-04,1.02578,19.9891,1.40609,4.11313
4.760000e-04,1.01422,19.9891,1.39484,4.11641
4.780000e-04,1.02484,19.9875,1.39703,4.10891
4.800000e-04,1.01438,19.9875,1.38813,4.10797
4.820000e-04,1.02141,19.9875,1.40328,4.10703
4.840000e-04,1.01687,19.9875,1.39094,4.10391
4.860000e-04,1.01,19.9875,1.39609,4.10578
4.880000e-04,1.01281,19.9875,1.39437,4.10562
4.900000e-04,1.02375,19.9875,1.39875,4.11344
4.920000e-04,1.00734,19.9875,1.39656,4.10797
4.940000e-04,1.0075,19.9875,1.39922,4.10969
4.960000e-04,1.00828,19.9875,1.39312,4.09781
4.980000e-04,1.00766,19.9875,1.405,4.10359
5.000000e-04,1.00812,19.9875,1.39875,4.11187
5.020000e-04,1.01125,19.9875,1.39109,4.10094
5.040000e-04,1.00453,19.9875,1.39938,4.10719
5.060000e-04,1.01375,19.9875,1.39984,4.10781
5.080000e-04,1.00375,19.9875,1.39109,4.10703
5.100000e-04,0.999688,19.9875,1.39906,4.10031
5.120000e-04,1.00656,19.9875,1.40578,4.10891
5.140000e-04,1.01016,19.9875,1.39312,4.10297
5.160000e-04,1.00328,19.9875,1.38969,4.11844
5.180000e-04,1.00672,19.9875,1.38844,4.10781
5.200000e-04,1.00469,19.9875,1.39641,4.11359
5.220000e-04,1.00141,19.9875,1.38984,4.10844
5.240000e-04,1.01094,19.9875,1.40406,4.10703
5.260000e-04,1.00547,19.9875,1.4025,4.10766
5.280000e-04,1.0025,19.9875,1.39484,4.10094
5.300000e-04,1.01484,19.9875,1.40078,4.10172
5.320000e-04,0.996719,19.9875,1.39578,4.10531
5.340000e-04,1.00078,19.9875,1.39703,4.10875
5.360000e-04,1.00344,19.9875,1.40203,4.10125
5.380000e-04,1.00375,19.9891,1.39688,4.09922
5.400000e-04,0.994688,19.9891,1.39344,4.10656
5.420000e-04,1.00234,19.9875,1.39781,4.11125
5.440000e-04,1.00047,19.9875,1.39813,4.10766
5.460000e-04,0.999844,19.9875,1.39953,4.10141
5.480000e-04,0.995781,19.9875,1.39484,4.11562
5.500000e-04,0.997344,19.9875,1.39656,4.10969
5.520000e-04,0.995469,19.9875,1.39563,4.11609
5.540000e-04,0.990625,19.9875,1.40547,4.09969
5.560000e-04,0.993281,19.9875,1.40109,4.10953
5.580000e-04,0.99875,19.9875,1.39297,4.10719
5.600000e-04,0.994219,19.9875,1.3925,4.11406
5.620000e-04,0.994844,19.9875,1.4,4.10656
5.640000e-04,1,19.9875,1.39969,4.10203
5.660000e-04,0.9875,19.9875,1.39844,4.10531
5.680000e-04,0.988437,19.9875,1.39688,4.1075
5.700000e-04,0.990156,19.9875,1.40422,4.11375
5.720000e-04,0.994063,19.9875,1.39234,4.10531
5.740000e-04,0.9925,19.9875,1.39844,4.10687
5.760000e-04,0.986719,19.9875,1.38922,4.11047
5.780000e-04,0.98625,19.9875,1.39984,4.10438
5.800000e-04,0.991563,19.9875,1.4,4.10438
5.820000e-04,0.993281,19.9875,1.39422,4.10172
5.840000e-04,0.987656,19.9875,1.39875,4.10891
5.860000e-04,0.991875,19.9875,1.40312,4.11422
5.880000e-04,0.984688,19.9875,1.40297,4.10469
5.900000e-04,0.989063,19.9875,1.39734,4.11344
5.920000e-04,0.992656,19.9875,1.40016,4.10109
5.940000e-04,0.983438,19.9875,1.39062,4.10125
5.960000e-04,0.977031,19.9875,1.39828,4.10734
5.980000e-04,0.980938,19.9875,1.39688,4.11406
6.000000e-04,0.983906,19.9875,1.40047,4.09812
6.020000e-04,0.982969,19.9891,1.3975,4.11
6.040000e-04,0.973281,19.9891,1.40125,4.10469
6.060000e-04,0.986719,19.9875,1.40906,4.11094
6.080000e-04,0.981406,19.9875,1.39719,4.09984
6.100000e-04,0.979219,19.9875,1.40047,4.10016
6.120000e-04,0.982812,19.9875,1.40219,4.09469
6.140000e-04,0.982344,19.9875,1.39641,4.10781
6.160000e-04,0.982187,19.9875,1.39391,4.10578
6.180000e-04,0.978438,19.9875,1.39797,4.10344
6.200000e-04,0.983281,19.9875,1.39078,4.10609
6.220000e-04,0.977812,19.9875,1.40063,4.10062
6.240000e-04,0.967187,19.9875,1.40031,4.10984
6.260000e-04,0.980156,19.9875,1.39891,4.11203
6.280000e-04,0.976719,19.9875,1.39437,4.11031
6.300000e-04,0.98,19.9875,1.39969,4.11156
6.320000e-04,0.971875,19.9875,1.39922,4.10812
6.340000e-04,0.970469,19.9875,1.39328,4.10984
6.360000e-04,0.972187,19.9875,1.40406,4.10047
6.380000e-04,0.970625,19.9875,1.40375,4.10672
6.400000e-04,0.969688,19.9875,1.39938,4.10172
6.420000e-04,0.972969,19.9875,1.39781,4.09203
6.440000e-04,0.965313,19.9875,1.40266,4.10422
6.460000e-04,0.96375,19.9875,1.39766,4.10203
6.480000e-04,0.97,19.9875,1.40109,4.10781
6.500000e-04,0.962969,19.9875,1.40063,4.10344
6.520000e-04,0.96875,19.9875,1.39781,4.10125
6.540000e-04,0.966875,19.9875,1.39813,4.10578
6.560000e-04,0.967656,19.9875,1.4025,4.10359
6.580000e-04,0.967187,19.9875,1.40625,4.10812
6.600000e-04,0.968125,19.9875,1.39891,4.10453
6.620000e-04,0.962344,19.9875,1.4,4.09125
6.640000e-04,0.961875,19.9875,1.3975,4.10172
6.660000e-04,0.964375,19.9891,1.39859,4.10859
6.680000e-04,0.964531,19.9875,1.38984,4.11828
6.700000e-04,0.957656,19.9875,1.38531,4.11422
6.720000e-04,0.960781,19.9875,1.39828,4.10328
6.740000e-04,0.945,19.9875,1.40078,4.10328
6.760000e-04,0.955781,19.9875,1.40344,4.10094
6.780000e-04,0.958594,19.9875,1.39813,4.11
6.800000e-04,0.955781,19.9875,1.40094,4.10047
6.820000e-04,0.955156,19.9875,1.39578,4.10156
6.840000e-04,0.9575,19.9875,1.39062,4.10687
6.860000e-04,0.967344,19.9875,1.39641,4.10234
6.880000e-04,0.954531,19.9875,1.39469,4.10953
6.900000e-04,0.954688,19.9875,1.4075,4.10781
6.920000e-04,0.957969,19.9875,1.39797,4.10672
6.940000e-04,0.955469,19.9875,1.39719,4.10766
6.960000e-04,0.953594,19.9875,1.39719,4.11203
6.980000e-04,0.950313,19.9875,1.40109,4.09906
7.000000e-04,0.95375,19.9875,1.39187,4.11609
7.020000e-04,0.952344,19.9875,1.39906,4.11031
7.040000e-04,0.955313,19.9875,1.39484,4.1075
7.060000e-04,0.9525,19.9875,1.40203,4.10594
7.080000e-04,0.947188,19.9875,1.39672,4.11016
7.100000e-04,0.953906,19.9875,1.39828,4.11953
7.120000e-04,0.951406,19.9875,1.39984,4.10844
7.140000e-04,0.944063,19.9875,1.39625,4.11703
7.160000e-04,0.945156,19.9875,1.40031,4.10922
7.180000e-04,0.951406,19.9875,1.40656,4.11609
7.200000e-04,0.937969,19.9875,1.39312,4.10594
7.220000e-04,0.95,19.9875,1.39734,4.10156
7.240000e-04,0.945781,19.9875,1.39797,4.09672
7.260000e-04,0.940312,19.9875,1.39797,4.10781
7.280000e-04,0.934219,19.9875,1.39437,4.10266
7.300000e-04,0.947656,19.9891,1.40078,4.10453
7.320000e-04,0.94125,19.9875,1.40219,4.11
7.340000e-04,0.942344,19.9875,1.39578,4.11031
7.360000e-04,0.944688,19.9875,1.39734,4.10422
7.380000e-04,0.943438,19.9875,1.40547,4.10453
7.400000e-04,0.941562,19.9875,1.3975,4.11172
7.420000e-04,0.937813,19.9875,1.40031,4.10875
7.440000e-04,0.939844,19.9875,1.40391,4.10453
7.460000e-04,0.936562,19.9875,1.40063,4.11078
7.480000e-04,0.940156,19.9875,1.40203,4.10562
7.500000e-04,0.936094,19.9875,1.39969,4.10438
7.520000e-04,0.942969,19.9875,1.40266,4.10562
7.540000e-04,0.927656,19.9875,1.40266,4.10797
7.560000e-04,0.935781,19.9875,1.4,4.11281
7.580000e-04,0.938438,19.9875,1.39437,4.12609
7.600000e-04,0.935312,19.9875,1.40562,4.10562
7.620000e-04,0.932656,19.9875,1.39625,4.10562
7.640000e-04,0.932656,19.9875,1.39516,4.10297
7.660000e-04,0.936562,19.9875,1.40297,4.10969
7.680000e-04,0.925312,19.9875,1.39406,4.105
7.700000e-04,0.925312,19.9875,1.40813,4.10594
7.720000e-04,0.927188,19.9875,1.40063,4.11625
7.740000e-04,0.928438,19.9875,1.40906,4.10469
7.760000e-04,0.932188,19.9875,1.39813,4.10891
7.780000e-04,0.931094,19.9875,1.4025,4.10703
7.800000e-04,0.930937,19.9875,1.40031,4.10938
7.820000e-04,0.925625,19.9875,1.40187,4.11062
7.840000e-04,0.926406,19.9875,1.38891,4.10453
7.860000e-04,0.929531,19.9875,1.39516,4.10078
7.880000e-04,0.925,19.9875,1.39453,4.10469
7.900000e-04,0.926406,19.9875,1.39531,4.10625
7.920000e-04,0.92,19.9875,1.40203,4.105
7.940000e-04,0.927656,19.9891,1.4025,4.10984
7.960000e-04,0.928438,19.9875,1.39797,4.1025
7.980000e-04,0.920937,19.9875,1.39,4.10031
8.000000e-04,0.924219,19.9875,1.40406,4.1125
8.020000e-04,0.922969,19.9875,1.39766,4.10797
8.040000e-04,0.924219,19.9875,1.39891,4.09891
8.060000e-04,0.920937,19.9875,1.38391,4.09812
8.080000e-04,0.919063,19.9875,1.40281,4.09922
8.100000e-04,0.924844,19.9875,1.39641,4.10703
8.120000e-04,0.923906,19.9875,1.39453,4.09484
8.140000e-04,0.9175,19.9875,1.40375,4.11031
8.160000e-04,0.918906,19.9875,1.40641,4.10891
8.180000e-04,0.917813,19.9875,1.39844,4.11203
8.200000e-04,0.919687,19.9875,1.40938,4.10484
8.220000e-04,0.918125,19.9875,1.39922,4.10406
8.240000e-04,0.924531,19.9875,1.40531,4.09953
8.260000e-04,0.909375,19.9875,1.40109,4.11391
8.280000e-04,0.920156,19.9875,1.39344,4.10047
8.300000e-04,0.912188,19.9875,1.3975,4.10891
8.320000e-04,0.92,19.9875,1.39969,4.10766
8.340000e-04,0.911719,19.9875,1.405,4.10266
8.360000e-04,0.905,19.9875,1.40094,4.11453
8.380000e-04,0.916719,19.9875,1.39891,4.10328
8.400000e-04,0.917344,19.9875,1.39563,4.11344
8.420000e-04,0.912656,19.9875,1.40562,4.10422
8.440000e-04,0.914531,19.9875,1.39422,4.09906
8.460000e-04,0.909687,19.9875,1.40297,4.10016
8.480000e-04,0.903438,19.9875,1.40594,4.10531
8.500000e-04,0.909687,19.9875,1.40172,4.10766
8.520000e-04,0.902188,19.9875,1.39969,4.10766
8.540000e-04,0.898125,19.9875,1.39453,4.11125
8.560000e-04,0.907656,19.9875,1.39187,4.10922
8.580000e-04,0.909219,19.9891,1.39828,4.09781
8.600000e-04,0.9,19.9875,1.39859,4.11281
8.620000e-04,0.904062,19.9875,1.38875,4.11
8.640000e-04,0.899062,19.9875,1.3975,4.10734
8.660000e-04,0.907813,19.9875,1.40078,4.10422
8.680000e-04,0.91125,19.9875,1.40297,4.10703
8.700000e-04,0.904219,19.9875,1.39344,4.10031
8.720000e-04,0.904687,19.9875,1.39969,4.10016
8.740000e-04,0.902656,19.9875,1.39688,4.1075
8.760000e-04,0.903594,19.9875,1.39703,4.11141
8.780000e-04,0.898906,19.9875,1.39281,4.11516
8.800000e-04,0.90375,19.9875,1.41031,4.10359
8.820000e-04,0.903906,19.9875,1.40016,4.11187
8.840000e-04,0.896406,19.9875,1.40094,4.10125
8.860000e-04,0.897813,19.9875,1.40453,4.1025
8.880000e-04,0.900938,19.9875,1.39906,4.10703
8.900000e-04,0.894844,19.9875,1.39469,4.11641
8.920000e-04,0.891875,19.9875,1.39813,4.10531
8.940000e-04,0.896406,19.9875,1.40344,4.1075
8.960000e-04,0.9,19.9875,1.39375,4.10172
8.980000e-04,0.89125,19.9875,1.39469,4.10578
9.000000e-04,0.895938,19.9875,1.40187,4.1025
9.020000e-04,0.895469,19.9875,1.38953,4.10828
9.040000e-04,0.887344,19.9875,1.39734,4.1075
9.060000e-04,0.890469,19.9875,1.40156,4.10156
9.080000e-04,0.889219,19.9875,1.38641,4.10594
9.100000e-04,0.888125,19.9875,1.395,4.10422
9.120000e-04,0.884062,19.9875,1.40312,4.1125
9.140000e-04,0.879688,19.9875,1.40297,4.10516
9.160000e-04,0.880469,19.9875,1.39828,4.09844
9.180000e-04,0.88125,19.9875,1.40078,4.11609
9.200000e-04,0.885938,19.9875,1.39656,4.11422
9.220000e-04,0.885938,19.9891,1.39187,4.11797
9.240000e-04,0.880938,19.9875,1.40156,4.10812
9.260000e-04,0.888281,19.9875,1.38859,4.10938
9.280000e-04,0.890156,19.9875,1.395,4.09812
9.300000e-04,0.886094,19.9875,1.40359,4.11281
9.320000e-04,0.89375,19.9875,1.40359,4.11422
9.340000e-04,0.876563,19.9875,1.40125,4.10922
9.360000e-04,0.885,19.9875,1.39828,4.10922
9.380000e-04,0.8825,19.9875,1.39781,4.10578
9.400000e-04,0.879375,19.9875,1.40719,4.10281
9.420000e-04,0.883437,19.9875,1.41047,4.10391
9.440000e-04,0.876875,19.9875,1.39703,4.09953
9.460000e-04,0.877812,19.9875,1.40031,4.11
9.480000e-04,0.871875,19.9875,1.39688,4.10656
9.500000e-04,0.873437,19.9875,1.40063,4.11578
9.520000e-04,0.872188,19.9875,1.40406,4.10625
9.540000e-04,0.874844,19.9875,1.39453,4.11562
9.560000e-04,0.87125,19.9875,1.40516,4.11156
9.580000e-04,0.875313,19.9875,1.39391,4.11375
9.600000e-04,0.877188,19.9875,1.39953,4.10281
9.620000e-04,0.877188,19.9875,1.39609,4.11016
9.640000e-04,0.876719,19.9875,1.40078,4.10875
9.660000e-04,0.870781,19.9875,1.40172,4.10781
9.680000e-04,0.868281,19.9875,1.40531,4.10641
9.700000e-04,0.869219,19.9875,1.40391,4.10016
9.720000e-04,0.878594,19.9875,1.39672,4.11375
9.740000e-04,0.871875,19.9875,1.40141,4.10438
9.760000e-04,0.873594,19.9875,1.39,4.1025
9.780000e-04,0.866719,19.9875,1.39516,4.11766
9.800000e-04,0.864844,19.9875,1.39266,4.11422
9.820000e-04,0.868906,19.9875,1.39609,4.10812
9.840000e-04,0.869375,19.9875,1.39844,4.10656
9.860000e-04,0.865469,19.9891,1.4,4.10187
9.880000e-04,0.865938,19.9875,1.39344,4.10938
9.900000e-04,0.865625,19.9875,1.39516,4.10641
9.920000e-04,0.864844,19.9875,1.39484,4.1
9.940000e-04,0.860781,19.9875,1.3975,4.10719
9.960000e-04,0.866094,19.9875,1.39984,4.10406
9.980000e-04,0.865938,19.9875,1.40266,4.11594
1.000000e-03,0.871875,19.9875,1.39922,4.11281
1.002000e-03,0.870781,19.9875,1.40437,4.11109
1.004000e-03,0.863437,19.9875,1.39453,4.10391
1.006000e-03,0.859531,19.9875,1.39516,4.11422
1.008000e-03,0.872812,19.9875,1.40781,4.10375
1.010000e-03,0.857031,19.9875,1.39672,4.11234
1.012000e-03,0.853281,19.9875,1.39516,4.10984
1.014000e-03,0.858906,19.9875,1.40437,4.10844
1.016000e-03,0.866406,19.9875,1.39547,4.11797
1.018000e-03,0.86375,19.9875,1.39859,4.1075
1.020000e-03,0.864375,19.9875,1.39437,4.11344
1.022000e-03,0.863437,19.9875,1.40125,4.11266
1.024000e-03,0.854375,19.9875,1.3975,4.10406
1.026000e-03,0.849063,19.9875,1.39688,4.10875
1.028000e-03,0.856563,19.9875,1.39094,4.10687
1.030000e-03,0.849688,19.9875,1.4,4.10828
1.032000e-03,0.840625,19.9875,1.39922,4.11031
1.034000e-03,0.855625,19.9875,1.39688,4.115
1.036000e-03,0.849844,19.9875,1.40109,4.09984
1.038000e-03,0.856406,19.9875,1.40781,4.10578
1.040000e-03,0.853438,19.9875,1.39703,4.10969
1.042000e-03,0.8475,19.9875,1.40156,4.10078
1.044000e-03,0.851875,19.9875,1.39469,4.10422
1.046000e-03,0.851406,19.9875,1.39437,4.11047
1.048000e-03,0.850156,19.9875,1.40578,4.1025
1.050000e-03,0.850156,19.9891,1.39672,4.10812
1.052000e-03,0.847656,19.9875,1.3975,4.10516
1.054000e-03,0.849688,19.9875,1.40422,4.1125
1.056000e-03,0.8475,19.9875,1.39531,4.10828
1.058000e-03,0.832656,19.9875,1.40391,4.105
1.060000e-03,0.837969,19.9875,1.39891,4.10969
1.062000e-03,0.839531,19.9875,1.39688,4.10469
1.064000e-03,0.843906,19.9875,1.39109,4.10828
1.066000e-03,0.840156,19.9875,1.39922,4.11672
1.068000e-03,0.834844,19.9875,1.40625,4.11547
1.070000e-03,0.836719,19.9875,1.39594,4.11187
1.072000e-03,0.835625,19.9875,1.39344,4.11266
1.074000e-03,0.837813,19.9875,1.40063,4.10844
1.076000e-03,0.836875,19.9875,1.39641,4.10672
1.078000e-03,0.833125,19.9875,1.40312,4.10906
1.080000e-03,0.835313,19.9875,1.39484,4.09953
1.082000e-03,0.842187,19.9875,1.39813,4.10953
1.084000e-03,0.831719,19.9875,1.39719,4.11125
1.086000e-03,0.83125,19.9875,1.39219,4.11859
1.088000e-03,0.829844,19.9875,1.39437,4.11078
1.090000e-03,0.832344,19.9875,1.40281,4.10656
1.092000e-03,0.833125,19.9875,1.39344,4.11625
1.094000e-03,0.823594,19.9875,1.39797,4.10516
1.096000e-03,0.819375,19.9875,1.40531,4.11047
1.098000e-03,0.8275,19.9875,1.41094,4.09938
1.100000e-03,0.824688,19.9875,1.4025,4.10578
1.102000e-03,0.825781,19.9875,1.41422,4.1125
1.104000e-03,0.822344,19.9875,1.40953,4.10969
1.106000e-03,0.83,19.9875,1.39953,4.10219
1.108000e-03,0.820312,19.9875,1.40047,4.11641
1.110000e-03,0.827031,19.9875,1.40203,4.10516
1.112000e-03,0.827656,19.9875,1.39594,4.10906
1.114000e-03,0.830156,19.9891,1.39938,4.1025
1.116000e-03,0.827656,19.9875,1.39906,4.11391
1.118000e-03,0.83125,19.9875,1.39688,4.10234
1.120000e-03,0.824531,19.9875,1.3975,4.11625
1.122000e-03,0.823438,19.9875,1.38953,4.11047
1.124000e-03,0.813438,19.9875,1.39828,4.10438
1.126000e-03,0.825,19.9875,1.40063,4.10641
1.128000e-03,0.824844,19.9875,1.40516,4.10703
1.130000e-03,0.820469,19.9875,1.39437,4.11094
1.132000e-03,0.819688,19.9875,1.40312,4.10687
1.134000e-03,0.821562,19.9875,1.40562,4.10641
1.136000e-03,0.822344,19.9875,1.39625,4.10453
1.138000e-03,0.812656,19.9875,1.40187,4.11
1.140000e-03,0.826406,19.9875,1.39953,4.11437
1.142000e-03,0.817188,19.9875,1.40094,4.11437
1.144000e-03,0.814531,19.9875,1.39781,4.10547
1.146000e-03,0.814688,19.9875,1.39547,4.11094
1.148000e-03,0.813281,19.9875,1.40141,4.10109
1.150000e-03,0.814531,19.9875,1.39734,4.11156
