Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
-6.648000e-03,0.887031,17.7641,1.39109,4.09641
-6.646000e-03,0.876406,17.7828,1.39219,4.11172
-6.644000e-03,0.882656,17.7672,1.39594,4.10859
-6.642000e-03,0.882812,17.6641,1.39484,4.10141
-6.640000e-03,0.884844,17.7219,1.39594,4.11578
-6.638000e-03,0.876094,17.7797,1.39766,4.09641
-6.636000e-03,0.872031,17.6984,1.38672,4.10453
-6.634000e-03,0.869531,17.8094,1.39688,4.09844
-6.632000e-03,0.8825,17.7828,1.38609,4.10953
-6.630000e-03,0.883906,17.7563,1.39828,4.11031
-6.628000e-03,0.875469,17.7359,1.39094,4.10484
-6.626000e-03,0.883281,17.8,1.39703,4.10516
-6.624000e-03,0.873281,17.7688,1.39453,4.10422
-6.622000e-03,0.874062,17.7937,1.4025,4.10703
-6.620000e-03,0.883594,17.6844,1.39641,4.10375
-6.618000e-03,0.875938,17.7469,1.39344,4.10328
-6.616000e-03,0.869531,17.7516,1.39719,4.09906
-6.614000e-03,0.874688,17.6687,1.40156,4.10859
-6.612000e-03,0.87875,17.7328,1.40203,4.105
-6.610000e-03,0.874844,17.7891,1.39641,4.11141
-6.608000e-03,0.87875,17.8172,1.39891,4.09922
-6.606000e-03,0.878281,17.8156,1.40016,4.10875
-6.604000e-03,0.874375,17.7656,1.39203,4.10156
-6.602000e-03,0.885938,17.7172,1.39859,4.10484
-6.600000e-03,0.872656,17.7406,1.38984,4.09859
-6.598000e-03,0.871875,17.7312,1.39203,4.09734
-6.596000e-03,0.870781,17.6891,1.39125,4.10859
-6.594000e-03,0.869844,17.7547,1.39641,4.10797
-6.592000e-03,0.873437,17.7438,1.40375,4.09172
-6.590000e-03,0.877031,17.7234,1.40328,4.10047
-6.588000e-03,0.882188,17.7172,1.39563,4.09531
-6.586000e-03,0.877969,17.7391,1.39187,4.11062
-6.584000e-03,0.87125,17.7219,1.39797,4.10438
-6.582000e-03,0.867969,17.8344,1.39578,4.09828
-6.580000e-03,0.871563,17.7688,1.40078,4.10656
-6.578000e-03,0.879688,17.7391,1.40328,4.11406
-6.576000e-03,0.873594,17.8297,1.38922,4.10859
-6.574000e-03,0.870938,17.7937,1.39547,4.11406
-6.572000e-03,0.871406,17.6969,1.38813,4.10641
-6.570000e-03,0.879844,17.7203,1.40531,4.09859
-6.568000e-03,0.87,17.7438,1.40063,4.10578
-6.566000e-03,0.878281,17.725,1.39391,4.11
-6.564000e-03,0.872812,17.775,1.39938,4.09812
-6.562000e-03,0.881563,17.7984,1.39047,4.10672
-6.560000e-03,0.87375,17.7922,1.39437,4.10391
-6.558000e-03,0.873437,17.7453,1.385,4.10719
-6.556000e-03,0.880938,17.7734,1.39547,4.10719
-6.554000e-03,0.876406,17.7297,1.4,4.10359
-6.552000e-03,0.867969,17.7906,1.39875,4.10078
-6.550000e-03,0.881406,17.7406,1.40359,4.10812
-6.548000e-03,0.876094,17.6797,1.39656,4.11422
-6.546000e-03,0.87375,17.7359,1.39688,4.11172
-6.544000e-03,0.874062,17.725,1.39969,4.09687
-6.542000e-03,0.872188,17.825,1.39844,4.10234
-6.540000e-03,0.868437,17.7063,1.39625,4.09922
-6.538000e-03,0.869375,17.7625,1.39859,4.11562
-6.536000e-03,0.872812,17.7578,1.40109,4.10922
-6.534000e-03,0.87625,17.8094,1.38953,4.10828
-6.532000e-03,0.876875,17.7484,1.39859,4.10562
-6.530000e-03,0.876406,17.6328,1.39969,4.10766
-6.528000e-03,0.872969,17.8094,1.39703,4.10531
-6.526000e-03,0.865469,17.6484,1.39859,4.10562
-6.524000e-03,0.87375,17.7359,1.39563,4.10281
-6.522000e-03,0.871563,17.7188,1.40547,4.09859
-6.520000e-03,0.8675,17.7672,1.39813,4.10578
-6.518000e-03,0.870313,17.8109,1.39734,4.10406
-6.516000e-03,0.876094,17.7547,1.39344,4.11062
-6.514000e-03,0.862031,17.7547,1.40484,4.10187
-6.512000e-03,0.866875,17.7609,1.39672,4.10453
-6.510000e-03,0.877969,17.7312,1.40031,4.10187
-6.508000e-03,0.874844,17.8063,1.39656,4.10156
-6.506000e-03,0.867188,17.6516,1.39328,4.10828
-6.504000e-03,0.876406,17.7813,1.3975,4.11047
-6.502000e-03,0.861719,17.6953,1.39547,4.10125
-6.500000e-03,0.877031,17.8109,1.3925,4.10438
-6.498000e-03,0.877031,17.7063,1.3975,4.10797
-6.496000e-03,0.867812,17.8078,1.39437,4.09875
-6.494000e-03,0.86,17.6703,1.39531,4.10875
-6.492000e-03,0.881719,17.7688,1.39688,4.09906
-6.490000e-03,0.874062,17.8234,1.39875,4.11484
-6.488000e-03,0.866875,17.8141,1.39656,4.10438
-6.486000e-03,0.869063,17.7672,1.39437,4.10078
-6.484000e-03,0.87,17.7312,1.39703,4.10031
-6.482000e-03,0.862187,17.7484,1.39625,4.10547
-6.480000e-03,0.868906,17.7656,1.39594,4.11187
-6.478000e-03,0.86125,17.7297,1.39703,4.10859
-6.476000e-03,0.867188,17.7656,1.39047,4.10781
-6.474000e-03,0.862187,17.7797,1.40016,4.10891
-6.472000e-03,0.856875,17.7719,1.40578,4.10156
-6.470000e-03,0.864531,17.8219,1.39047,4.09516
-6.468000e-03,0.8675,17.7953,1.39531,4.11406
-6.466000e-03,0.870625,17.6891,1.39422,4.09656
-6.464000e-03,0.873281,17.7391,1.39281,4.10125
-6.462000e-03,0.862969,17.7281,1.39281,4.10562
-6.460000e-03,0.863125,17.7359,1.39359,4.10969
-6.458000e-03,0.87125,17.7172,1.39578,4.09516
-6.456000e-03,0.868281,17.7188,1.39719,4.1025
-6.454000e-03,0.871563,17.7719,1.40281,4.10312
-6.452000e-03,0.8775,17.7984,1.39781,4.10719
-6.450000e-03,0.8625,17.7359,1.38656,4.10797
-6.448000e-03,0.870938,17.7625,1.39797,4.10562
-6.446000e-03,0.864844,17.7922,1.39469,4.10422
-6.444000e-03,0.866563,17.7078,1.38859,4.10781
-6.442000e-03,0.864688,17.7734,1.39563,4.10687
-6.440000e-03,0.873281,17.7219,1.40266,4.10562
-6.438000e-03,0.872031,17.8,1.395,4.10281
-6.436000e-03,0.865625,17.7578,1.38922,4.10344
-6.434000e-03,0.8675,17.7438,1.39828,4.10391
-6.432000e-03,0.86875,17.6563,1.40078,4.09859
-6.430000e-03,0.869063,17.8063,1.39547,4.10344
-6.428000e-03,0.860938,17.8344,1.40063,4.10953
-6.426000e-03,0.864375,17.7422,1.39453,4.11766
-6.424000e-03,0.86125,17.7719,1.3875,4.10078
-6.422000e-03,0.868594,17.7813,1.39594,4.10641
-6.420000e-03,0.855313,17.7469,1.39141,4.10234
-6.418000e-03,0.860938,17.8813,1.39891,4.10172
-6.416000e-03,0.873437,17.7859,1.39906,4.10297
-6.414000e-03,0.868281,17.6766,1.39656,4.10656
-6.412000e-03,0.862812,17.8109,1.39375,4.10125
-6.410000e-03,0.858594,17.7656,1.39672,4.10609
-6.408000e-03,0.860781,17.8516,1.39312,4.09844
-6.406000e-03,0.86625,17.775,1.39563,4.10094
-6.404000e-03,0.866563,17.7078,1.38938,4.10578
-6.402000e-03,0.864063,17.775,1.39656,4.09922
-6.400000e-03,0.855938,17.7312,1.39219,4.10812
-6.398000e-03,0.866094,17.7375,1.40031,4.10922
-6.396000e-03,0.862812,17.7594,1.40203,4.10797
-6.394000e-03,0.866875,17.8672,1.39984,4.10234
-6.392000e-03,0.869063,17.7359,1.39969,4.10516
-6.390000e-03,0.864375,17.7312,1.39437,4.10609
-6.388000e-03,0.86875,17.7406,1.40359,4.11016
-6.386000e-03,0.870625,17.8281,1.39344,4.09938
-6.384000e-03,0.865156,17.7844,1.38875,4.09656
-6.382000e-03,0.864688,17.8359,1.39781,4.10453
-6.380000e-03,0.865313,17.7438,1.3925,4.10234
-6.378000e-03,0.858437,17.7312,1.40125,4.10672
-6.376000e-03,0.864844,17.6563,1.40125,4.09328
-6.374000e-03,0.864219,17.6609,1.39734,4.09438
-6.372000e-03,0.872656,17.7359,1.40672,4.105
-6.370000e-03,0.862656,17.7516,1.39281,4.10687
-6.368000e-03,0.8675,17.7813,1.39312,4.1025
-6.366000e-03,0.863906,17.7891,1.39094,4.11313
-6.364000e-03,0.860156,17.7594,1.39891,4.0975
-6.362000e-03,0.862969,17.8219,1.39328,4.10453
-6.360000e-03,0.855938,17.7813,1.39688,4.10125
-6.358000e-03,0.857187,17.6906,1.39672,4.10047
-6.356000e-03,0.858125,17.7312,1.39891,4.09953
-6.354000e-03,0.866719,17.7516,1.39656,4.10734
-6.352000e-03,0.862969,17.7547,1.38531,4.10844
-6.350000e-03,0.871094,17.7516,1.3925,4.1025
-6.348000e-03,0.866094,17.7984,1.39984,4.09984
-6.346000e-03,0.852969,17.7594,1.39813,4.10094
-6.344000e-03,0.860781,17.7391,1.39906,4.11094
-6.342000e-03,0.870156,17.7875,1.39578,4.10187
-6.340000e-03,0.860781,17.7312,1.38281,4.10656
-6.338000e-03,0.870313,17.7969,1.38484,4.08766
-6.336000e-03,0.864844,17.8141,1.39391,4.10766
-6.334000e-03,0.865625,17.7891,1.39359,4.10578
-6.332000e-03,0.865781,17.7281,1.39406,4.10125
-6.330000e-03,0.864375,17.7859,1.39187,4.10281
-6.328000e-03,0.862969,17.7344,1.39875,4.10578
-6.326000e-03,0.864688,17.7438,1.39547,4.11016
-6.324000e-03,0.854219,17.7266,1.40187,4.09906
-6.322000e-03,0.862344,17.6875,1.39844,4.1
-6.320000e-03,0.861406,17.6938,1.40297,4.10203
-6.318000e-03,0.860938,17.6234,1.39484,4.0975
-6.316000e-03,0.859688,17.7766,1.39391,4.10687
-6.314000e-03,0.862031,17.7984,1.40328,4.11578
-6.312000e-03,0.86125,17.775,1.39953,4.1025
-6.310000e-03,0.860313,17.7672,1.39266,4.10687
-6.308000e-03,0.86375,17.7328,1.40016,4.09781
-6.306000e-03,0.864688,17.7609,1.39984,4.10281
-6.304000e-03,0.868437,17.8703,1.39469,4.10484
-6.302000e-03,0.860156,17.7312,1.39922,4.11469
-6.300000e-03,0.865781,17.7391,1.39219,4.09891
-6.298000e-03,0.864375,17.7609,1.38891,4.10312
-6.296000e-03,0.863906,17.7531,1.40484,4.09578
-6.294000e-03,0.861563,17.7047,1.3975,4.10547
-6.292000e-03,0.859219,17.7688,1.39594,4.11266
-6.290000e-03,0.847969,17.6766,1.39953,4.10625
-6.288000e-03,0.860625,17.7312,1.38766,4.105
-6.286000e-03,0.86,17.6969,1.39656,4.10422
-6.284000e-03,0.856719,17.7188,1.4025,4.1075
-6.282000e-03,0.862656,17.8422,1.40125,4.11375
-6.280000e-03,0.866406,17.6703,1.39625,4.10656
-6.278000e-03,0.861875,17.725,1.39437,4.09875
-6.276000e-03,0.855781,17.7031,1.3925,4.09891
-6.274000e-03,0.864063,17.7875,1.39859,4.09766
-6.272000e-03,0.85875,17.75,1.39594,4.09953
-6.270000e-03,0.863125,17.6859,1.39641,4.11266
-6.268000e-03,0.854375,17.7844,1.38922,4.10594
-6.266000e-03,0.855156,17.7141,1.39688,4.09766
-6.264000e-03,0.856406,17.7266,1.40297,4.10969
-6.262000e-03,0.868281,17.7203,1.38859,4.11578
-6.260000e-03,0.853438,17.7578,1.39547,4.10359
-6.258000e-03,0.854844,17.7141,1.39953,4.10312
-6.256000e-03,0.857187,17.7234,1.40469,4.10734
-6.254000e-03,0.860625,17.7141,1.3875,4.10359
-6.252000e-03,0.855625,17.7438,1.395,4.11156
-6.250000e-03,0.855938,17.6828,1.39891,4.10578
-6.248000e-03,0.8625,17.6797,1.39938,4.0925
-6.246000e-03,0.860938,17.7234,1.39531,4.10438
-6.244000e-03,0.860625,17.7375,1.39344,4.10187
-6.242000e-03,0.862812,17.7266,1.39406,4.11016
-6.240000e-03,0.858906,17.7266,1.39578,4.11391
-6.238000e-03,0.860313,17.725,1.38938,4.10766
-6.236000e-03,0.854688,17.7875,1.39891,4.11406
-6.234000e-03,0.853125,17.7047,1.39875,4.10141
-6.232000e-03,0.8475,17.7438,1.39781,4.11703
-6.230000e-03,0.85,17.7578,1.38938,4.10625
-6.228000e-03,0.855781,17.7031,1.39828,4.10906
-6.226000e-03,0.851719,17.7875,1.40047,4.10187
-6.224000e-03,0.851562,17.8344,1.39094,4.10797
-6.222000e-03,0.853906,17.7422,1.39656,4.10047
-6.220000e-03,0.84875,17.6875,1.39969,4.10359
-6.218000e-03,0.859844,17.7922,1.39359,4.10641
-6.216000e-03,0.853906,17.7703,1.38984,4.10297
-6.214000e-03,0.846094,17.7406,1.39547,4.10391
-6.212000e-03,0.854063,17.7094,1.40125,4.10734
-6.210000e-03,0.853594,17.7766,1.39406,4.10672
-6.208000e-03,0.851094,17.7359,1.39172,4.09719
-6.206000e-03,0.846719,17.7141,1.40172,4.10859
-6.204000e-03,0.847187,17.7094,1.39609,4.10031
-6.202000e-03,0.848438,17.8562,1.39406,4.10969
-6.200000e-03,0.847031,17.7828,1.40031,4.10047
-6.198000e-03,0.854531,17.6875,1.39891,4.10375
-6.196000e-03,0.861719,17.7625,1.39406,4.10312
-6.194000e-03,0.853438,17.7766,1.40187,4.10531
-6.192000e-03,0.848906,17.7125,1.40234,4.11
-6.190000e-03,0.856094,17.7766,1.39813,4.09719
-6.188000e-03,0.854844,17.6578,1.40672,4.10547
-6.186000e-03,0.853906,17.7094,1.39031,4.10047
-6.184000e-03,0.854063,17.7984,1.39906,4.09594
-6.182000e-03,0.852812,17.7578,1.40297,4.10344
-6.180000e-03,0.854375,17.75,1.39266,4.10344
-6.178000e-03,0.854219,17.7453,1.39344,4.1025
-6.176000e-03,0.855625,17.775,1.39422,4.10906
-6.174000e-03,0.851875,17.7312,1.39281,4.10156
-6.172000e-03,0.856719,17.6687,1.39016,4.09734
-6.170000e-03,0.847344,17.6859,1.40078,4.11078
-6.168000e-03,0.849531,17.7516,1.39953,4.10438
-6.166000e-03,0.849688,17.7484,1.39187,4.10266
-6.164000e-03,0.85125,17.6969,1.4,4.10469
-6.162000e-03,0.850469,17.7766,1.39547,4.095
-6.160000e-03,0.854375,17.7703,1.40016,4.09844
-6.158000e-03,0.858125,17.7344,1.40125,4.11125
-6.156000e-03,0.851562,17.7516,1.4,4.10359
-6.154000e-03,0.849219,17.7547,1.39906,4.10859
-6.152000e-03,0.859063,17.7594,1.39781,4.09141
-6.150000e-03,0.853594,17.7094,1.39,4.09687
-6.148000e-03,0.853125,17.7359,1.39906,4.10391
-6.146000e-03,0.843906,17.7594,1.39953,4.10094
-6.144000e-03,0.852344,17.8047,1.395,4.10047
-6.142000e-03,0.849688,17.7156,1.39281,4.10422
-6.140000e-03,0.852969,17.6984,1.39047,4.11031
-6.138000e-03,0.848281,17.8125,1.38531,4.10625
-6.136000e-03,0.850156,17.6766,1.39047,4.09719
-6.134000e-03,0.849375,17.7391,1.40594,4.10156
-6.132000e-03,0.85625,17.7422,1.4,4.10172
-6.130000e-03,0.855469,17.7125,1.40406,4.10891
-6.128000e-03,0.85375,17.7438,1.39531,4.10453
-6.126000e-03,0.853125,17.7875,1.405,4.10594
-6.124000e-03,0.852031,17.6672,1.39469,4.09719
-6.122000e-03,0.850625,17.7797,1.40406,4.11016
-6.120000e-03,0.851406,17.7797,1.40016,4.11641
-6.118000e-03,0.855156,17.7328,1.39297,4.10938
-6.116000e-03,0.852344,17.7719,1.39219,4.10391
-6.114000e-03,0.849688,17.7656,1.39328,4.10719
-6.112000e-03,0.85,17.75,1.38906,4.10312
-6.110000e-03,0.846719,17.7312,1.39359,4.09938
-6.108000e-03,0.850781,17.8047,1.39781,4.10141
-6.106000e-03,0.847187,17.8594,1.39312,4.10078
-6.104000e-03,0.854063,17.7359,1.39328,4.09953
-6.102000e-03,0.854531,17.7563,1.38547,4.1025
-6.100000e-03,0.8525,17.7234,1.40609,4.10828
-6.098000e-03,0.842656,17.7016,1.39797,4.10984
-6.096000e-03,0.839844,17.7172,1.39578,4.10359
-6.094000e-03,0.850313,17.6922,1.38781,4.10453
-6.092000e-03,0.852656,17.7172,1.39781,4.09328
-6.090000e-03,0.842187,17.7688,1.39531,4.09828
-6.088000e-03,0.852344,17.7609,1.39953,4.10453
-6.086000e-03,0.84125,17.7375,1.39422,4.10719
-6.084000e-03,0.840313,17.7344,1.39969,4.10312
-6.082000e-03,0.850469,17.7094,1.38203,4.1075
-6.080000e-03,0.849063,17.7047,1.39281,4.09922
-6.078000e-03,0.849063,17.7828,1.4,4.10703
-6.076000e-03,0.853906,17.7688,1.39312,4.09516
-6.074000e-03,0.850156,17.7563,1.39953,4.10344
-6.072000e-03,0.852031,17.7094,1.39891,4.09859
-6.070000e-03,0.844844,17.8562,1.39984,4.10359
-6.068000e-03,0.844219,17.6828,1.39734,4.11062
-6.066000e-03,0.841875,17.6766,1.39156,4.10891
-6.064000e-03,0.847812,17.725,1.39844,4.105
-6.062000e-03,0.859531,17.7188,1.40078,4.10266
-6.060000e-03,0.844219,17.6781,1.39125,4.10344
-6.058000e-03,0.841406,17.7422,1.40516,4.0975
-6.056000e-03,0.849063,17.7469,1.39563,4.10297
-6.054000e-03,0.849375,17.8,1.39969,4.095
-6.052000e-03,0.838281,17.7312,1.39516,4.09812
-6.050000e-03,0.840781,17.8094,1.38938,4.10672
-6.048000e-03,0.844063,17.7766,1.38938,4.10422
-6.046000e-03,0.838438,17.7891,1.38578,4.10391
-6.044000e-03,0.839219,17.6984,1.40187,4.09875
-6.042000e-03,0.852187,17.8109,1.39984,4.09094
-6.040000e-03,0.847031,17.6953,1.39312,4.10969
-6.038000e-03,0.841562,17.8344,1.3975,4.10766
-6.036000e-03,0.848906,17.7172,1.39578,4.10516
-6.034000e-03,0.847969,17.7266,1.39516,4.11109
-6.032000e-03,0.844844,17.6625,1.39094,4.09656
-6.030000e-03,0.850156,17.7406,1.39516,4.10562
-6.028000e-03,0.842656,17.7094,1.38953,4.10359
-6.026000e-03,0.856094,17.7219,1.39672,4.11484
-6.024000e-03,0.846562,17.8359,1.40453,4.10656
-6.022000e-03,0.85375,17.7281,1.3825,4.10562
-6.020000e-03,0.843906,17.7438,1.38828,4.1125
-6.018000e-03,0.849531,17.8438,1.39813,4.09953
-6.016000e-03,0.850313,17.7484,1.40281,4.09734
-6.014000e-03,0.851562,17.7641,1.39141,4.11125
-6.012000e-03,0.845156,17.8297,1.3975,4.10328
-6.010000e-03,0.85,17.7547,1.38312,4.11094
-6.008000e-03,0.850625,17.7609,1.39828,4.10016
-6.006000e-03,0.840938,17.7734,1.39734,4.10781
-6.004000e-03,0.835,17.8125,1.38922,4.10328
-6.002000e-03,0.843438,17.7344,1.38703,4.10078
-6.000000e-03,0.84625,17.7469,1.39312,4.09344
-5.998000e-03,0.851094,17.8219,1.38859,4.10469
-5.996000e-03,0.842656,17.6922,1.38906,4.09938
-5.994000e-03,0.839844,17.675,1.39281,4.10078
-5.992000e-03,0.848281,17.7266,1.39797,4.10438
-5.990000e-03,0.83875,17.7672,1.38609,4.10344
-5.988000e-03,0.847969,17.7438,1.40219,4.10375
-5.986000e-03,0.837813,17.7375,1.39484,4.11109
-5.984000e-03,0.844219,17.7266,1.39734,4.10406
-5.982000e-03,0.853906,17.6859,1.39,4.10781
-5.980000e-03,0.837187,17.7516,1.39094,4.09563
-5.978000e-03,0.843594,17.8125,1.40203,4.10812
-5.976000e-03,0.839844,17.7609,1.38797,4.10016
-5.974000e-03,0.8375,17.7031,1.40203,4.11047
-5.972000e-03,0.849688,17.8047,1.39594,4.10969
-5.970000e-03,0.848594,17.7453,1.39578,4.10312
-5.968000e-03,0.840938,17.7297,1.39984,4.09672
-5.966000e-03,0.834688,17.8219,1.40219,4.10703
-5.964000e-03,0.844063,17.8109,1.39688,4.09969
-5.962000e-03,0.840938,17.6766,1.40344,4.10844
-5.960000e-03,0.835625,17.7969,1.38437,4.0925
-5.958000e-03,0.85,17.7953,1.39031,4.10781
-5.956000e-03,0.836094,17.8063,1.40328,4.09953
-5.954000e-03,0.851875,17.7125,1.39672,4.11031
-5.952000e-03,0.833125,17.6438,1.39688,4.10609
-5.950000e-03,0.838594,17.7734,1.39391,4.10531
-5.948000e-03,0.842031,17.7953,1.40125,4.1075
-5.946000e-03,0.846094,17.7281,1.40016,4.10953
-5.944000e-03,0.835781,17.6969,1.38672,4.10203
-5.942000e-03,0.842344,17.8063,1.39766,4.09609
-5.940000e-03,0.836406,17.7781,1.40187,4.10844
-5.938000e-03,0.839219,17.7828,1.39516,4.10609
-5.936000e-03,0.838125,17.7594,1.39703,4.10641
-5.934000e-03,0.844688,17.8266,1.39516,4.11344
-5.932000e-03,0.843281,17.7937,1.39859,4.09984
-5.930000e-03,0.833594,17.7641,1.39781,4.11406
-5.928000e-03,0.84625,17.7328,1.38984,4.11141
-5.926000e-03,0.845469,17.7141,1.39844,4.10281
-5.924000e-03,0.838906,17.6609,1.39547,4.10156
-5.922000e-03,0.839219,17.6984,1.39187,4.10187
-5.920000e-03,0.84125,17.7547,1.40875,4.10719
-5.918000e-03,0.839219,17.7937,1.39547,4.10078
-5.916000e-03,0.842656,17.7453,1.39375,4.10719
-5.914000e-03,0.838125,17.7531,1.39891,4.1075
-5.912000e-03,0.849219,17.7438,1.39109,4.10359
-5.910000e-03,0.839844,17.6922,1.39938,4.10766
-5.908000e-03,0.830625,17.8141,1.39672,4.09766
-5.906000e-03,0.833906,17.7359,1.39187,4.10406
-5.904000e-03,0.836406,17.7359,1.39062,4.11203
-5.902000e-03,0.835781,17.7328,1.40219,4.10391
-5.900000e-03,0.832813,17.6984,1.39531,4.11234
-5.898000e-03,0.844219,17.7516,1.39266,4.10422
-5.896000e-03,0.838438,17.7719,1.39813,4.10031
-5.894000e-03,0.835469,17.8516,1.39656,4.10984
-5.892000e-03,0.833438,17.7781,1.39031,4.10187
-5.890000e-03,0.847187,17.7688,1.39609,4.10891
-5.888000e-03,0.846562,17.6781,1.39531,4.10641
-5.886000e-03,0.830313,17.7219,1.38875,4.10406
-5.884000e-03,0.835313,17.725,1.39078,4.10953
-5.882000e-03,0.83875,17.6969,1.40031,4.10203
-5.880000e-03,0.832969,17.7594,1.39953,4.09891
-5.878000e-03,0.8375,17.7375,1.39234,4.10625
-5.876000e-03,0.83375,17.6609,1.39719,4.10203
-5.874000e-03,0.837031,17.7406,1.39609,4.09938
-5.872000e-03,0.824844,17.8203,1.39594,4.10312
-5.870000e-03,0.841875,17.6641,1.3975,4.1
-5.868000e-03,0.831719,17.7828,1.39734,4.10062
-5.866000e-03,0.838281,17.7172,1.39875,4.10875
-5.864000e-03,0.835781,17.7109,1.39187,4.10234
-5.862000e-03,0.832031,17.8234,1.39656,4.10156
-5.860000e-03,0.83375,17.8047,1.39656,4.09641
-5.858000e-03,0.832344,17.8375,1.39703,4.10672
-5.856000e-03,0.842344,17.7297,1.38719,4.10375
-5.854000e-03,0.837656,17.6922,1.39781,4.10562
-5.852000e-03,0.835938,17.7172,1.39469,4.09984
-5.850000e-03,0.839219,17.7703,1.39953,4.10828
-5.848000e-03,0.839375,17.775,1.39797,4.09969
-5.846000e-03,0.845,17.7281,1.39531,4.10906
-5.844000e-03,0.831719,17.7516,1.39891,4.10141
-5.842000e-03,0.832344,17.7641,1.40047,4.10781
-5.840000e-03,0.833906,17.7078,1.39516,4.09812
-5.838000e-03,0.822969,17.7203,1.40375,4.11219
-5.836000e-03,0.834375,17.6563,1.39875,4.11125
-5.834000e-03,0.836406,17.7109,1.39594,4.09859
-5.832000e-03,0.827656,17.7828,1.39266,4.11453
-5.830000e-03,0.8375,17.6563,1.3975,4.09453
-5.828000e-03,0.83625,17.7453,1.40187,4.09719
-5.826000e-03,0.835313,17.7922,1.39203,4.10719
-5.824000e-03,0.839219,17.7688,1.39437,4.10062
-5.822000e-03,0.830781,17.7422,1.40344,4.10531
-5.820000e-03,0.835625,17.7453,1.39938,4.09781
-5.818000e-03,0.830937,17.7953,1.39672,4.09469
-5.816000e-03,0.833594,17.7328,1.39234,4.10094
-5.814000e-03,0.836875,17.7,1.39094,4.10859
-5.812000e-03,0.833125,17.7375,1.40078,4.10078
-5.810000e-03,0.825625,17.7531,1.39062,4.09375
-5.808000e-03,0.8325,17.6984,1.39094,4.10141
-5.806000e-03,0.838438,17.7438,1.39484,4.10531
-5.804000e-03,0.82875,17.7516,1.40578,4.09531
-5.802000e-03,0.831406,17.7328,1.39578,4.10187
-5.800000e-03,0.833906,17.7828,1.39922,4.09766
-5.798000e-03,0.830781,17.7156,1.3925,4.10703
-5.796000e-03,0.835,17.7266,1.39297,4.09812
-5.794000e-03,0.829688,17.8031,1.39609,4.1075
-5.792000e-03,0.839063,17.7719,1.39516,4.09063
-5.790000e-03,0.835156,17.775,1.40141,4.10453
-5.788000e-03,0.829688,17.7703,1.39609,4.10344
-5.786000e-03,0.832813,17.7828,1.39062,4.11016
-5.784000e-03,0.826406,17.7813,1.40047,4.09375
-5.782000e-03,0.830781,17.7922,1.40125,4.10469
-5.780000e-03,0.833594,17.8578,1.39844,4.1025
-5.778000e-03,0.823906,17.825,1.38953,4.10438
-5.776000e-03,0.829531,17.725,1.39672,4.10484
-5.774000e-03,0.834375,17.7953,1.39563,4.10656
-5.772000e-03,0.823125,17.7063,1.39266,4.09969
-5.770000e-03,0.833281,17.6547,1.38656,4.11734
-5.768000e-03,0.839219,17.7547,1.39766,4.10531
-5.766000e-03,0.82625,17.7,1.39234,4.11172
-5.764000e-03,0.8325,17.7813,1.39688,4.10422
-5.762000e-03,0.829531,17.7219,1.38922,4.10547
-5.760000e-03,0.831875,17.7031,1.39062,4.10062
-5.758000e-03,0.833906,17.7328,1.38781,4.10234
-5.756000e-03,0.825937,17.7422,1.39734,4.105
-5.754000e-03,0.83375,17.725,1.39969,4.10797
-5.752000e-03,0.834844,17.7781,1.39797,4.10125
-5.750000e-03,0.832969,17.75,1.40469,4.1075
-5.748000e-03,0.825625,17.7625,1.39219,4.09984
-5.746000e-03,0.829375,17.6031,1.39641,4.09453
-5.744000e-03,0.823594,17.7203,1.39969,4.10453
-5.742000e-03,0.833125,17.7688,1.39844,4.10531
-5.740000e-03,0.829063,17.7,1.40891,4.09422
-5.738000e-03,0.829219,17.8016,1.39859,4.10969
-5.736000e-03,0.830625,17.7641,1.4025,4.0925
-5.734000e-03,0.832344,17.7609,1.39563,4.10703
-5.732000e-03,0.833594,17.7547,1.4,4.10953
-5.730000e-03,0.838594,17.7266,1.39969,4.09469
-5.728000e-03,0.824219,17.7969,1.40031,4.10531
-5.726000e-03,0.833281,17.7422,1.38953,4.10062
-5.724000e-03,0.833906,17.7234,1.39312,4.10484
-5.722000e-03,0.822813,17.7594,1.39875,4.10156
-5.720000e-03,0.834844,17.6953,1.40578,4.10797
-5.718000e-03,0.825156,17.7438,1.39219,4.10859
-5.716000e-03,0.828594,17.7328,1.39734,4.10266
-5.714000e-03,0.819531,17.7531,1.39016,4.10156
-5.712000e-03,0.828281,17.7094,1.39484,4.10234
-5.710000e-03,0.828906,17.7016,1.40031,4.10094
-5.708000e-03,0.828125,17.7109,1.38844,4.09328
-5.706000e-03,0.818906,17.7781,1.39703,4.10969
-5.704000e-03,0.827031,17.7344,1.39797,4.10094
-5.702000e-03,0.825313,17.725,1.39391,4.11234
-5.700000e-03,0.818281,17.8438,1.39781,4.10375
-5.698000e-03,0.820312,17.775,1.40406,4.10406
-5.696000e-03,0.83,17.8,1.40109,4.09781
-5.694000e-03,0.828594,17.7844,1.39688,4.10406
-5.692000e-03,0.823125,17.825,1.39844,4.10516
-5.690000e-03,0.825156,17.7422,1.40531,4.1075
-5.688000e-03,0.825781,17.7109,1.38984,4.10438
-5.686000e-03,0.824531,17.7937,1.40078,4.09953
-5.684000e-03,0.823281,17.8031,1.39297,4.09328
