Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
-4.082000e-03,0.237656,19.9875,1.41016,4.10797
-4.080000e-03,0.246406,19.9875,1.40578,4.10953
-4.078000e-03,0.252188,19.9875,1.40109,4.11125
-4.076000e-03,0.246563,19.9875,1.40797,4.11187
-4.074000e-03,0.243906,19.9875,1.41359,4.10672
-4.072000e-03,0.250312,19.9875,1.39672,4.11422
-4.070000e-03,0.247656,19.9875,1.40453,4.10547
-4.068000e-03,0.248281,19.9875,1.40328,4.10859
-4.066000e-03,0.250312,19.9875,1.40734,4.1025
-4.064000e-03,0.252344,19.9875,1.41422,4.10687
-4.062000e-03,0.242188,19.9875,1.40813,4.10062
-4.060000e-03,0.237344,19.9875,1.41063,4.10828
-4.058000e-03,0.249062,19.9875,1.4075,4.10687
-4.056000e-03,0.246719,19.9875,1.39953,4.10391
-4.054000e-03,0.250937,19.9875,1.41312,4.115
-4.052000e-03,0.252344,19.9859,1.41547,4.11187
-4.050000e-03,0.240781,19.9875,1.40266,4.10719
-4.048000e-03,0.236406,19.9875,1.41,4.11656
-4.046000e-03,0.247031,19.9875,1.40938,4.11266
-4.044000e-03,0.245156,19.9875,1.40641,4.11187
-4.042000e-03,0.249062,19.9875,1.40063,4.10906
-4.040000e-03,0.242031,19.9875,1.41047,4.10938
-4.038000e-03,0.240781,19.9875,1.40672,4.11281
-4.036000e-03,0.241563,19.9875,1.40031,4.10797
-4.034000e-03,0.24,19.9875,1.40813,4.11547
-4.032000e-03,0.25,19.9875,1.40938,4.11094
-4.030000e-03,0.23875,19.9875,1.40516,4.10812
-4.028000e-03,0.240313,19.9875,1.40422,4.11516
-4.026000e-03,0.253594,19.9875,1.40141,4.11031
-4.024000e-03,0.23875,19.9875,1.40484,4.09547
-4.022000e-03,0.243906,19.9875,1.40375,4.11359
-4.020000e-03,0.244219,19.9875,1.4,4.11047
-4.018000e-03,0.236719,19.9875,1.40141,4.10453
-4.016000e-03,0.246719,19.9875,1.40969,4.11078
-4.014000e-03,0.240781,19.9875,1.40672,4.11266
-4.012000e-03,0.248125,19.9875,1.40156,4.11328
-4.010000e-03,0.250781,19.9875,1.41266,4.10687
-4.008000e-03,0.246094,19.9875,1.40484,4.11641
-4.006000e-03,0.239219,19.9875,1.39563,4.10234
-4.004000e-03,0.243438,19.9875,1.41094,4.10594
-4.002000e-03,0.239531,19.9875,1.40656,4.10766
-4.000000e-03,0.245938,19.9875,1.40203,4.10016
-3.998000e-03,0.234687,19.9875,1.39969,4.10687
-3.996000e-03,0.240781,19.9875,1.39516,4.11562
-3.994000e-03,0.236406,19.9875,1.40453,4.11375
-3.992000e-03,0.23375,19.9875,1.39891,4.09328
-3.990000e-03,0.238906,19.9875,1.40156,4.10703
-3.988000e-03,0.234375,19.9859,1.40609,4.10375
-3.986000e-03,0.236875,19.9875,1.40625,4.10609
-3.984000e-03,0.233437,19.9875,1.40531,4.10219
-3.982000e-03,0.244375,19.9875,1.41047,4.11656
-3.980000e-03,0.242969,19.9875,1.41203,4.11047
-3.978000e-03,0.239375,19.9875,1.40281,4.10891
-3.976000e-03,0.237656,19.9875,1.40453,4.10844
-3.974000e-03,0.224844,19.9875,1.41813,4.11641
-3.972000e-03,0.238906,19.9875,1.41359,4.11672
-3.970000e-03,0.225312,19.9875,1.40922,4.10906
-3.968000e-03,0.240156,19.9875,1.40156,4.10891
-3.966000e-03,0.239687,19.9875,1.40781,4.11359
-3.964000e-03,0.233437,19.9875,1.41094,4.10453
-3.962000e-03,0.235,19.9875,1.40156,4.10797
-3.960000e-03,0.232656,19.9875,1.39828,4.11234
-3.958000e-03,0.225,19.9875,1.41094,4.11234
-3.956000e-03,0.228594,19.9875,1.40984,4.11562
-3.954000e-03,0.236094,19.9875,1.40547,4.10359
-3.952000e-03,0.232969,19.9875,1.40391,4.10094
-3.950000e-03,0.239375,19.9875,1.40891,4.11187
-3.948000e-03,0.227344,19.9875,1.40016,4.10891
-3.946000e-03,0.22875,19.9875,1.41094,4.11391
-3.944000e-03,0.234687,19.9875,1.40641,4.11703
-3.942000e-03,0.231875,19.9875,1.40453,4.115
-3.940000e-03,0.234687,19.9875,1.40312,4.11625
-3.938000e-03,0.231875,19.9875,1.40531,4.1125
-3.936000e-03,0.227188,19.9875,1.40391,4.10594
-3.934000e-03,0.23625,19.9875,1.41078,4.10828
-3.932000e-03,0.229844,19.9875,1.40875,4.10469
-3.930000e-03,0.234063,19.9875,1.41234,4.10187
-3.928000e-03,0.242813,19.9875,1.4125,4.11109
-3.926000e-03,0.226406,19.9875,1.40437,4.10219
-3.924000e-03,0.235,19.9859,1.40484,4.10516
-3.922000e-03,0.229688,19.9875,1.41063,4.11828
-3.920000e-03,0.23625,19.9875,1.39875,4.11687
-3.918000e-03,0.234375,19.9875,1.40375,4.10375
-3.916000e-03,0.240625,19.9875,1.41688,4.115
-3.914000e-03,0.229531,19.9875,1.40734,4.11047
-3.912000e-03,0.231406,19.9875,1.39938,4.10656
-3.910000e-03,0.218281,19.9875,1.41109,4.10219
-3.908000e-03,0.229844,19.9875,1.41297,4.10781
-3.906000e-03,0.224062,19.9875,1.40328,4.10375
-3.904000e-03,0.230938,19.9875,1.41453,4.10844
-3.902000e-03,0.2275,19.9875,1.40406,4.10312
-3.900000e-03,0.224219,19.9875,1.40375,4.11031
-3.898000e-03,0.225,19.9875,1.41375,4.10312
-3.896000e-03,0.225625,19.9875,1.39766,4.10828
-3.894000e-03,0.223281,19.9875,1.39953,4.11297
-3.892000e-03,0.229375,19.9875,1.40797,4.10938
-3.890000e-03,0.214531,19.9875,1.40953,4.09859
-3.888000e-03,0.224844,19.9875,1.40422,4.11391
-3.886000e-03,0.220938,19.9875,1.40953,4.11047
-3.884000e-03,0.225469,19.9875,1.40422,4.11625
-3.882000e-03,0.224375,19.9875,1.40609,4.10891
-3.880000e-03,0.224531,19.9875,1.40828,4.11562
-3.878000e-03,0.233594,19.9875,1.40797,4.10859
-3.876000e-03,0.233906,19.9875,1.41359,4.10531
-3.874000e-03,0.225312,19.9875,1.40406,4.11359
-3.872000e-03,0.232031,19.9875,1.40094,4.10922
-3.870000e-03,0.223594,19.9875,1.40734,4.10875
-3.868000e-03,0.227813,19.9875,1.41375,4.11172
-3.866000e-03,0.232813,19.9875,1.40484,4.11422
-3.864000e-03,0.233125,19.9875,1.40703,4.105
-3.862000e-03,0.225938,19.9875,1.41578,4.10766
-3.860000e-03,0.228438,19.9859,1.405,4.10406
-3.858000e-03,0.221562,19.9875,1.40297,4.11187
-3.856000e-03,0.222188,19.9875,1.40078,4.11047
-3.854000e-03,0.225625,19.9875,1.39922,4.11594
-3.852000e-03,0.224531,19.9875,1.41125,4.1075
-3.850000e-03,0.218438,19.9875,1.40281,4.11656
-3.848000e-03,0.223594,19.9875,1.40328,4.10672
-3.846000e-03,0.23375,19.9875,1.41203,4.11
-3.844000e-03,0.218125,19.9875,1.4125,4.12172
-3.842000e-03,0.222344,19.9875,1.40312,4.10625
-3.840000e-03,0.218281,19.9875,1.40531,4.11297
-3.838000e-03,0.21875,19.9875,1.40234,4.10953
-3.836000e-03,0.2275,19.9875,1.41453,4.10672
-3.834000e-03,0.226094,19.9875,1.40422,4.11672
-3.832000e-03,0.214531,19.9875,1.40484,4.11156
-3.830000e-03,0.227188,19.9875,1.40219,4.10797
-3.828000e-03,0.221875,19.9875,1.405,4.10531
-3.826000e-03,0.21875,19.9875,1.40344,4.11484
-3.824000e-03,0.215,19.9875,1.41406,4.11641
-3.822000e-03,0.210938,19.9875,1.40984,4.10359
-3.820000e-03,0.221719,19.9875,1.4,4.10609
-3.818000e-03,0.217656,19.9875,1.40063,4.10141
-3.816000e-03,0.218125,19.9875,1.40281,4.10609
-3.814000e-03,0.2175,19.9875,1.4075,4.10562
-3.812000e-03,0.219688,19.9875,1.41,4.10953
-3.810000e-03,0.216719,19.9875,1.40531,4.11313
-3.808000e-03,0.210625,19.9875,1.4,4.11078
-3.806000e-03,0.215781,19.9875,1.40766,4.11016
-3.804000e-03,0.222344,19.9875,1.40656,4.10297
-3.802000e-03,0.215469,19.9875,1.41484,4.11109
-3.800000e-03,0.2225,19.9875,1.40969,4.11703
-3.798000e-03,0.211719,19.9875,1.41203,4.10234
-3.796000e-03,0.217812,19.9859,1.40219,4.11391
-3.794000e-03,0.215313,19.9875,1.40359,4.10391
-3.792000e-03,0.214688,19.9875,1.40688,4.105
-3.790000e-03,0.205469,19.9875,1.41437,4.11359
-3.788000e-03,0.217656,19.9875,1.40641,4.10844
-3.786000e-03,0.217812,19.9875,1.40297,4.11172
-3.784000e-03,0.209375,19.9875,1.40578,4.10875
-3.782000e-03,0.214375,19.9875,1.40437,4.11
-3.780000e-03,0.222812,19.9875,1.40531,4.11641
-3.778000e-03,0.215,19.9875,1.40359,4.10281
-3.776000e-03,0.2125,19.9875,1.40531,4.11187
-3.774000e-03,0.216875,19.9875,1.39844,4.10219
-3.772000e-03,0.221875,19.9875,1.40437,4.10375
-3.770000e-03,0.216719,19.9875,1.41406,4.10687
-3.768000e-03,0.215313,19.9875,1.40609,4.1025
-3.766000e-03,0.220312,19.9875,1.40766,4.11031
-3.764000e-03,0.206406,19.9875,1.40516,4.105
-3.762000e-03,0.218281,19.9875,1.40719,4.11172
-3.760000e-03,0.217656,19.9875,1.40469,4.11109
-3.758000e-03,0.208437,19.9875,1.40531,4.10938
-3.756000e-03,0.219688,19.9875,1.40875,4.09906
-3.754000e-03,0.210156,19.9875,1.41172,4.10953
-3.752000e-03,0.216562,19.9875,1.41516,4.09891
-3.750000e-03,0.209531,19.9875,1.40797,4.10812
-3.748000e-03,0.210625,19.9875,1.39938,4.11
-3.746000e-03,0.212188,19.9875,1.40453,4.11687
-3.744000e-03,0.215938,19.9875,1.40547,4.10734
-3.742000e-03,0.2125,19.9875,1.41078,4.10891
-3.740000e-03,0.214688,19.9875,1.40156,4.10781
-3.738000e-03,0.20125,19.9875,1.40844,4.10453
-3.736000e-03,0.215469,19.9875,1.415,4.11375
-3.734000e-03,0.207187,19.9875,1.41156,4.10531
-3.732000e-03,0.214063,19.9859,1.40766,4.11437
-3.730000e-03,0.204531,19.9875,1.40703,4.11531
-3.728000e-03,0.207969,19.9875,1.40719,4.11906
-3.726000e-03,0.215,19.9875,1.40953,4.11
-3.724000e-03,0.205156,19.9875,1.40625,4.11781
-3.722000e-03,0.213594,19.9875,1.40203,4.11422
-3.720000e-03,0.211875,19.9875,1.40562,4.10984
-3.718000e-03,0.221719,19.9875,1.39953,4.11359
-3.716000e-03,0.209687,19.9875,1.40562,4.11328
-3.714000e-03,0.209375,19.9875,1.40719,4.10297
-3.712000e-03,0.207344,19.9875,1.41344,4.10094
-3.710000e-03,0.210313,19.9875,1.40141,4.10516
-3.708000e-03,0.212656,19.9875,1.40828,4.11469
-3.706000e-03,0.209687,19.9875,1.39813,4.11844
-3.704000e-03,0.216719,19.9875,1.40969,4.10875
-3.702000e-03,0.213281,19.9875,1.40016,4.11562
-3.700000e-03,0.214063,19.9875,1.39922,4.11687
-3.698000e-03,0.21125,19.9875,1.41016,4.10578
-3.696000e-03,0.214844,19.9875,1.40594,4.10328
-3.694000e-03,0.205156,19.9875,1.40219,4.11937
-3.692000e-03,0.202656,19.9875,1.40328,4.11313
-3.690000e-03,0.208906,19.9875,1.41281,4.10719
-3.688000e-03,0.206094,19.9875,1.40281,4.11016
-3.686000e-03,0.20625,19.9875,1.405,4.11937
-3.684000e-03,0.199219,19.9875,1.40219,4.10453
-3.682000e-03,0.207656,19.9875,1.40672,4.10625
-3.680000e-03,0.21,19.9875,1.41094,4.11047
-3.678000e-03,0.198125,19.9875,1.40172,4.10703
-3.676000e-03,0.20625,19.9875,1.40266,4.11266
-3.674000e-03,0.209375,19.9875,1.40562,4.11125
-3.672000e-03,0.203594,19.9875,1.40797,4.10922
-3.670000e-03,0.204531,19.9875,1.41516,4.11469
-3.668000e-03,0.202656,19.9859,1.40672,4.11031
-3.666000e-03,0.199531,19.9875,1.40484,4.10672
-3.664000e-03,0.2,19.9875,1.41078,4.10062
-3.662000e-03,0.19875,19.9875,1.40516,4.115
-3.660000e-03,0.197344,19.9875,1.41578,4.10891
-3.658000e-03,0.200937,19.9875,1.40437,4.11281
-3.656000e-03,0.2,19.9875,1.40234,4.10766
-3.654000e-03,0.199375,19.9875,1.415,4.11203
-3.652000e-03,0.193906,19.9875,1.41547,4.11328
-3.650000e-03,0.203594,19.9875,1.40344,4.12437
-3.648000e-03,0.198906,19.9875,1.40641,4.10734
-3.646000e-03,0.202344,19.9875,1.41094,4.11062
-3.644000e-03,0.202187,19.9875,1.39672,4.10984
-3.642000e-03,0.195312,19.9875,1.40703,4.115
-3.640000e-03,0.2075,19.9875,1.4075,4.10891
-3.638000e-03,0.197031,19.9875,1.40297,4.10797
-3.636000e-03,0.202031,19.9875,1.41531,4.10203
-3.634000e-03,0.197031,19.9875,1.40938,4.10766
-3.632000e-03,0.194219,19.9875,1.40328,4.10734
-3.630000e-03,0.199531,19.9875,1.40453,4.10875
-3.628000e-03,0.1975,19.9875,1.41016,4.11469
-3.626000e-03,0.195625,19.9875,1.40422,4.10078
-3.624000e-03,0.190312,19.9875,1.40922,4.10859
-3.622000e-03,0.206406,19.9875,1.39625,4.11125
-3.620000e-03,0.192656,19.9875,1.41047,4.11359
-3.618000e-03,0.202344,19.9875,1.40312,4.09812
-3.616000e-03,0.2,19.9875,1.40828,4.11094
-3.614000e-03,0.193906,19.9875,1.40156,4.11453
-3.612000e-03,0.200937,19.9875,1.39859,4.09828
-3.610000e-03,0.205,19.9875,1.41391,4.11187
-3.608000e-03,0.201406,19.9875,1.40266,4.11047
-3.606000e-03,0.2075,19.9875,1.41328,4.11031
-3.604000e-03,0.199375,19.9859,1.40797,4.10906
-3.602000e-03,0.199531,19.9875,1.40109,4.11313
-3.600000e-03,0.192031,19.9875,1.40406,4.11797
-3.598000e-03,0.195312,19.9875,1.40594,4.1075
-3.596000e-03,0.19625,19.9875,1.4075,4.10641
-3.594000e-03,0.194375,19.9875,1.40281,4.10812
-3.592000e-03,0.201094,19.9875,1.40719,4.10891
-3.590000e-03,0.205156,19.9875,1.41187,4.105
-3.588000e-03,0.2025,19.9875,1.40281,4.10641
-3.586000e-03,0.200781,19.9875,1.40344,4.11156
-3.584000e-03,0.204219,19.9875,1.40437,4.11484
-3.582000e-03,0.196094,19.9875,1.40484,4.10687
-3.580000e-03,0.187031,19.9875,1.40328,4.11094
-3.578000e-03,0.203437,19.9875,1.40547,4.10703
-3.576000e-03,0.189688,19.9875,1.40766,4.10172
-3.574000e-03,0.199219,19.9875,1.40641,4.10328
-3.572000e-03,0.200156,19.9875,1.41063,4.11297
-3.570000e-03,0.203125,19.9875,1.405,4.10719
-3.568000e-03,0.19375,19.9875,1.40437,4.11031
-3.566000e-03,0.185469,19.9875,1.40297,4.11844
-3.564000e-03,0.198281,19.9875,1.4025,4.10812
-3.562000e-03,0.192031,19.9875,1.40797,4.10828
-3.560000e-03,0.191094,19.9875,1.39703,4.10859
-3.558000e-03,0.193906,19.9875,1.40656,4.11234
-3.556000e-03,0.184688,19.9875,1.40187,4.11187
-3.554000e-03,0.189688,19.9875,1.41125,4.11734
-3.552000e-03,0.185312,19.9875,1.40156,4.10719
-3.550000e-03,0.193438,19.9875,1.40656,4.11453
-3.548000e-03,0.185156,19.9875,1.4025,4.10984
-3.546000e-03,0.194375,19.9875,1.40813,4.10062
-3.544000e-03,0.19125,19.9875,1.41375,4.11641
-3.542000e-03,0.188281,19.9875,1.40531,4.10562
-3.540000e-03,0.185781,19.9859,1.40781,4.10641
-3.538000e-03,0.18375,19.9875,1.40547,4.10984
-3.536000e-03,0.191562,19.9875,1.40859,4.10703
-3.534000e-03,0.185625,19.9875,1.40406,4.09812
-3.532000e-03,0.1975,19.9875,1.41,4.10344
-3.530000e-03,0.185625,19.9875,1.41516,4.09891
-3.528000e-03,0.19125,19.9875,1.41016,4.11172
-3.526000e-03,0.187812,19.9875,1.41312,4.11156
-3.524000e-03,0.180625,19.9875,1.40844,4.10562
-3.522000e-03,0.191719,19.9875,1.40703,4.10094
-3.520000e-03,0.187188,19.9875,1.40375,4.10828
-3.518000e-03,0.187812,19.9875,1.41063,4.11109
-3.516000e-03,0.189531,19.9875,1.41187,4.10141
-3.514000e-03,0.187969,19.9875,1.40406,4.10531
-3.512000e-03,0.188438,19.9875,1.40672,4.09906
-3.510000e-03,0.190625,19.9875,1.40578,4.11469
-3.508000e-03,0.1825,19.9875,1.40969,4.10734
-3.506000e-03,0.182344,19.9875,1.4075,4.10766
-3.504000e-03,0.186562,19.9875,1.40469,4.11094
-3.502000e-03,0.190312,19.9875,1.39578,4.10453
-3.500000e-03,0.188125,19.9875,1.4125,4.11484
-3.498000e-03,0.18375,19.9875,1.41219,4.10812
-3.496000e-03,0.19125,19.9875,1.40312,4.10609
-3.494000e-03,0.18375,19.9875,1.40578,4.10859
-3.492000e-03,0.185312,19.9875,1.40953,4.11391
-3.490000e-03,0.177344,19.9875,1.40641,4.11141
-3.488000e-03,0.175781,19.9875,1.405,4.11078
-3.486000e-03,0.186094,19.9875,1.40656,4.11969
-3.484000e-03,0.186406,19.9875,1.41375,4.10578
-3.482000e-03,0.183281,19.9875,1.40625,4.11078
-3.480000e-03,0.184375,19.9875,1.40219,4.11359
-3.478000e-03,0.188438,19.9875,1.40016,4.11219
-3.476000e-03,0.179375,19.9875,1.40266,4.10578
-3.474000e-03,0.181094,19.9875,1.40281,4.10969
-3.472000e-03,0.175937,19.9875,1.39719,4.11031
-3.470000e-03,0.183281,19.9875,1.40828,4.11734
-3.468000e-03,0.182344,19.9875,1.40641,4.10875
-3.466000e-03,0.18125,19.9875,1.40938,4.10781
-3.464000e-03,0.179375,19.9875,1.40844,4.11328
-3.462000e-03,0.188906,19.9875,1.40828,4.11062
-3.460000e-03,0.187188,19.9875,1.40734,4.10547
-3.458000e-03,0.190469,19.9875,1.40172,4.1125
-3.456000e-03,0.182656,19.9875,1.40187,4.11094
-3.454000e-03,0.185469,19.9875,1.41,4.10547
-3.452000e-03,0.181406,19.9875,1.40875,4.11719
-3.450000e-03,0.181875,19.9875,1.41063,4.10906
-3.448000e-03,0.183906,19.9875,1.39891,4.10953
-3.446000e-03,0.179219,19.9875,1.40766,4.10047
-3.444000e-03,0.187031,19.9875,1.40813,4.11
-3.442000e-03,0.193125,19.9875,1.40875,4.11141
-3.440000e-03,0.188125,19.9875,1.40625,4.10406
-3.438000e-03,0.194219,19.9875,1.41172,4.11266
-3.436000e-03,0.178125,19.9875,1.40828,4.11609
-3.434000e-03,0.190312,19.9875,1.41031,4.10656
-3.432000e-03,0.182031,19.9875,1.40891,4.11266
-3.430000e-03,0.175156,19.9875,1.40828,4.10484
-3.428000e-03,0.177187,19.9875,1.40125,4.10922
-3.426000e-03,0.190312,19.9875,1.40813,4.10906
-3.424000e-03,0.185156,19.9875,1.41047,4.11
-3.422000e-03,0.175781,19.9875,1.41828,4.11375
-3.420000e-03,0.176094,19.9875,1.41328,4.11406
-3.418000e-03,0.181563,19.9875,1.41688,4.12078
-3.416000e-03,0.178437,19.9875,1.40297,4.11094
-3.414000e-03,0.177969,19.9875,1.41078,4.11047
-3.412000e-03,0.182656,19.9875,1.40422,4.10766
-3.410000e-03,0.18375,19.9875,1.41109,4.11469
-3.408000e-03,0.175313,19.9875,1.40859,4.10953
-3.406000e-03,0.172813,19.9875,1.40187,4.10812
-3.404000e-03,0.175,19.9875,1.40109,4.10594
-3.402000e-03,0.174219,19.9875,1.40891,4.10891
-3.400000e-03,0.182188,19.9875,1.41047,4.10766
-3.398000e-03,0.181563,19.9875,1.40453,4.10922
-3.396000e-03,0.173906,19.9875,1.40312,4.10281
-3.394000e-03,0.181563,19.9875,1.40219,4.11016
-3.392000e-03,0.184531,19.9875,1.41141,4.11578
-3.390000e-03,0.170156,19.9875,1.4125,4.11297
-3.388000e-03,0.171563,19.9875,1.41406,4.1125
-3.386000e-03,0.179063,19.9875,1.41203,4.11531
-3.384000e-03,0.173906,19.9875,1.40484,4.10781
-3.382000e-03,0.166719,19.9875,1.40828,4.11828
-3.380000e-03,0.175937,19.9875,1.41203,4.11469
-3.378000e-03,0.176406,19.9875,1.40312,4.11094
-3.376000e-03,0.164531,19.9875,1.41219,4.12266
-3.374000e-03,0.167969,19.9875,1.40625,4.10891
-3.372000e-03,0.171094,19.9875,1.40969,4.10812
-3.370000e-03,0.179219,19.9875,1.40531,4.09656
-3.368000e-03,0.175313,19.9875,1.41437,4.11281
-3.366000e-03,0.171719,19.9875,1.4025,4.10844
-3.364000e-03,0.165625,19.9875,1.41078,4.1075
-3.362000e-03,0.174063,19.9875,1.40734,4.10641
-3.360000e-03,0.171563,19.9875,1.40625,4.10297
-3.358000e-03,0.173594,19.9875,1.41047,4.10609
-3.356000e-03,0.171719,19.9875,1.40609,4.10516
-3.354000e-03,0.179688,19.9875,1.40672,4.11016
-3.352000e-03,0.169844,19.9875,1.40328,4.10594
-3.350000e-03,0.164375,19.9875,1.41641,4.10844
-3.348000e-03,0.167656,19.9875,1.41078,4.10672
-3.346000e-03,0.172031,19.9875,1.40328,4.115
-3.344000e-03,0.174687,19.9875,1.40672,4.11047
-3.342000e-03,0.178594,19.9875,1.41781,4.10625
-3.340000e-03,0.174375,19.9875,1.405,4.11859
-3.338000e-03,0.166719,19.9875,1.40578,4.10531
-3.336000e-03,0.176406,19.9875,1.40844,4.1175
-3.334000e-03,0.176875,19.9875,1.40734,4.11172
-3.332000e-03,0.170469,19.9875,1.40922,4.10422
-3.330000e-03,0.181875,19.9875,1.41453,4.10141
-3.328000e-03,0.1725,19.9875,1.41063,4.10422
-3.326000e-03,0.167188,19.9875,1.41703,4.11969
-3.324000e-03,0.166094,19.9875,1.40328,4.11
-3.322000e-03,0.173594,19.9875,1.41281,4.10828
-3.320000e-03,0.167188,19.9875,1.41422,4.10125
-3.318000e-03,0.166875,19.9875,1.4075,4.11203
-3.316000e-03,0.172187,19.9875,1.41047,4.11437
-3.314000e-03,0.161094,19.9875,1.41391,4.11047
-3.312000e-03,0.165156,19.9875,1.40437,4.10891
-3.310000e-03,0.164375,19.9875,1.40766,4.10812
-3.308000e-03,0.165469,19.9875,1.40766,4.10453
-3.306000e-03,0.155469,19.9875,1.40625,4.10891
-3.304000e-03,0.174531,19.9875,1.40813,4.10641
-3.302000e-03,0.167188,19.9875,1.40531,4.11453
-3.300000e-03,0.17,19.9875,1.41594,4.12047
-3.298000e-03,0.165313,19.9875,1.41281,4.12125
-3.296000e-03,0.16125,19.9875,1.40219,4.10891
-3.294000e-03,0.171406,19.9875,1.40828,4.11219
-3.292000e-03,0.171719,19.9875,1.40969,4.11172
-3.290000e-03,0.165313,19.9875,1.41578,4.11141
-3.288000e-03,0.163125,19.9875,1.40391,4.10156
-3.286000e-03,0.169687,19.9875,1.40938,4.11047
-3.284000e-03,0.167969,19.9875,1.4,4.10828
-3.282000e-03,0.171563,19.9875,1.40641,4.11297
-3.280000e-03,0.165313,19.9875,1.40609,4.11141
-3.278000e-03,0.152344,19.9875,1.40437,4.10875
-3.276000e-03,0.164062,19.9875,1.41187,4.12078
-3.274000e-03,0.168125,19.9875,1.41469,4.10703
-3.272000e-03,0.164531,19.9875,1.40672,4.11516
-3.270000e-03,0.175313,19.9875,1.40453,4.11469
-3.268000e-03,0.162812,19.9875,1.395,4.1075
-3.266000e-03,0.165625,19.9875,1.41172,4.10469
-3.264000e-03,0.165313,19.9875,1.40203,4.10719
-3.262000e-03,0.157656,19.9875,1.40875,4.11109
-3.260000e-03,0.168281,19.9875,1.40922,4.10219
-3.258000e-03,0.168125,19.9875,1.40547,4.1075
-3.256000e-03,0.155156,19.9875,1.40516,4.11422
-3.254000e-03,0.162969,19.9875,1.41,4.11172
-3.252000e-03,0.16,19.9875,1.40906,4.105
-3.250000e-03,0.159219,19.9875,1.40672,4.10547
-3.248000e-03,0.1625,19.9875,1.40922,4.11219
-3.246000e-03,0.163438,19.9875,1.41391,4.11094
-3.244000e-03,0.160469,19.9875,1.40562,4.10344
-3.242000e-03,0.157344,19.9875,1.40391,4.11172
-3.240000e-03,0.167188,19.9875,1.40187,4.10891
-3.238000e-03,0.155,19.9875,1.40594,4.10859
-3.236000e-03,0.158281,19.9859,1.41,4.11047
-3.234000e-03,0.152344,19.9875,1.40703,4.10266
-3.232000e-03,0.15875,19.9875,1.40969,4.11391
-3.230000e-03,0.155938,19.9875,1.41187,4.10734
-3.228000e-03,0.164844,19.9875,1.4075,4.10938
-3.226000e-03,0.159688,19.9875,1.41359,4.09672
-3.224000e-03,0.162031,19.9875,1.41234,4.10656
-3.222000e-03,0.161875,19.9875,1.40656,4.12047
-3.220000e-03,0.146875,19.9875,1.40266,4.11125
-3.218000e-03,0.15625,19.9875,1.40063,4.11328
-3.216000e-03,0.16125,19.9875,1.40891,4.11141
-3.214000e-03,0.163125,19.9875,1.40984,4.10422
-3.212000e-03,0.155312,19.9875,1.41578,4.10219
-3.210000e-03,0.155625,19.9875,1.41219,4.10875
-3.208000e-03,0.154844,19.9875,1.40781,4.10984
-3.206000e-03,0.159688,19.9875,1.40562,4.10453
-3.204000e-03,0.163125,19.9875,1.40125,4.11344
-3.202000e-03,0.155469,19.9875,1.40906,4.11516
-3.200000e-03,0.159688,19.9875,1.40063,4.11328
-3.198000e-03,0.156719,19.9875,1.40781,4.11531
-3.196000e-03,0.15875,19.9875,1.41078,4.10438
-3.194000e-03,0.157344,19.9875,1.40234,4.10562
-3.192000e-03,0.158281,19.9875,1.41172,4.11141
-3.190000e-03,0.152969,19.9875,1.40203,4.11219
-3.188000e-03,0.152969,19.9875,1.41531,4.11078
-3.186000e-03,0.153594,19.9875,1.40484,4.11766
-3.184000e-03,0.155156,19.9875,1.41375,4.11125
-3.182000e-03,0.151406,19.9875,1.40406,4.10766
-3.180000e-03,0.160625,19.9875,1.415,4.115
-3.178000e-03,0.149688,19.9875,1.40875,4.11422
-3.176000e-03,0.15125,19.9875,1.40266,4.10703
-3.174000e-03,0.14375,19.9875,1.40375,4.11156
-3.172000e-03,0.155625,19.9859,1.40297,4.10969
-3.170000e-03,0.1525,19.9875,1.40469,4.10922
-3.168000e-03,0.154531,19.9875,1.40344,4.10312
-3.166000e-03,0.144219,19.9875,1.40531,4.11453
-3.164000e-03,0.149375,19.9875,1.40453,4.10187
-3.162000e-03,0.157812,19.9875,1.40172,4.10719
-3.160000e-03,0.149688,19.9875,1.41016,4.10844
-3.158000e-03,0.153125,19.9875,1.40328,4.10844
-3.156000e-03,0.149219,19.9875,1.40516,4.1125
-3.154000e-03,0.152812,19.9875,1.4025,4.10859
-3.152000e-03,0.156875,19.9875,1.40125,4.11062
-3.150000e-03,0.147813,19.9875,1.40641,4.10594
-3.148000e-03,0.157969,19.9875,1.40906,4.10781
-3.146000e-03,0.152031,19.9875,1.40938,4.10406
-3.144000e-03,0.15,19.9875,1.41406,4.10484
-3.142000e-03,0.159844,19.9875,1.41016,4.10516
-3.140000e-03,0.149844,19.9875,1.41,4.10812
-3.138000e-03,0.154062,19.9875,1.40766,4.11516
-3.136000e-03,0.152031,19.9875,1.40578,4.11578
-3.134000e-03,0.152969,19.9875,1.41578,4.105
-3.132000e-03,0.149531,19.9875,1.40844,4.10562
-3.130000e-03,0.1475,19.9875,1.40828,4.11547
-3.128000e-03,0.149375,19.9875,1.41312,4.11406
-3.126000e-03,0.158281,19.9875,1.40562,4.10687
-3.124000e-03,0.147656,19.9875,1.40344,4.11047
-3.122000e-03,0.144531,19.9875,1.40984,4.10281
-3.120000e-03,0.149844,19.9875,1.40922,4.11875
-3.118000e-03,0.145937,19.9875,1.41578,4.10969
